© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->hdMouse_Microarray_Final->R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM
Workspace	My Projects
Project	hdMouse_Microarray_Final
Analysis	R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM
Date	Tue May 28 04:24:00 PDT 2019
Analysis ID	17865867

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Mouse Genome 430 2.0 Array
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(species = Mouse OR Human OR Rat) AND
(confidence = Experimentally Observed)

Canonical Pathways for My Projects->hdMouse_Microarray_Final->R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cellular Growth and Proliferation	colony formation	Colony formation of breast cancer cell lines	2.25E-03	 	0.000	 	-0.094	RASD1,PDLIM2,HPGD,NUPR1,MCAM,EDA2R	6	
Nervous System Development and Function, Neurological Disease	abnormal morphology	Abnormal morphology of nervous system	2.35E-03	 	 	 	 	DCLK1,NCAM2,ATP8A2,SLC5A3,RAG1,DSCAM,ASCL1,BMP4,Irx5,Cdkn1c,BDNF,GRIN3A,ID1,CP,STIM2,COMMD3-BMI1,ID3,EPHA4,SLC6A15,SLC4A10,POU4F1,CNTN1,DLG4,LRRTM1,CCND1,VCAN,CADPS2,PRPF31	28	
Cell-To-Cell Signaling and Interaction, Hematological System Development and Function, Hematopoiesis	adhesion	Adhesion of hematopoietic progenitor cells	2.35E-03	 	 	 	 	CCL25,SEMA3E,CXCL10	3	
Connective Tissue Disorders, Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	lumbar disc disorder	Lumbar disc disorder	2.35E-03	 	 	 	 	PDE8A,COL11A1,THBS2	3	
Cellular Development, Cellular Growth and Proliferation, Embryonic Development, Nervous System Development and Function, Organismal Development, Tissue Development	proliferation	Proliferation of neuroblasts	2.41E-03	 	0.000	bias	-0.513	DLL1,ID1,ASCL1,ID3,BDNF	5	
Nervous System Development and Function	fasciculation	Fasciculation of neurons	2.44E-03	 	 	 	 	DSCAM,CNTN1,BMP4,EPHA4	4	
Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking, Inflammatory Response	chemotaxis	Chemotaxis of macrophages	2.49E-03	 	 	 	 	PTN,CCL25,TRAF3IP2,CXCL10,THBS2,CCND1	6	
Cancer, Dermatological Diseases and Conditions, Organismal Injury and Abnormalities	squamous cell skin cancer	Skin squamous cell carcinoma	2.57E-03	 	 	 	 	DCLK1,MARCH1,PRUNE2,SATB2,IGF2BP3,NCAM2,CSMD3,CCSER1,THSD7A,SIN3B,PTN,TRIM71,DSCAM,LRRTM1,TMEM132D,COL11A1,VCAN,PCDH15,CADPS2,CYFIP2,GRIN3A,GALNT13,ARSB	23	
Cardiovascular System Development and Function, Cellular Movement	cell movement	Cell movement of endothelial cells	2.58E-03	 	-0.830	 	-1.501	SEMA3E,ID1,MMP2,SERPINF1,ID3,DGKE,DIO2,PTN,THBS2,BMP4,MCAM,BDNF,IL33	13	
Cancer, Gastrointestinal Disease, Hepatic System Disease, Organismal Injury and Abnormalities	hepatocellular carcinoma	Hepatocellular carcinoma	2.61E-03	 	 	 	 	DCLK1,MMP2,RASAL2,ATP8A2,CSMD3,RAG1,ZIC2,SQLE,DSCAM,DTX3L,TOX3,BDNF,HFE,ID1,CXCL10,IGF2BP3,KIT,SLC4A10,OSMR,CNTN1,CCND1,CD109,VCAN,NUPR1,LCAT	25	
Cell Morphology, Hematopoiesis, Humoral Immune Response, Immunological Disease, Lymphoid Tissue Structure and Development	abnormal morphology	Abnormal morphology of transitional B lymphocytes	2.64E-03	 	 	 	 	TRAF3IP2,TNFRSF13C	2	
Connective Tissue Disorders, Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	antibody-induced arthritis	Antibody-induced arthritis	2.64E-03	 	 	 	 	MMP2,IL33	2	
Dermatological Diseases and Conditions, Hereditary Disorder, Infectious Diseases, Organismal Injury and Abnormalities	chronic mucocutaneous candidiasis	Chronic mucocutaneous candidiasis	2.64E-03	 	 	 	 	TRAF3IP2,STAT1	2	
Cell Signaling, Molecular Transport, Vitamin and Mineral Metabolism	cycling	Cycling of Ca2+	2.64E-03	 	 	 	 	DIO2,BDNF	2	
Cellular Development, Connective Tissue Development and Function, Tissue Development	differentiation	Differentiation of osteoprogenitor cells	2.64E-03	 	 	 	 	BMP4,SERPINF1	2	
Cell-To-Cell Signaling and Interaction, Cellular Function and Maintenance, Nervous System Development and Function	discharge	Discharge of neurons	2.64E-03	 	 	 	 	BDNF,SLC5A3	2	
Cancer, Dermatological Diseases and Conditions, Hereditary Disorder, Organismal Injury and Abnormalities	familial porokeratosis	Familial porokeratosis	2.64E-03	 	 	 	 	MVK,MVD	2	
Organismal Injury and Abnormalities	fibrosis	Fibrosis of exocrine gland	2.64E-03	 	 	 	 	TRAF3IP2,CCND1	2	
Embryonic Development, Organismal Development, Tissue Development	formation	Formation of heart tube	2.64E-03	 	 	 	 	ID1,ID3	2	
Cancer, Cardiovascular Disease, Organismal Injury and Abnormalities	hyperplasia	Hyperplasia of artery	2.64E-03	 	 	 	 	MYB,SERPIND1	2	
Cell-To-Cell Signaling and Interaction, Nervous System Development and Function	long-term potentiation	Long-term potentiation of granule cells	2.64E-03	 	 	 	 	DGKE,BDNF	2	
Nervous System Development and Function, Tissue Morphology	quantity	Quantity of trigeminal ganglion neurons	2.64E-03	 	 	 	 	POU4F1,BDNF	2	
Inflammatory Response	Th2 immune response	Th2 immune response of lung	2.64E-03	 	 	 	 	TRAF3IP2,PLA2G5	2	
Connective Tissue Disorders, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders, Skeletal and Muscular System Development and Function	abnormal morphology	Abnormal morphology of skeleton	2.65E-03	 	 	 	 	DLL1,MMP2,ID1,STAT1,BMP4,COMMD3-BMI1,CYP51A1,ARID5B,KLF10,SC5D,Cdkn1c,ARSB	12	
Cell-To-Cell Signaling and Interaction	recognition	Recognition of cells	2.71E-03	 	 	 	 	UCHL1,VCAN,BDNF	3	
Connective Tissue Development and Function, Organismal Development, Skeletal and Muscular System Development and Function, Tissue Development	size	Size of cranium	2.71E-03	 	 	 	 	BMP4,MYB,ARSB	3	
Nervous System Development and Function	sensation	Sensation	2.75E-03	 	1.103	 	0.910	NTSR1,UCHL1,AQP1,NIPSNAP1,PTN,POU4F1,CRYM,COL11A1,ASCL1,BMP4,EYA4,PCDH15,PCSK2	13	
Cardiovascular Disease, Organismal Injury and Abnormalities	atherosclerotic lesion	Atherosclerotic lesion	2.75E-03	 	1.633	 	1.497	RAG1,CXCL10,VCAN,LCAT,PLA2G5,SERPIND1,IL33,OSMR	8	
Cellular Development, Cellular Growth and Proliferation, Nervous System Development and Function, Tissue Development	proliferation	Proliferation of neuronal cells	2.80E-03	 	0.365	 	-0.342	DCLK1,ID1,MMP2,KIT,NCAM2,ID3,RAG1,PTN,POU4F1,DLG4,DLL1,ASCL1,BMP4,CCND1,VCAN,Irx5,BDNF,ADCYAP1R1	18	
Skeletal and Muscular System Development and Function	morphology	Morphology of skeleton	2.81E-03	 	 	 	 	ID1,MMP2,COMMD3-BMI1,KLF10,SC5D,OSMR,DLL1,STAT1,BMP4,CYP51A1,ARID5B,Cdkn1c,ARSB	13	
Organismal Survival	perinatal death	Perinatal death	2.89E-03	Decreased	-2.790	bias	-1.066	Foxp1,ID1,HPGD,MYT1,MMP2,SATB2,SC5D,NALCN,RAB3B,SLC5A3,SIN3B,POU4F1,DSCAM,ASCL1,BMP4,CCND1,CADPS2,ARID5B,Cdkn1c,BDNF,L3MBTL3	21	
Cellular Development, Cellular Growth and Proliferation, Embryonic Development, Hematological System Development and Function, Hematopoiesis, Humoral Immune Response, Lymphoid Tissue Structure and Development, Organ Development, Organismal Development, Tissue Development	differentiation	Arrest in differentiation of B lymphocytes	2.89E-03	 	 	 	 	Foxp1,ID1,TNFRSF13C,MYB	4	
Developmental Disorder, Neurological Disease	neurodevelopmental disorder	Neurodevelopmental disorder	2.96E-03	 	 	 	 	EBF3,SEMA3E,SERPINF1,ASCL1,KIT,FOXF1,BDNF	7	
Ophthalmic Disease, Organismal Injury and Abnormalities	retinal degeneration	Retinal degeneration	2.97E-03	 	-0.447	 	0.098	IRF9,GPR179,CP,BMP4,VCAN,C21orf2,PDE6D,PCDH15,ATP8A2,BDNF,IL33,PRPF31	12	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	lymphoma	Lymphoma	2.98E-03	 	0.200	 	0.493	SEMA3E,MMP2,ZRSR2,SERPINF1,SATB2,TMEM144,RAG1,ZBTB10,CHI3L1,STAT1,PCDH15,Cdkn1c,GRIN3A,IL33,PPP6R3,LAD1,ID1,UCHL1,CXCL10,TRIM25,COMMD3-BMI1,KIT,DDX58,ID3,SLC4A10,OSMR,TMEM132D,COL11A1,THBS2,CCND1,IFI35,CYP51A1,TNFRSF13C,MCAM,FOXF1,DSEL	36	
Neurological Disease	conduction	Abnormal conduction by nerves	3.11E-03	 	 	 	 	RAG1,NALCN,SLC5A3	3	
Cellular Movement, Hematological System Development and Function, Hematopoiesis	homing	Homing of hematopoietic progenitor cells	3.11E-03	 	 	 	 	CCL25,BMP4,CXCL10	3	
Cancer, Cellular Development, Cellular Growth and Proliferation, Organismal Injury and Abnormalities, Tumor Morphology	proliferation	Proliferation of melanoma cells	3.11E-03	 	 	 	 	STAT1,KIT,MCAM	3	
Embryonic Development, Organ Development, Organ Morphology, Organismal Development, Respiratory System Development and Function, Tissue Development	morphogenesis	Morphogenesis of lung	3.14E-03	 	 	 	 	PTN,ID1,BMP4,FOXF1	4	
Cardiovascular System Development and Function	development	Development of vasculature	3.23E-03	 	-1.651	 	-2.406	PPM1A,SEMA3E,DUSP3,MMP2,SERPINF1,NPC2,KLF10,DGKE,AQP1,RAG1,PTN,CHI3L1,STAT1,BMP4,BDNF,IL33,ID1,HPGD,TRAF3IP2,CXCL10,COMMD3-BMI1,KIT,MYB,ID3,IL17B,DLL1,THBS2,CCND1,CYP51A1,MCAM,FOXF1,SERPIND1	32	
Inflammatory Response	inflammatory response	Inflammatory response	3.25E-03	 	-0.075	 	-0.572	SERPINB1,MMP2,TRAF3IP2,SERPINF1,CXCL10,KIT,FNDC4,USP18,PLA2G5,IL17B,SLC7A2,RAG1,PTN,CCL25,STAT1,THBS2,MVK,CCND1,KLC1,NUPR1,FOXF1,BDNF,IL33	23	
Cardiovascular System Development and Function, Cellular Movement	migration	Migration of endothelial cells	3.26E-03	 	-0.858	 	-1.528	PTN,SEMA3E,ID1,MMP2,BMP4,SERPINF1,MCAM,ID3,DGKE,DIO2,BDNF,IL33	12	
Cancer, Organismal Injury and Abnormalities	upper aerodigestive tract carcinoma	Upper aerodigestive tract carcinoma	3.32E-03	 	 	 	 	DCLK1,MMP2,RASAL2,SATB2,NCAM2,CCSER1,THSD7A,RAG1,SIN3B,EBF3,BMP4,ASCL1,PCDH15,BDNF,DOCK9,MYT1,TRAF3IP2,CXCL10,KIT,DDX58,ACOT9,OSMR,POU4F1,TTC3,ONECUT2,LRRTM1,COL11A1,VCAN,CCND1,LCAT,PRADC1,SERPINI1,MTMR7,NLRC5,NAP1L5,CSMD3,DIO2,NIPSNAP1,HTRA3,PTN,CHI3L1,DSCAM,STAT1,PMEPA1,ARID5B,TLE2,ID1,UCHL1,CEP128,NALCN,CNTN1	51	
Cancer, Organismal Injury and Abnormalities	malignant neoplasm of aerodigestive tract	Malignant neoplasm of aerodigestive tract	3.37E-03	 	 	 	 	DCLK1,MMP2,RASAL2,SATB2,NCAM2,CCSER1,THSD7A,RAG1,SIN3B,EBF3,BMP4,ASCL1,PCDH15,BDNF,DOCK9,MYT1,TRAF3IP2,CXCL10,KIT,DDX58,MYB,ACOT9,OSMR,POU4F1,TTC3,ONECUT2,LRRTM1,COL11A1,VCAN,CCND1,LCAT,PRADC1,SERPINI1,MTMR7,NLRC5,NAP1L5,CSMD3,DIO2,NIPSNAP1,HTRA3,PTN,CHI3L1,DSCAM,STAT1,PMEPA1,ARID5B,TLE2,ID1,UCHL1,CEP128,NALCN,CNTN1	52	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	breast or ovarian carcinoma	Breast or ovarian carcinoma	3.39E-03	 	 	 	 	DCLK1,NTSR1,MMP2,RASAL2,SERPINF1,SATB2,RAI2,TMEM144,USP18,RHPN2,SLC5A3,ZIC2,SIN3B,EBF3,BMP4,KLC1,PCDH15,DOCK9,PCSK2,MYT1,CXCL10,KIT,SLC6A15,ACOT9,OSMR,POU4F1,LRRTM1,COL11A1,THBS2,VCAN,CCND1,IFIH1,CADPS2,MVD,MTUS2,TARBP1,ZRSR2,FNDC4,CLSTN2,ATP8A2,DGKE,CSMD3,AQP1,DIO2,CHI3L1,DSCAM,STAT1,ARID5B,ADCYAP1R1,L3MBTL3,HMGCS1,NAP1L2,UCHL1,CP,TRIM25,PRUNE2,CEP128,NALCN,IL17B,MB21D2,CNTN1,DLL1,TMEM132D,CD109,MCAM	65	
Developmental Disorder, Gastrointestinal Disease, Neurological Disease, Organismal Injury and Abnormalities	Hirschsprung disease	Hirschsprung disease	3.41E-03	 	 	 	 	SERPINF1,ASCL1,FOXF1,BDNF	4	
Cardiovascular System Development and Function, Cell Morphology, Cellular Development, Organismal Development, Tissue Development	tubulation	Tubulation of endothelial cell lines	3.41E-03	 	-1.091	 	-1.463	CHI3L1,BMP4,CXCL10,SERPIND1	4	
Infectious Diseases	mycosis	Fungal Infection	3.47E-03	 	 	 	 	LSS,SQLE,TRAF3IP2,STAT1,CYP51A1	5	
Cell-mediated Immune Response, Cellular Development, Cellular Function and Maintenance, Cellular Growth and Proliferation, Embryonic Development, Hematological System Development and Function, Hematopoiesis, Lymphoid Tissue Structure and Development, Organ Development, Organismal Development, Tissue Development	development	Development of TREG cells	3.54E-03	 	 	 	 	ID1,STAT1,ID3	3	
Cell Morphology, Lymphoid Tissue Structure and Development	morphology	Morphology of lymphatic system cells	3.56E-03	 	 	 	 	RAG1,Foxp1,CCL25,ID1,TRAF3IP2,STAT1,COMMD3-BMI1,CCND1,TNFRSF13C,ID3,IL33	11	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities, Reproductive System Disease	pituitary gland adenoma	Pituitary gland adenoma	3.60E-03	 	 	 	 	RAG1,IFIT1B,DLL1,ID1,CCND1,PTPN5,BDNF	7	
Developmental Disorder, Embryonic Development, Organismal Development, Tissue Morphology	abnormal morphology	Abnormal morphology of lateral plate mesoderm	3.66E-03	 	 	 	 	BMP4,FOXF1	2	
Cell-To-Cell Signaling and Interaction, Cell-mediated Immune Response, Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking	adhesion	Adhesion of memory T lymphocytes	3.66E-03	 	 	 	 	MCAM,MYADM	2	
Cell Cycle	G1 phase	Arrest in G1 phase of neuroblastoma cell lines	3.66E-03	 	 	 	 	POU4F1,CCND1	2	
Organ Morphology, Organismal Injury and Abnormalities, Reproductive System Disease	atrophy	Atrophy of uterus	3.66E-03	 	 	 	 	Cdkn1c,LHX9	2	
Cell-To-Cell Signaling and Interaction, Cell-mediated Immune Response, Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking, Inflammatory Response, Lymphoid Tissue Structure and Development	chemoattraction	Chemoattraction of T lymphocytes	3.66E-03	 	 	 	 	CCL25,CXCL10	2	
Cellular Growth and Proliferation, Hematological System Development and Function	colony formation	Colony formation of leukocyte cell lines	3.66E-03	 	 	 	 	IFIH1,KIT	2	
Cellular Development, Cellular Growth and Proliferation, Hematological System Development and Function, Hematopoiesis, Tissue Development	differentiation	Differentiation of lymphohematopoietic progenitor cells	3.66E-03	 	 	 	 	BMP4,KIT	2	
Cellular Development, Cellular Growth and Proliferation, Nervous System Development and Function	generation	Generation of nervous tissue cell lines	3.66E-03	 	 	 	 	ASCL1,BDNF	2	
Cancer, Cellular Development, Organismal Injury and Abnormalities	immortalization	Immortalization of keratinocytes	3.66E-03	 	 	 	 	ID1,CCND1	2	
Infectious Diseases	infection	Infection by West Nile virus	3.66E-03	 	 	 	 	DDX58,Oas1b	2	
Cellular Function and Maintenance, Cellular Movement, Lymphoid Tissue Structure and Development	localization	Localization of lymphatic system cells	3.66E-03	 	 	 	 	TNFRSF13C,MYB	2	
Organismal Development, Skeletal and Muscular System Development and Function	recovery	Recovery of hindlimb	3.66E-03	 	 	 	 	MMP2,SERPIND1	2	
Nervous System Development and Function	remyelination	Remyelination of central nervous system	3.66E-03	 	 	 	 	ASCL1,CXCL10	2	
Cellular Movement	transendothelial migration	Transendothelial migration of melanoma cell lines	3.66E-03	 	 	 	 	COMMD3-BMI1,MCAM	2	
Hematological System Development and Function, Lymphoid Tissue Structure and Development, Tissue Morphology	quantity	Quantity of memory T lymphocytes	3.67E-03	 	-1.067	 	-0.922	RAG1,TRAF3IP2,STAT1,DDX58,BDNF	5	
Nervous System Development and Function, Neurological Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of granule cell layer	3.69E-03	 	 	 	 	CNTN1,CP,COMMD3-BMI1,CCND1	4	
Cell-To-Cell Signaling and Interaction, Renal and Urological System Development and Function	response	Response of kidney cell lines	3.69E-03	 	1.969	bias	1.275	TRIM71,IFIH1,TRIM25,DDX58	4	
Connective Tissue Development and Function, Organismal Development, Skeletal and Muscular System Development and Function, Tissue Development	morphology	Morphology of skull	3.70E-03	 	 	 	 	MMP2,BMP4,COMMD3-BMI1,CCND1,SATB2,EYA4,MYB,SC5D,Cdkn1c,ARSB	10	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	female genital tract serous carcinoma	Female genital tract serous carcinoma	3.78E-03	 	 	 	 	LAD1,CP,UCHL1,PRUNE2,IGF2BP3,KIT,AQP1,PTN,COL11A1,THBS2,STAT1,VCAN,MCAM,ARID5B,IL33	15	
Respiratory System Development and Function	development	Respiratory system development	3.97E-03	 	-1.067	bias	-1.578	Foxp1,ID1,MMP2,MYT1,NPC2,NCAM2,PTN,CHI3L1,EBF3,ASCL1,BMP4,CCND1,FOXF1,Cdkn1c	14	
Nervous System Development and Function, Neurological Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of mesencephalon	3.98E-03	 	 	 	 	POU4F1,ASCL1,Cdkn1c,BDNF	4	
Cell Cycle	cell cycle progression	Re-entry into cell cycle progression	3.98E-03	 	 	 	 	ID1,CCND1,KIT,ID3	4	
Cell-To-Cell Signaling and Interaction, Hair and Skin Development and Function	response	Response of epithelial cell lines	3.98E-03	 	1.969	bias	1.308	TRIM71,IFIH1,TRIM25,DDX58	4	
Cardiovascular Disease	vascular lesion	Vascular lesion	4.00E-03	 	0.926	 	0.972	RAG1,MMP2,CXCL10,COL11A1,VCAN,LCAT,PLA2G5,SERPIND1,IL33,OSMR	10	
Cancer, Organismal Injury and Abnormalities	subcutaneous tumor	Subcutaneous tumor	4.12E-03	 	 	 	 	MEST,ISOC1,NTSR1,MMP2,KIT,SLC5A3,XAF1,COL11A1,CCND1,VCAN,IFIH1,NUPR1,COL9A2,OLFM1	14	
Cardiovascular System Development and Function, Cell Morphology, Cellular Development, Organismal Development, Tissue Development	tubulation	Tubulation of endothelial cells	4.17E-03	 	-1.758	 	-2.285	PTN,MMP2,ID1,CXCL10,ID3,IL33	6	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	breast or ovarian cancer	Breast or ovarian cancer	4.18E-03	 	 	 	 	DCLK1,NTSR1,MMP2,RASAL2,POLR2A,SERPINF1,SATB2,RAI2,TMEM144,USP18,RHPN2,SLC5A3,ZIC2,SIN3B,EBF3,BMP4,KLC1,PCDH15,DOCK9,PCSK2,LAD1,MYT1,CXCL10,IGF2BP3,KIT,MYB,SLC6A15,ACOT9,OSMR,POU4F1,LRRTM1,COL11A1,THBS2,VCAN,CCND1,IFIH1,CADPS2,MVD,MTUS2,TARBP1,ZRSR2,NPC2,FNDC4,CLSTN2,KLF10,ATP8A2,DGKE,CSMD3,AQP1,DIO2,CHI3L1,SQLE,DSCAM,STAT1,ARID5B,TOX3,IL33,ADCYAP1R1,L3MBTL3,HMGCS1,NAP1L2,ID1,UCHL1,CP,TRIM25,PRUNE2,CEP128,NALCN,EDA2R,IL17B,MB21D2,CNTN1,DLL1,TMEM132D,CD109,MCAM	76	
Cellular Development, Cellular Growth and Proliferation, Embryonic Development, Hematological System Development and Function, Hematopoiesis, Humoral Immune Response, Lymphoid Tissue Structure and Development, Organ Development, Organismal Development, Tissue Development	development	Development of B lymphocytes	4.18E-03	 	 	 	 	RAG1,TCF12,DLL1,COMMD3-BMI1,TNFRSF13C,KIT,MYB	7	
Cell Morphology, Nervous System Development and Function, Tissue Morphology	morphology	Morphology of neurons	4.24E-03	 	 	 	 	DCLK1,CP,STIM2,COMMD3-BMI1,SLC6A15,RAB3B,RAG1,POU4F1,CNTN1,DLG4,DSCAM,LRRTM1,ASCL1,VCAN,KLC1,PCDH15,Irx5,CADPS2,BDNF,GRIN3A,ADCYAP1R1	21	
Cellular Development, Cellular Growth and Proliferation, Hematological System Development and Function, Hematopoiesis	expansion	Expansion of hematopoietic progenitor cells	4.33E-03	 	0.152	 	-0.136	TCF12,DLL1,BMP4,CCND1,MYB	5	
Nervous System Development and Function	development	Development of central nervous system	4.36E-03	 	-0.059	 	-0.712	DCLK1,CXCL10,COMMD3-BMI1,EPHA4,SLC4A10,ZIC2,PTN,EBF3,CNTN1,DLG4,DLL1,ASCL1,BMP4,THBS2,CCND1,VCAN,Irx5,Cdkn1c,BDNF,ADCYAP1R1,ARSB,SERPINI1	22	
Hematological System Development and Function, Lymphoid Tissue Structure and Development, Tissue Morphology	quantity	Quantity of lymphocytes	4.39E-03	 	-0.462	 	-0.998	Foxp1,TCF12,ID1,TRAF3IP2,MARCH1,CXCL10,NLRC5,COMMD3-BMI1,NPC2,KIT,DDX58,MYB,KLF10,ID3,EPHA4,RAG1,CCL25,CHI3L1,DLL1,STAT1,TNFRSF13C,ARID5B,BDNF,IL33	24	
Cellular Compromise, Neurological Disease, Organismal Injury and Abnormalities, Psychological Disorders	damage	Damage of brain cells	4.51E-03	 	 	 	 	PTPN5,GRIN3A,BDNF	3	
Cellular Function and Maintenance, Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking	localization	Localization of leukocytes	4.51E-03	 	 	 	 	TNFRSF13C,MYB,KIT	3	
Cell Morphology, Lymphoid Tissue Structure and Development	size	Size of lymphatic system cells	4.51E-03	 	 	 	 	Foxp1,CCND1,IL33	3	
Cancer, Immunological Disease, Organismal Injury and Abnormalities	thymoma	Thymoma	4.51E-03	 	 	 	 	RAG1,MMP2,KIT	3	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	T-cell non-Hodgkin disease	T-cell non-Hodgkin lymphoma	4.53E-03	 	 	 	 	LAD1,ID1,CXCL10,SERPINF1,TRIM25,KIT,OSMR,RAG1,ZBTB10,STAT1,CCND1,IFI35,FOXF1,MCAM,IL33	15	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	leukemia	Leukemia	4.54E-03	 	 	 	 	PPM1A,NSDHL,SLC7A8,MMP2,RASAL2,KCNK13,RHPN2,EBF3,MVK,GAMT,PCDH15,GRIN3A,PCSK2,MYT1,CXCL10,IGF2BP3,KIT,DDX58,MYB,HDHD3,SLC6A15,ACOT9,OSMR,POU4F1,VCAN,CCND1,TNFRSF13C,FOXF1,SERPIND1,ZRSR2,NLRC5,KLF10,ATP8A2,LHX9,DSCAM,DDX60,ARID5B,CYFIP2,ADCYAP1R1,PPP6R3,ID1,CP,TRIM25,SEPT6,NALCN,MSMO1,PDE8A,DLL1,CYP51A1	49	
Cell Death and Survival, Endocrine System Disorders, Gastrointestinal Disease, Organismal Injury and Abnormalities	apoptosis	Apoptosis of islet cells	4.57E-03	 	-0.762	 	-0.691	STAT1,UCHL1,USP18,PCSK2,HFE	5	
Cell-mediated Immune Response, Cellular Development, Cellular Function and Maintenance, Cellular Growth and Proliferation, Embryonic Development, Hematological System Development and Function, Hematopoiesis, Lymphoid Tissue Structure and Development, Organ Development, Organismal Development, Tissue Development	differentiation	Differentiation of CD4+ T-lymphocytes	4.57E-03	 	-1.131	 	-1.131	TCF12,Foxp1,STAT1,ST3GAL5,IL33	5	
Cell Morphology	abnormal morphology	Abnormal morphology of stem cells	4.61E-03	 	 	 	 	RAG1,ASCL1,CADPS2,BDNF	4	
Cell-mediated Immune Response, Cellular Development, Cellular Function and Maintenance, Cellular Growth and Proliferation, Embryonic Development, Hematological System Development and Function, Hematopoiesis, Lymphoid Tissue Structure and Development, Organ Development, Organismal Development, Tissue Development	development	Development of regulatory T lymphocytes	4.61E-03	 	 	 	 	ID1,STAT1,STIM2,ID3	4	
Embryonic Development, Nervous System Development and Function, Ophthalmic Disease, Organ Development, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities, Tissue Development, Visual System Development and Function	abnormal morphology	Abnormal morphology of anterior segment of the eye	4.74E-03	 	 	 	 	ID1,BMP4,STAT1,ID3,Cdkn1c,ARSB	6	
Cellular Development, Cellular Growth and Proliferation, Connective Tissue Development and Function, Tissue Development	development	Development of connective tissue cells	4.78E-03	 	-0.143	 	-0.511	ID1,COL11A1,STAT1,BMP4,ASCL1,VCAN,SATB2,ID3,SKAP2,IL33	10	
Inflammatory Response	innate immune response	Innate immune response	4.81E-03	 	 	 	 	RAG1,TRIM71,MMP2,STAT1,NLRC5,TRIM25,IFIH1,DDX58	8	
Cell-To-Cell Signaling and Interaction, Hematological System Development and Function	binding	Binding of leukocytes	4.81E-03	 	-1.457	 	-2.045	SEMA3E,TRAF3IP2,CXCL10,KIT,MYADM,RAG1,CCL25,DLL1,PANX1,STAT1,CCND1,MCAM,IL33	13	
Cellular Development, Cellular Growth and Proliferation, Embryonic Development, Organismal Development, Tissue Development	proliferation	Proliferation of mesenchymal cells	4.82E-03	 	1.432	 	1.002	PTN,Foxp1,BMP4,FOXF1,SERPIND1	5	
Cardiovascular System Development and Function, Cell Morphology, Cellular Development, Organismal Development, Tissue Development	tubulation	Tubulation of vascular endothelial cells	4.82E-03	Decreased	-2.181	 	-2.657	PTN,ID1,CXCL10,ID3,IL33	5	
Neurological Disease, Organismal Injury and Abnormalities	calcification	Calcification of brain	4.83E-03	 	 	 	 	STAT1,USP18	2	
Nervous System Development and Function	development	Development of dorsal root ganglion	4.83E-03	 	 	 	 	ZIC2,BDNF	2	
Embryonic Development, Organismal Development, Tissue Development	development	Development of extraembryonic mesoderm	4.83E-03	 	 	 	 	BMP4,FOXF1	2	
Cell Death and Survival, Cell Morphology, Hematopoiesis	loss	Loss of hematopoietic cells	4.83E-03	 	 	 	 	RAG1,MYB	2	
Cellular Development, Embryonic Development, Organ Development, Organismal Development, Tissue Development	maturation	Maturation of muscle cells	4.83E-03	 	 	 	 	Foxp1,MMP2	2	
Endocrine System Development and Function, Small Molecule Biochemistry	metabolism	Metabolism of thyroid hormone	4.83E-03	 	 	 	 	CRYM,DIO2	2	
Cell Cycle, Connective Tissue Development and Function	cell cycle progression	Re-entry into cell cycle progression of fibroblast cell lines	4.83E-03	 	 	 	 	ID1,ID3	2	
Infectious Diseases	replication	Replication of Vesicular stomatitis Indiana virus	4.83E-03	 	 	 	 	IFIH1,DDX58	2	
