© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->hdMouse_Microarray_Final->R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM
Workspace	My Projects
Project	hdMouse_Microarray_Final
Analysis	R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM
Date	Tue May 28 04:25:23 PDT 2019
Analysis ID	17865872

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Mouse Genome 430 2.0 Array
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(species = Rat OR Human OR Mouse) AND
(confidence = Experimentally Observed)

Canonical Pathways for My Projects->hdMouse_Microarray_Final->R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
1434937_at	MYCBP2	0.557650654550024	0.00133457457940073
1434777_at	MYCL	0.999453974783262	0.00350894878719846
1419272_at	MYD88	0.466553803894167	0.00783345944771797
1448439_at	MYDGF	-0.558567493567462	1.72203219704111E-4
1425350_a_at	MYEF2	0.448278135062115	0.00139839301121439
1448394_at	MYL2	-0.630258708331531	0.0146228370221846
1427556_at	MYLK2	-0.379215770558487	0.0492865438007018
1448371_at	MYLPF	0.665538884588909	0.00279330053195187
1450651_at	MYO10	-0.763670690849381	0.00218574597488241
1451422_at	MYO18A	-0.380049793855525	8.46968855422329E-4
1436051_at	MYO5A	0.642830116638287	1.11631973274722E-4
1439708_at	MYOM3	-1.00965034844556	6.82425123689591E-4
1435417_at	MYORG	-0.645761018912827	9.95245446965075E-6
1418769_at	MYOZ2	-0.807542819253017	0.00309109143379745
1460601_at	MYRIP	-0.766215235258636	1.67766571806275E-4
1437202_at	MYSM1	0.475705574732146	0.016428576575031
1422773_at	MYT1	3.01728755068712	9.02978566540483E-6
1455180_at	MYZAP	1.46898940377636	1.90743573859587E-4
1452591_a_at	MZT2A	-0.286554754533363	0.0396108571766553
1431026_at	NAA30	0.812697929698171	0.00827151418374768
1428526_at	NAA38	-0.442446806715861	2.65758815373197E-4
1430819_at	NAAA	1.9186080073022	6.49040667177209E-6
1430934_at	NAALADL2	0.74070296231177	2.93400632361681E-4
1448781_at	NAB1	-0.449260736647992	0.0203540532147434
1455509_at	Nacad	-0.572998587722399	0.0361866287954413
1416249_at	NADK	-0.324683925320843	0.00970957035588252
1423781_at	NAE1	0.290608702094948	0.0245606913190507
1417706_at	NAGLU	-0.388306070136235	0.0257391040957722
1448083_at	NALCN	1.33712363093874	7.47596099341828E-4
1418046_at	NAP1L2	1.98885789115115	1.38163573464415E-6
1418500_at	NAP1L3	0.480398832211558	0.0151308614522726
1417411_at	NAP1L5	0.406859055644798	1.12091267187135E-4
1424070_at	NAPG	0.525159241947552	0.0131090513933974
1454748_at	NAPRT	-0.635303546469025	0.00160666743486614
1452866_at	NARS	0.209626499662848	0.0103285435446844
1421758_at	NAT2	-1.04862169891511	4.02808819102538E-6
1419520_at	NAT8	-0.401496827247472	0.0100243429290715
1418013_at	NAT8B	-0.687037559967777	1.24716748433922E-6
1420767_at	Nat8f4	-0.540848761426843	0.0200739336751746
1424811_at	Nat8f5	-1.05109697320583	2.27513017232401E-4
1436702_at	NAT8L	-0.932964482478161	2.92121896782946E-4
1444080_at	NAV2	-0.522036879817329	0.037115763307031
1456144_at	NAV3	0.834958115925568	0.0173592406227623
1430538_at	Nbdy	0.556247827370298	2.15757578214061E-7
1450437_a_at	NCAM1	-0.326721971386945	0.0412626554022287
1425301_at	NCAM2	0.903001276084733	8.93466753793963E-7
1423604_at	NCAN	-0.80125337994448	6.27434926259194E-5
1417002_at	NCBP2-AS2	-0.29956720349173	0.0341411006587061
1416853_at	NCDN	0.365400548789809	0.0145456010658022
1455227_at	NCEH1	0.328443866925166	0.0288469373819523
1452196_a_at	NCKAP1	0.168054497463215	0.0371333930759256
1424203_at	NCLN	-0.388929464266898	0.0385740211500827
1423374_at	Ncoa6	0.266339411871837	0.0297444923116166
1435914_at	NCOR1	0.469247836065714	0.00606290340822676
1434887_at	NCS1	-0.528085880595407	0.00155749469792429
1415923_at	NDN	0.651861841980224	0.00189898508069612
1449251_at	NDP	-0.343718992078088	0.0163025521709766
1450977_s_at	NDRG1	-0.761007872284464	0.0134777139844565
1448154_at	NDRG2	-0.159457689075843	0.032542086687299
1436188_a_at	NDRG4	-0.92050450095682	9.08970401205228E-6
1417931_at	NDST2	0.352240446329992	0.0379100780282176
1431452_at	NDST4	-0.594598634401919	0.005539292585898
1430149_at	NDUFA3	-0.760891333282226	0.0207210161603574
1434905_at	NDUFA4L2	-0.946078760825286	0.00185778196605953
1436567_a_at	NDUFA7	-0.291387800078573	0.0127492956437849
1435934_at	NDUFAB1	0.543068469340197	0.03057287300356
1418185_at	NDUFAF3	-0.291148361319369	0.0367699919080128
1416834_x_at	NDUFB2	-0.290275698689648	0.0064046805595879
1434057_at	NDUFB6	-0.207900714503889	0.0414252272844277
1416285_at	NDUFC1	-0.257553932638386	0.0371463100902831
1416494_at	Ndufs5	-0.241628344408504	0.0288069044769379
1451312_at	NDUFS7	-0.197886063143409	0.0360545681147307
1423908_at	NDUFS8	-0.255784774283025	0.0173592406227623
1438452_at	Nebl	-0.45441775654497	0.00194973233774839
1431946_a_at	NECAB3	-0.925714181508002	8.23765756185385E-4
1418961_at	NECAP2	-0.49999735897351	0.0019948568720295
1438421_at	NECTIN1	-1.00490266425361	0.00121550037088174
1417319_at	NECTIN3	1.14828578730131	2.99875975792315E-6
1450431_a_at	Nedd4	0.169238907180944	0.0428786031672335
1426255_at	NEFL	-0.598262832557081	0.0170995185329815
1434267_at	NEK1	0.432984610008848	0.00330769941036352
1441525_at	NEK11	0.590439016564592	0.0210183597148701
1416817_at	NEK7	0.28633247294218	0.0434463280161204
1450337_a_at	NEK8	-0.638464093219101	0.0035703336029369
1455553_at	NEMP2	0.462172263863472	0.0155204656571334
1423513_at	NEO1	0.285576784694408	0.00890888069866112
1456283_at	NETO1	1.15622854984828	0.00864813592471534
1422839_at	NEUROG2	0.586998153282935	0.00713194563827028
1457046_s_at	NEXMIF	0.460769165477609	0.0414312932063955
1456068_at	NFASC	0.341475953843945	0.0478794046712831
1434836_at	NFATC2IP	0.303076093699499	0.00185701598699935
1452001_at	NFE2	0.624534406615838	0.022612709332382
1416331_a_at	NFE2L1	0.533329636463135	1.17793733382733E-4
1457117_at	NFE2L2	0.573036436338854	0.0387304023390942
1417520_at	NFE2L3	0.492000328801424	0.0281801790122006
1450661_x_at	NFIC	-0.825641413666879	3.45529035510345E-5
1418932_at	NFIL3	-0.53841697845379	0.0338626819991938
1427705_a_at	NFKB1	0.405438705481842	0.022709578810598
1420088_at	NFKBIA	0.334117068166293	0.0380809743106456
1446718_at	NFKBIB	1.0381210590933	5.00145749807381E-5
1434753_at	NFRKB	0.305846310944016	0.0485892976997768
1416373_at	NFS1	0.234090725076145	0.0394876166191457
1428248_at	NFX1	0.360766709619528	8.21850150139286E-4
1417145_at	NFXL1	1.1573931065763	4.6257304211231E-7
1419266_at	NFYB	0.861777496183221	1.58193602497307E-6
1448978_at	NGEF	-0.74256426733626	0.00239056047971613
1454903_at	NGFR	-1.15565347058216	1.5983502788205E-5
1416605_at	NHP2	-0.308385591858083	0.0480296983415485
1438732_at	NHSL2	-0.504607545863813	0.00377130005797826
1423516_a_at	NID2	-0.764298957236617	6.42306518446215E-4
1434297_at	NIM1K	-0.380547940964266	0.0314108174774111
1420356_at	NINJ2	-0.84344620040458	0.00187155804295894
1434864_at	NIPA1	-0.375752342674016	0.0118984785533554
1453576_at	NIPBL	0.491833031675458	5.07282523084028E-5
1456748_a_at	NIPSNAP1	1.53038063868968	8.28083473031977E-7
1451338_at	Nisch	0.490276294551908	2.07065330269124E-5
1419651_at	NKAIN1	-0.660782768658725	0.0216040930941553
1453329_s_at	NKAIN2	-0.354803991951707	0.0222425849355552
1440446_at	NKD1	-0.777753310408872	1.38689930881004E-4
1424416_at	NKIRAS2	-0.765462435250357	3.62626514168351E-5
1437660_at	NKTR	0.625197726779977	0.0442578173164077
1422050_at	NKX1-2	-0.750395941212018	0.00278270704855857
1425828_at	NKX6-1	-0.287906000442253	0.0240463071138651
1427420_at	NKX6-2	-0.935650294691509	3.74082292634801E-5
1455143_at	NLGN2	-0.279158946008716	0.00883097685090254
1436135_at	NLGN3	0.58187239474147	0.00392022688813142
1456467_s_at	NLK	0.189232008001552	0.0375731997319157
1451555_at	NLN	-0.44088478034309	0.0379280702336019
1458148_at	NLRC3	-0.981375683873353	0.0184752121942157
1437176_at	NLRC5	2.04812992895013	4.35439182589431E-5
1427369_at	NLRP6	-0.351818752789065	0.00597549496275213
1437238_x_at	NMD3	0.275718078165708	0.00848807079368111
1448574_at	NME6	-0.478343253613039	0.00308381610830051
1425719_a_at	NMI	0.614640777341377	6.90996556325768E-5
1436155_at	NMNAT2	-0.427752968887767	0.0282742549249204
1453562_a_at	NMRAL1	-1.03262644250508	8.71502267552858E-5
1454733_at	NOD1	0.331861176611779	0.0351661584310957
1423480_at	NOL11	0.264383825973212	0.0234557176147112
1451503_at	NOL3	-0.419371614839076	0.00684680268715365
1430189_at	NOL4	-0.389655624609857	0.0370369718973137
1428284_at	NOL4L	-0.669113358865797	5.92135352820825E-5
1420485_at	NOL7	-0.340030565692063	0.0382946524566099
1432219_at	NOL9	-0.306117649052303	0.0399822037730222
1438483_at	NOS1	-1.00685285527979	0.0238875342633947
1421964_at	NOTCH3	-0.414225239503461	0.0313179821260671
1449146_at	NOTCH4	-0.970975935558981	0.0290139642495314
1426938_at	NOVA1	0.314538406123432	0.0364090111042876
1455768_at	NPC2	-0.85420483159931	5.75496050487892E-9
1416919_a_at	NPHP1	0.521175137408219	3.69979238677165E-4
1422142_at	NPHS1	-0.927442775613017	0.00238442281072055
1447291_at	Nphs1os	-0.825722282016029	0.0102211645255028
1437605_at	NPHS2	0.679468860985846	0.00994282914732323
1424265_at	NPL	-0.431282676537775	0.0473992628931014
1426560_a_at	NPNT	-0.560550069842034	0.00266461328349088
1422790_at	NPPC	-1.29748821194054	1.39027390383227E-6
1423627_at	NQO1	0.405018359135639	0.00215016134184842
1426464_at	NR1D1	-1.07732060633669	3.29514711387248E-6
1439490_at	NR2C1	0.320015652377357	0.00919362327769968
1428534_at	NR2C2AP	-0.428321405493268	2.10187844118752E-5
1457289_at	NR2E1	-0.793961949306967	0.00761254348628926
1421866_at	NR3C1	-0.715999743187363	0.0243303620797972
1438796_at	NR4A3	0.769870109415774	0.0015653407251505
1428826_at	NR6A1	1.01069013428834	0.00600545863069056
1429127_at	Nradd	0.311753922396602	0.0293003632936658
1417986_at	NRARP	-1.07232711642696	4.72509489432428E-6
1454060_a_at	NRAS	-0.381285813168873	0.00885314813038775
1434709_at	NRCAM	-0.354299050869747	0.00473241850771379
1450839_at	NREP	-0.751022887746618	0.004243520878654
1423231_at	Nrgn	-0.896882372428069	0.00963832562081133
1417971_at	NRM	-0.680468365604338	0.033109744898842
1428393_at	NRN1	3.83722321907669	4.87058435754444E-8
1418084_at	NRP1	-0.497864861725052	0.0235902937020229
1418588_at	NRSN1	-1.06631497043756	0.00174903638218846
1433413_at	NRXN1	-1.04019335202416	0.0224985472990307
1435088_at	NSD1	0.297322836405939	0.0175459666270981
1416222_at	NSDHL	-0.894322668424008	1.29038969645104E-9
1423055_at	NSG1	-0.59491404336995	1.19248619432024E-5
1416107_at	NSG2	0.928352256937005	0.0034337282732819
1416412_at	NSMAF	0.455398429252954	0.0114637702411787
1436121_a_at	NSMCE1	-0.415102723076931	0.00424393679271779
1449474_a_at	NSMF	-0.594504016095618	0.00377844604815562
1429110_a_at	NSUN4	0.373954407067528	0.040301478405076
1451050_at	NT5C3A	0.396386599880852	5.27938637240392E-4
1451180_a_at	NT5C3B	-0.291916302391927	0.0210852063539285
1424882_a_at	NT5DC2	-0.472244278406695	0.0210722780491089
1443558_s_at	NT5DC3	-0.279616914221569	0.0273693847308459
1453767_a_at	NT5M	-0.485230904792425	8.2062408518392E-4
1419433_at	NTHL1	-0.470355271564983	0.0242263034509314
1426282_at	NTM	-0.632411951215344	9.35552490849666E-4
1451278_a_at	NTMT1	-0.558085520710341	8.42527646845869E-5
1450512_at	NTN4	-0.437800138601176	0.0464567207682429
1417779_at	NTPCR	-0.70483142370282	7.27571781050615E-7
1422329_a_at	NTRK3	-0.716486924630237	0.0128525142388647
1420799_at	NTSR1	-2.76764319237055	8.34869601753958E-9
1429049_at	NUAK2	0.823496556833485	7.12753212927005E-4
1433519_at	NUCKS1	0.315435778617072	0.0251342957329532
1449140_at	NUDCD2	-0.326609562383913	0.044589237311486
1460395_at	NUDCD3	0.3508525508731	0.00499313773643171
1426887_at	NUDT11	-0.694289191125913	6.89546314588658E-4
1453139_at	NUDT12	0.364678438789015	0.026575527088415
1437215_at	NUDT15	-0.476863741797298	0.00461113822447084
1432332_a_at	NUDT19	-0.325875101551327	0.0269066939493047
1418737_at	NUDT2	-0.537013693011307	0.00259842319083643
1453685_at	NUDT7	-0.596236034823102	0.0473411896119746
1430811_a_at	NUF2	-0.760297525346243	0.00746317771157376
1423975_s_at	NUMA1	0.214452025141858	0.00670282224624662
1452176_at	NUP153	0.564693718053864	0.00551895237380951
1418727_at	NUP155	0.789818457515954	0.00110760769327113
1418530_at	NUP160	0.3240673001483	0.03011428648466
1454743_at	NUP205	0.543891907173251	3.92334772519248E-4
1450722_at	NUP50	-0.478632630339385	0.00158510386638078
1459651_s_at	NUP54	0.419906912226357	0.00722517806904605
1437843_s_at	NUP58	0.269536979608826	0.00148149275836667
1424291_at	NUP93	0.506777048346436	0.0050286579401848
1434220_at	NUP98	0.39668838966983	6.34641076691407E-4
1419666_x_at	NUPR1	-1.91742248905077	4.70581864634224E-9
1439894_at	NWD1	-0.253855383737752	0.0484191340757279
1436718_at	NXPH1	1.45061506532654	7.87987605121929E-7
1424086_at	OAF	-0.634863824099371	0.00341141349613071
1425119_at	Oas1b	1.70861636440967	7.43629773641375E-9
1424339_at	OASL	1.15315555085617	0.00143309478417533
1453196_a_at	Oasl2	3.13586868750532	6.07395746503931E-8
1429341_at	OAZ3	-0.496957525021335	0.0172108656614663
1424952_at	OCIAD1	-0.772373316268139	0.0017032039827901
1435917_at	OCIAD2	1.15671772040232	3.13340271764247E-4
1438396_at	OCRL	0.301833686355763	0.0201014379589811
1441916_s_at	ODF3	-1.23394158998598	6.71015450585637E-4
1439666_at	ODF3B	-0.495990406263403	0.0206644657318825
1427172_at	OFD1	0.478261652158755	0.0088715159039882
1418331_at	OGFOD3	-0.472011110402827	8.37971931958369E-5
1419663_at	OGN	-1.30711716160033	0.036973611599271
1451738_at	OGT	0.764560978684013	1.67032988198483E-5
1432151_at	OLA1	0.836713352487095	0.01117211844191
1426562_a_at	OLFM1	1.2764399566488	6.04688938545179E-7
1425898_x_at	OLFM3	-1.14935304107694	0.00182946306199458
1455663_at	OLFML1	-0.43460207313216	9.14021034914302E-5
1448475_at	OLFML3	0.763935286180509	0.022282180930301
1416232_at	OLIG2	-0.341505611852917	0.0488854532297819
1418745_at	OMD	0.74490754425272	0.0308279415422813
1418212_at	OMG	-0.256519053812889	0.0015529577793543
1460044_at	ONECUT2	2.47839033313015	1.08167934073642E-5
1435854_at	OPALIN	-0.413680185255469	0.00716488470641211
1419107_at	OPHN1	-0.482589409252405	0.0208882526349753
1449132_at	OPN1SW	0.467342576121007	0.0370035721963395
1420578_at	OPTC	-0.712776962559693	1.57271165680518E-5
1435679_at	OPTN	0.319231803971178	0.00300360560822621
1446400_at	OR51E1	-0.680962095615388	0.0163929060338515
1440599_at	OR52N4	-0.668683517299923	0.0399055180637468
1424989_at	ORAI1	-0.538050277945679	0.0235748052960052
1434064_at	ORAI3	-0.459735015385279	0.0245338150070627
1443172_at	ORC1	1.15159783244414	0.00272962059859423
1418225_at	ORC2	0.287627820909526	0.00720311743497388
1416115_at	ORC3	0.412827169391559	5.04508317444254E-4
1424235_at	ORMDL2	-0.290453815332143	0.00947587330555934
1419450_at	ORMDL3	0.488734676297064	0.00248989727559413
1455534_s_at	OSBPL11	0.218883434652909	0.00731019047484555
1416823_a_at	OSBPL1A	-0.473477756584852	2.33547999182438E-4
1425391_a_at	OSBPL5	1.07091885458223	2.06765058333244E-5
1438717_a_at	OSBPL6	0.735220182425826	0.0329191993267683
1444592_at	OSGEP	-0.394770638106014	0.0382244005254539
1428557_a_at	OSGEPL1	0.386491021727222	0.00402313610143393
1424289_at	OSGIN2	-0.275419267731538	0.0152363715464832
1418675_at	OSMR	-0.679715917621744	0.00841318327353082
1448817_at	Otub1	0.263017919273411	0.00756445970144186
1417575_at	OTUB2	-0.654896094216779	1.0859722600837E-5
1429139_at	OTUD7B	0.541554689585375	0.0085218203683416
1436503_at	OVOS2	-0.436869462229535	0.0120207360438389
1460254_at	OXLD1	-0.649929428433455	1.60412030810605E-4
1440888_at	OXTR	-1.51366652484369	8.22975569478337E-4
1429794_a_at	P2RX1	-0.442942959063283	0.0387543594554488
1425525_a_at	P2RX4	0.28632568872877	0.00130710302064652
1450327_at	P2RX6	-0.490659117101068	0.0129217360220044
1421456_at	P2RY1	-0.563696561367983	0.0265244052974987
1450318_a_at	P2RY2	-0.873936326769301	3.53409901468412E-4
1436178_at	P3H2	-1.04532370880961	1.62744515995989E-5
1455288_at	P3H4	-0.500817134483835	0.00117836966898253
1426519_at	P4HA1	-0.683979995896989	0.03851929901981
1417149_at	P4HA2	0.497909209559319	0.00848807079368111
1446162_at	PABPC5	-1.0572111916857	0.0479683672627537
1422850_at	PABPN1	0.510510349727927	0.00586836929698512
1428751_at	PACRG	-0.417673946246644	0.0440590649269886
1426963_at	PACS2	-0.542974763898924	0.0371463100902831
1449380_at	PACSIN1	1.17396464277739	1.8421101314536E-4
1418252_at	PADI2	-0.733540324058799	4.045623729941E-8
1422760_at	PADI4	-0.432052281936472	0.0277294358568474
1460199_a_at	PAFAH1B1	-0.360375211145614	0.00427093811326138
1416410_at	PAFAH1B3	0.715155251153627	0.00917309623612352
1423565_at	PAICS	-0.236518716631178	0.0172111400167499
1451740_at	PAIP1	-0.375785046893075	0.0370405900392637
1420979_at	PAK1	-0.553474374878132	0.00754599509314674
1435486_at	PAK3	0.731103079495655	0.0189828145323375
1455847_at	PAK5	-1.06025760762916	9.18943209762248E-4
1440635_at	PALLD	0.803379277086363	0.00569442377855738
1418908_at	PAM	0.552317738764222	0.0395953149861754
1433529_at	PAMR1	-0.86092712566359	0.00483732580768968
1437883_s_at	PAN3	0.717183576314239	0.00123068057255019
1431028_a_at	PANK1	-0.874995330401956	0.00666820759819455
1435004_at	PANK4	0.372445688213761	0.0289951571529246
1435678_at	Pantr1	-0.300932351438647	0.00269132708688218
1416379_at	PANX1	1.25466827999701	7.91026452913892E-5
1449208_at	PAPOLB	-0.444003917242992	0.0115649382482007
1427241_at	PAPOLG	0.39713071228104	0.0172154649108068
1432591_at	PAPPA	0.296080907368753	0.0470011821123575
1421987_at	PAPSS2	-1.55130845918548	2.02315719615394E-6
1423101_at	PAQR4	-0.363408097949048	7.86356638400962E-6
1435312_at	PAQR7	-1.10160736474216	2.06536375656837E-4
1431042_at	PAQR8	-0.910455781294008	0.0183917787765964
1455025_at	PAQR9	0.973322759599601	0.00443294596904698
1420391_at	PARD3	-0.430188306703034	0.0155815664491729
1449100_at	PARD6A	-0.429096411693775	0.00388011854641419
1423174_a_at	PARD6B	1.59730051377435	8.29483763979808E-4
1444029_at	PARP11	0.967208025915813	0.00217146091250756
1426774_at	PARP12	0.731551213069302	1.19284807970808E-8
1451564_at	PARP14	1.44727377023735	1.23516115373836E-4
1426950_at	PARP16	-0.574597466031317	0.018655714055865
1417800_at	PARP2	0.380176308616631	0.0327574832135079
1452351_at	PARP4	0.445374867123254	0.0084509997860001
1451474_a_at	PARP8	0.314870865735083	0.0260556933912578
1416897_at	PARP9	1.32243696966392	2.94905454052629E-8
1427309_at	PARS2	-0.582943763411768	0.0343195349039724
1450993_at	PASK	1.13591222602655	2.02403822021025E-5
1418983_at	PATJ	1.07022015829028	0.00365764211575449
1433697_at	PATL1	0.347490427080654	0.00681356258323007
1434495_at	PATZ1	0.481062818745085	0.0319267933478846
1426910_at	PAWR	0.853017984119325	0.00470042775000155
1419271_at	PAX6	0.345410908627287	0.0428570610929623
1444596_at	PAX7	0.47647876786864	0.0244770566100219
1442229_at	PAX9	1.19997815935225	0.00273340661924593
1418007_at	PAXBP1	0.564389580558936	0.0021913401908001
1421743_a_at	PCBP2	0.319547338349158	0.00965483547297456
1452294_at	PCDH1	-0.884437034084556	5.81854985272878E-4
1436449_at	PCDH11X	0.581432806734924	3.42070164608991E-6
1437928_at	PCDH12	-0.626177597240479	0.00401897014004981
1444317_at	PCDH15	2.22530866277109	1.56919070044277E-6
1422889_at	PCDH18	-0.696117852321684	0.0357945592815453
1424701_at	PCDH20	-0.853255692356794	0.0137510990568132
1449249_at	PCDH7	1.00104526964376	1.7922159387254E-5
1420422_at	PCDHB11	0.79168904313534	0.0071932471577278
1450270_at	Pcdhb11	-0.419985056379604	0.0170624354455752
1421437_x_at	Pcdhb14	-0.552616994685835	0.00212258269409247
1449527_at	Pcdhb7	0.429936271970144	0.0301901010140059
1422640_at	Pcdhb9	1.24922330451772	6.25841751347799E-5
1428724_at	PCF11	0.764389017494612	2.22347027007029E-5
1420645_at	PCGF2	1.39518324138605	5.88848302480285E-5
1455373_at	PCLO	1.28610592378718	0.00990209942358569
1449120_a_at	PCM1	0.652863754550186	1.0056849676274E-5
1455559_at	PCNX2	0.789659220061362	0.0219313895090216
1453020_at	PCNX4	-0.781011271394989	4.66617827801796E-4
1448312_at	PCSK2	0.665617181003936	0.0378266071609143
1446325_at	PCYOX1	0.782944742245284	0.00102479723888195
1421957_a_at	PCYT1A	-0.427100991400359	0.0178468134962198
1437648_at	PCYT1B	-0.798075735605596	0.0321847190588085
1420493_a_at	PCYT2	-0.618872383467163	0.00331100407637156
1458938_at	PDCD10	0.737945587224424	0.00253476451239928
1428688_at	PDCD11	0.39297070178458	0.044904037824035
1436251_at	PDE1C	0.569611531280747	0.0288525746374321
1433694_at	PDE3B	0.470439866217331	0.0281512186894924
1421535_a_at	PDE4A	-0.42979611172431	0.00347376682089545
1422473_at	PDE4B	-0.662216165499391	0.00418021396463272
1416843_at	PDE6D	-0.418785373830387	4.15344905379657E-5
1425100_a_at	PDE6G	-0.610211362875289	3.81809966326268E-4
1418407_at	PDE8A	-1.45630771818364	4.76204363071851E-7
1421917_at	PDGFRA	1.78273886113517	3.34644248478029E-5
1428896_at	PDGFRL	-0.453110437338859	0.0426652988388824
1448214_at	PDHB	-1.11258832246762	4.64947486736911E-5
1437175_at	PDIK1L	0.279350353262458	0.0367099009217101
1435836_at	PDK1	0.704928918963553	1.47658552252917E-5
1423946_at	PDLIM2	-0.885481466747621	1.85641602380834E-4
1449178_at	Pdlim3	-0.895253831175881	0.0148078938928689
1441285_at	PDP2	-0.747727367016816	0.0213626913602723
1444665_at	PDPR	0.710920811213672	0.0251320471894079
1428309_s_at	PDRG1	0.265489169694527	0.00450108062607085
1442731_at	PDS5A	0.651454274588113	6.48318420591375E-4
1435242_at	PDS5B	0.511382843232528	0.00176714111721034
1454090_at	PDSS1	0.549602853181823	0.0171703352554702
1435553_at	PDZD2	-0.969671811678021	5.56712649389465E-4
1454056_at	PDZD9	1.14330273033937	8.65964472840894E-8
1456512_at	PDZRN4	1.0595575534486	4.10716032803854E-4
1433924_at	PEG3	0.376986099751511	7.95213995105795E-5
1436966_at	PELI2	-0.760143726339309	0.00950842830461355
1450612_a_at	PEMT	-0.407702249931337	0.0488167304223823
1429598_at	Perm1	-0.668692636981016	0.028236116991663
1440267_at	PEX1	0.588429706263492	0.0383188877293224
1429407_at	PEX11G	-0.71393431046811	7.12753212927005E-4
1425021_a_at	PEX16	-0.349765747677619	0.0261685821462229
1420711_a_at	PEX2	-0.207248490884504	0.0434463280161204
1451062_a_at	PEX5L	-0.851288671674617	0.00891985405174379
1418988_at	PEX7	-0.377126180471498	0.0173592406227623
1456676_a_at	PFKFB3	-0.392577715037726	0.00684680268715365
1430634_a_at	PFKP	-0.919833744214013	0.0322876514464433
1436317_at	PGAP1	0.360552563975332	0.0430952966579526
1437380_x_at	PGD	0.266763799955056	0.0432473100621049
1429769_at	PGGT1B	-0.321155608832232	0.0415352113749211
1417722_at	PGLS	-0.451286493318159	0.00627328894925303
1452919_a_at	PGP	-0.490865179453888	0.00120116530357687
1418329_at	PGPEP1	-0.568537415551737	0.00411930737066968
1439527_at	PGR	-1.68046820527559	9.53894756427065E-6
1423451_at	PGRMC1	0.297579619695911	0.0304277469861825
1455101_at	PHACTR2	0.457993176336494	0.0113969655890489
1434258_s_at	PHACTR4	0.424859266969484	6.78934755467384E-5
1448563_at	PHB	-0.368973505313592	0.0261065134157577
1455312_at	PHC3	0.193836526790459	0.044659328208188
1416542_at	PHF1	0.289051302485329	0.0273866178639057
1434922_at	PHF12	0.512713232375468	0.01326063075367
1455175_at	PHF13	0.222473663383278	0.0339647972562954
1434924_at	PHF2	0.269030166097092	0.00677230657966569
1458017_at	PHF20	0.603651939202238	0.0251943471791438
1439236_at	PHF20L1	0.807396672152286	7.44872196192102E-4
1435619_at	PHF21A	0.306763549548876	0.0147373280425483
1428998_at	PHF3	0.415195065750137	6.13109381718436E-4
1454625_at	PHF6	0.406956681460853	0.030765935619097
1460398_at	PHF8	0.34128489187329	0.0346950869119622
1426658_x_at	PHGDH	-0.377434917852318	9.87222349031441E-4
1438535_at	PHIP	0.79762836339755	0.0118578281524257
1425164_a_at	PHKG1	-0.81829005189287	7.70956661599483E-6
1418835_at	PHLDA1	-0.392322648828124	0.0070249682759949
1449002_at	PHLDA3	-0.602614204536774	0.017803989024609
1449148_a_at	PHTF1	0.596670503284878	4.98457588933922E-5
1437067_at	PHTF2	0.606474645492291	0.00193309898941327
1455463_at	PHYHIP	-0.631519533565442	0.0192172044616008
1427023_at	PHYHIPL	-0.480981290624653	1.87203176082492E-8
1455215_at	PIANP	0.718098689321675	0.00449824050770998
1418861_at	PIAS4	-0.262516346029949	0.0178454616500196
1442115_at	PIEZO2	2.00152110219608	2.57955299721767E-4
1427305_at	PIGA	-0.718605267099926	0.0020944267478729
1435958_at	PIGB	0.51556761832007	8.17806543405222E-4
1418964_at	PIGM	-0.457440809954353	0.028209178599078
1426055_a_at	PIGQ	-0.474857316664815	0.00788759748930985
1433429_at	PIGS	-0.326961256951472	0.00148304065054641
1427466_at	PIGU	0.694010772973247	8.62283919057596E-4
1437663_at	PIGV	-0.370653652885535	0.0434996661112464
1440143_at	PIGZ	-0.718869862901192	0.0301542782101367
1453069_at	PIK3CB	0.399017137771013	0.0269949769095084
1453281_at	PIK3CD	0.65418542152859	0.00973815797063011
1425514_at	PIK3R1	-0.520914270583072	0.00667714536463356
1456482_at	PIK3R3	0.334498430249283	0.0114399515128347
1416228_at	PIN1	-0.44064646598577	0.0101445293971927
1451148_at	PINK1	-0.350245621030806	0.0153376628401891
1419280_at	PIP4K2A	-0.623900125059495	0.0307150703810422
1435039_a_at	PIP5K1A	0.436367994195646	5.31786025359238E-4
1450228_a_at	PIP5K1C	-0.340232365999856	0.0101761879907105
1436944_x_at	Pisd-ps3	0.597941478970363	0.0281683651638438
1428879_at	Pitpnc1	-0.723663393623152	0.0032243624033652
1455140_at	PITPNM3	-1.23287766800256	2.48137946666321E-5
1449170_at	PIWIL2	-1.57524843190733	9.31175640240037E-4
