© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->hdMouse_Microarray_Final->R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM
Workspace	My Projects
Project	hdMouse_Microarray_Final
Analysis	R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM
Date	Sun Oct 20 16:01:05 PDT 2019
Analysis ID	18426086

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Mouse Genome 430 2.0 Array
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->hdMouse_Microarray_Final->R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	RNA polymerase II	 	complex	 	 	 	 	 	4.41E-03	CSF1,Cxcl11,CXCL2,CXCR4,FLT1,HLA-DQA1,HSPA1A/HSPA1B,IFIT1B,IGF1,IL12B,IL1B,IL1RN,IL6,MAPK1,OASL,PRR15L,PTGS2,SPP1,THBS2,TNF	HIF1A,MYC,NFkB (complex),RNA polymerase II,SP1,TP53,TP73	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	SGPP2	 	phosphatase	Activated	2.236	 	0.094	2.026	4.48E-03	Hspa1b,HSPH1,IL1B,IL6,TNF	JUN,NFKBIA,NFkB (complex),PPARG,SGPP2,SMAD3,sphingosine-1-phosphate	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	bardoxolone methyl	 	chemical drug	 	-1.501	 	0.099	-1.718	4.48E-03	Ccl2,IL1B,IL6,PTGS2,TNF	Ap1,CEBPB,CHUK,EGR1,ERK1/2,GSK3B,HDAC3,HMGB1,JUN,Jnk,NFATC1,NFATC2,NFKB1,NFKBIA,NFkB (complex),PARP1,PPARG,RELA,SMAD3,SP1,STAT3,bardoxolone methyl	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	chrysotile asbestos	 	chemical toxicant	 	1.400	 	-0.136	1.699	4.48E-03	Ccl6,HSP90B1,IL1B,IL6,ITGAX	CXCL2,Ccl2,IL4,JUN,NFkB (complex),RELA,STAT1,STAT3,STAT6,chrysotile asbestos	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	mir-22	 	microrna	 	-0.659	 	0.136	-0.953	4.48E-03	HDAC4,IL6,MYCBP,RGS2,TNF	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	prostaglandin D2	 	chemical - endogenous mammalian	 	-0.907	 	-0.042	-0.816	4.48E-03	CXCL10,HSPA1A/HSPA1B,IL6,PTGS2,TNF	Ap1,CREB1,CREBBP,Creb,EGR1,ERK1/2,ESR2,HMGB1,IL12 (complex),JUN,NCOA2,NFAT (complex),NFKB1,NFKBIA,NFkB (complex),PPARG,RELA,SP1,STAT1,STAT3,STAT4,STAT6,TAC1,TP53,histamine,prostaglandin D2	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	SMAD7	 	transcription regulator	 	0.494	 	0.039	0.357	4.49E-03	AREG,Ccl2,CDK1,COL6A3,CXCL10,FN1,FOXO1,GAS6,IL12B,IL1B,SERPINE1,TNF,VEGFA	Akt,Ap1,CEBPD,FOXO1,FOXO3,HIF1A,JUN,NFE2L2,NFKB1,NFKBIA,NFkB (complex),PDPK1,PI3K (complex),RELA,SMAD3,SMAD4,SMAD7,SP1	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	Hsp27	 	group	 	1.715	 	0.013	1.683	4.59E-03	CD274,CD86,CSF1,IL6,PPP1R1B,PTGS2	AKT1,Akt,Ap1,CEBPB,FOXO3,HIF1A,Hsp27,IL10,JUN,MAP2K4,NFE2L2,NFKB1,NFKBIA,NFkB (complex),PPARG,RELA,SP1,STAT3	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	STUB1	 	enzyme	 	-0.271	 	0.096	-0.481	4.59E-03	CDK1,FOXO1,IL6,MAP3K14,RIPK3,VEGFA	Ap1,ERBB2,ESR1,ESR2,FOS,HIF1A,JUN,MYC,NFKB1,NFkB (complex),NOS2,RARA,RELA,RIPK1,SP1,SRC,STUB1,TP53	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	CEBPE	 	transcription regulator	 	1.218	 	-0.053	1.336	4.69E-03	IL1RN,IL6,LYZ,NCF1,PTGS2,Retnla,TNF	Ap1,CEBPE,LTF,NFATC1,NFKB1,NFKBIA,NFkB (complex),NR3C1,RELA,STAT3	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	DCN	 	other	 	1.445	 	0.018	1.400	4.69E-03	CXCL10,HLA-DQA1,IL1B,IL6,SERPINE1,TNF,VEGFA	Akt,Ap1,DCN,EGFR,EGR1,ERK1/2,FOXO1,FOXO3,HIF1A,JUN,NFE2L2,NFKBIA,NFkB (complex),PDPK1,RELA,SMAD3,SMAD4,SMAD7,SP1,STAT3,TP53,Tgf beta	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	telmisartan	 	chemical drug	 	-1.337	 	0.006	-1.354	4.69E-03	HGF,IL6,ITGAX,LPL,PTGS2,TFAM,TNF	AGTR1,AMPK,Akt,Ap1,HIF1A,JUN,NFE2L2,NFKBIA,NFkB (complex),NR1H3,PPARA,PPARG,PPARGC1A,RELA,SMAD3,SP1,SREBF1,TP53,telmisartan	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	PRKAA1	 	kinase	Inhibited	-2.391	 	0.061	-2.607	4.78E-03	EGLN3,FKBP5,FN1,IGF1,IL12B,IL6,Ly6a (includes others),NCF1,RGS2,STAR,TFAM,TNF,TNS1	Akt,Ap1,HIF1A,JUN,Jnk,NFE2L2,NFKB1,NFKBIA,NFkB (complex),PI3K (complex),PPARG,PPARGC1A,PRKAA,PRKAA1,RELA,SMAD3,SP1,SQSTM1,SREBF1,TP53,palmitic acid	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	2-deoxyglucose	 	chemical drug	 	-0.558	 	0.005	-0.570	4.86E-03	Ccl2,Gzmb,HSP90B1,IL1B,IL6,PTGS2,SPP1,TNF	2-deoxyglucose,CALR,CASP1,CEBPB,EGR1,GSK3B,Gm21596/Hmgb1,HDAC3,IRF1,Immunoglobulin,JAK2,NFATC1,NFATC2,NFKB1,NFKBIA,NFkB (complex),PYCARD,RELA,STAT1,STAT2,STAT3	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	cyclophosphamide	 	chemical drug	Activated	2.779	 	-0.079	2.998	4.86E-03	GAS5,IL12B,IL1B,IL6,LGALS3,Ly6a (includes others),SPP1,TNF	Akt,Ap1,EGR1,ERK1/2,FLT4,HIF1A,IgG,JUN,JUND,NFE2L2,NFKB1,NFKBIA,NFkB (complex),PI3K (complex),RELA,SMAD3,SP1,STAT1,STAT3,STAT5A,cyclophosphamide	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	EIF2AK3	 	kinase	 	1.251	 	-0.096	1.518	5.06E-03	ANG,ARNTL,Ccl2,CLCN3,IGF1,IL1B,IL6,RNASEL,SLC1A4,TNF,VEGFA	Akt,Ap1,Creb,EIF2AK3,ERN1,FOXO1,HIF1A,INS,JUN,Jnk,NFE2L2,NFKB1,NFkB (complex),PPARA,PPARG,RELA,SMAD3,SP1,SREBF1	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	BID	 	other	 	1.067	 	-0.104	1.274	5.14E-03	Ccl2,IL1B,IL6,ITGAX	Akt,Ap1,BCL2L1,BID,CASP8,CBL,CXCL2,HIF1A,HMGB1,IRF3,JUN,NFATC2,NFE2L2,NFKB1,NFKBIA,NFkB (complex),NPM1,PARP1,RELA,SP1,STAT3,TP53	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	Cbp/p300	 	group	 	1.982	 	-0.117	2.214	5.14E-03	IL1B,IRF1,PTGS2,TNF	Cbp/p300,Creb,Histone h4,IRF1,NCOA2,NFKB1,NFKBIA,NFkB (complex),NR3C1,NR3C2,PPARGC1A,RELA,RNA polymerase II,STAT1,STAT3,THRB	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	ICOSLG/LOC102723996	 	other	 	0.832	 	-0.097	1.021	5.14E-03	IL12B,IL1B,IL6,TNF	Ap1,ERK,ICOSLG/LOC102723996,IL23A,JUN,Jnk,NFATC1,NFE2L2,NFKB1,NFKBIA,NFkB (complex),P38 MAPK,PPARG,Pkc(s),RELA,SMAD3,STAT1,STAT3	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	MAPK8IP1	 	other	 	0.000	 	0.000	0.000	5.14E-03	IL6,PLAU,TBX21,TNF	Ap1,FOXO1,JUN,JUND,Jnk,MAP2K4,MAPK8,MAPK8IP1,MAPK9,NFATC1,NFKBIA,NFkB (complex),PPARG,RELA,SIRT1,STAT3	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	MC4R	 	g-protein coupled receptor	 	-1.000	 	0.068	-1.136	5.14E-03	Ccl2,IL6,MTTP,TNF	Akt,Ap1,EGR1,ERK1/2,FOXO1,HIF1A,Insulin,JUN,MC4R,NFE2L2,NFKB1,NFkB (complex),P38 MAPK,PPARA,PPARD,PPARG,RELA,SMAD3,SP1,SREBF1,STAT3,fatty acid	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	NBEAL2	 	other	Inhibited	-2.000	 	0.072	-2.144	5.14E-03	CXCL10,CXCL16,CXCL2,CXCL3	CEBPA,Ccl2,IL6,JUN,MYC,NBEAL2,NFKB1,NFkB (complex),PPARG,RELA,STAT1,STAT3,TNF	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	PHLPP1	 	enzyme	 	1.067	 	-0.040	1.147	5.14E-03	CXCL2,CXCL3,FOXO1,PRKCA	Ap1,JUN,NFkB (complex),PHLPP1,PRKCA,RELA,STAT3	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	TNFRSF18	 	transmembrane receptor	 	0.686	 	-0.017	0.715	5.14E-03	CXCL3,IL6,PTGS2,TNF	Ap1,EGR1,ERK1/2,IL2,IRF1,JUN,Jnk,NFKB1,NFKBIA,NFkB (complex),P38 MAPK,PPARG,RELA,SMAD3,SP1,STAT1,STAT3,STAT5A,TNFRSF18	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	superoxide	 	chemical - endogenous mammalian	 	-1.131	 	-0.082	-0.970	5.14E-03	FN1,IL1B,IL6,PTGS2	Ap1,CEBPB,Ca2+,ESR1,HIF1A,JUN,Jnk,NFATC2,NFKB1,NFkB (complex),PPARG,RAC1,RAS,RELA,SP1,STAT3,superoxide	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	SP2509	 	chemical reagent	 	1.261	 	0.037	1.087	5.18E-03	CD274,CDCA7,CXCL10,Cxcl9,DNMT3A,DOCK1,EIF2AK2,EPHB3,FN1,IGF2BP2,KPNB1,LOX,MANF,NCAM1,NPNT,NSD1,PDLIM5,PSAT1,SLC43A1,SLC7A1,SPP1,STAT5B,TPD52	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	TYROBP	 	transmembrane receptor	 	0.595	 	-0.114	0.868	5.25E-03	CD86,IL1B,IL6,ITGAX,Klra7 (includes others),SPP1,TNF	Ap1,CBL,CCL2,CREB1,CSF2,EGR1,ERK1/2,ICAM1,JUN,NFAT (complex),NFATC1,NFkB (complex),RELA,RNA polymerase II,SMAD3,SP1,STAT3,TREM2,TYROBP	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	levothyroxine	 	chemical - endogenous mammalian	 	-1.152	 	-0.035	-1.060	5.25E-03	APOE,ATP2A2,CAMK4,DIO2,Nrgn,PENK,RORA	Ap1,CREB1,FOS,JUN,JUND,NFkB (complex),RELA,RNA polymerase II,RXRA,SP1,STAT3,THRA,levothyroxine	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	zVAD-FMK	 	chemical - protease inhibitor	 	-1.671	 	0.023	-1.726	5.26E-03	ANXA5,CAMK4,CCND3,CXCL3,IL1B,IL6	ATP,Ap1,CREB1,CREBBP,Creb,FOSL1,HIF1A,JUN,Jnk,MYC,NFKB1,NFKBIA,NFkB (complex),NR3C1,P38 MAPK,PPARG,RELA,RNA polymerase II,SMAD3,STAT3,TP53,TP73,zVAD-FMK	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	EGR2	 	transcription regulator	Inhibited	-2.145	 	-0.110	-1.765	5.27E-03	CAMK4,CYP51A1,DDN,DIO2,IL1B,RORA,SLC12A2,STAR,TAOK1,TBX21,TFRC,TNFSF10,VEGFA,ZBTB16	Ap1,CEBPA,CEBPB,EGR2,ERK,IFNG,IL10,IL6,IRF1,JUN,NFKB1,NFKBIA,NFkB (complex),PPARG,RELA,RNA polymerase II,SMAD3,STAT1,STAT3,STAT6	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	CR1L	 	other	 	-0.585	 	0.116	-0.843	5.31E-03	COL6A3,IL1B,PTGER4,SERPINE1,TNF	Akt,Ap1,CR1L,ERK,HIF1A,IL4,JUN,Jnk,NFE2L2,NFKB1,NFkB (complex),P38 MAPK,PPARG,RELA,SMAD3,SP1,STAT1,STAT3,STAT6	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	IL23A	1.767	cytokine	 	1.336	 	-0.116	1.590	5.31E-03	Ccl2,CXCL10,IL1B,IL6,TNF	Ap1,CXCL1,EGR1,ERK1/2,IL17A,IL23A,JAK2,JUN,NFKB1,NFKBIA,NFkB (complex),PRKCD,RELA,SP1,STAT1,STAT2,STAT3	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	INPP5D	 	phosphatase	 	0.175	 	0.055	0.060	5.31E-03	CCND3,CD86,IL12B,IL6,TNF	AKT1,BTK,CEBPB,FOXO3,IL10,IL12B,INPP5D,IRF1,JUN,NFATC2,NFE2L2,NFKB1,NFKBIA,NFkB (complex),PI3K (complex),REL,RELA,SMAD3,STAT1,STAT3	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	TIMP1	 	cytokine	Activated	2.236	 	-0.035	2.315	5.31E-03	FLT1,HGF,PLAU,PLAUR,ST14	JUN,MAPK14,NFATC2,RELA,SP1,STAT3,TIMP1	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	TNIP1	 	other	Inhibited	-2.200	 	0.086	-2.388	5.31E-03	CXCL2,CXCL3,IL1B,IL23A,TNF	CASP8,HMGB1,IKBKG,IRF3,JUN,NFKB1,NFKBIA,NFKBIB,NFkB (complex),NPM1,PPARG,RELA,TNIP1	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	methylnitronitrosoguanidine	 	chemical toxicant	 	1.483	 	-0.136	1.777	5.31E-03	CEACAM1,IRF1,PLAU,SERPINE1,TNFSF10	JUN,NFKB1,NFKBIA,NFkB (complex),P38 MAPK,PPARG,RELA,SMAD3,STAT3,methylnitronitrosoguanidine	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	NFKB2	 	transcription regulator	 	1.706	 	-0.096	1.952	5.37E-03	ANXA5,CD86,CXCR4,HLA-DQA1,IL23A,PTGS2,TNF,TNFAIP2	IL10,IL6,IRF1,JUN,NFKB1,NFKB2,NFKBIA,NFkB (complex),NR3C1,PPARG,RELA,STAT3	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	rottlerin	 	chemical toxicant	 	-1.422	 	0.113	-1.735	5.37E-03	Ccl2,CCND3,CDK1,CXCL3,LPL,PTGS2,RGS2,TNF	ABCA1,Ap1,CDKN2A,FOS,JUN,JUND,NFKBIA,NFKBIB,NFkB (complex),NOS3,PRKD1,SP1,STAT1,STAT3,TP53,rottlerin	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	(-)-gallocatechin gallate	 	chemical - protease inhibitor	 	 	 	 	 	5.38E-03	IL12B,IRF1	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	1-methyl-DL-tryptophan	 	chemical drug	 	 	 	 	 	5.38E-03	IL6,TNF	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	10-hydroxy docosahexaenoic acid	 	chemical - endogenous mammalian	 	 	 	 	 	5.38E-03	IL6,TNF	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	13(S)-hydroxyoctadecadienoic acid	 	chemical - endogenous mammalian	 	 	 	 	 	5.38E-03	MAPK1,SERPINE1	13(S)-hydroxyoctadecadienoic acid,EGR1,ERK1/2,JUN,NFkB (complex),SP1,STAT3	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	17alpha-hydroxyprogesterone caproate	 	chemical drug	 	 	 	 	 	5.38E-03	PTGS2,VEGFA	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	3,7-dimethyl-1-propargylxanthine	 	chemical reagent	 	 	 	 	 	5.38E-03	F3,TNF	3,7-dimethyl-1-propargylxanthine,JUN,NFKB1,NFKBIA,NFkB (complex),PPARG,RELA	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	AA-861	 	chemical reagent	 	 	 	 	 	5.38E-03	PTGS2,STAR	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	AHSG	 	other	 	 	 	 	 	5.38E-03	IL6,TNF	AHSG,Akt,Ap1,CBL,CREB1,FOXO1,HIF1A,INS,INSR,Insulin,JUN,NFE2L2,NFKB1,NFKBIA,NFkB (complex),PDX1,PPARA,PPARG,RELA,SP1,SREBF1,STAT3,STAT5A	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	ARHGEF2	 	other	 	 	 	 	 	5.38E-03	IL6,TNF	ARHGEF2,Ap1,FOS,JUN,JUND,MAPK14,MAPK8,NFATC1,NFATC2,NFKB1,NFKBIA,NFkB (complex),PPARG,RELA,SP1,STAT3	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	ASCC1	 	transcription regulator	 	 	 	 	 	5.38E-03	TNF,TNFSF10	ASCC1,JUN,NFKB1,NFKBIA,NFkB (complex),PPARG,RELA	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	AZU1	 	peptidase	 	 	 	 	 	5.38E-03	IL1B,TNF	AZU1,Ap1,JUN,NFE2L2,NFkB (complex),Pkc(s),RELA	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	BAG4	 	other	 	 	 	 	 	5.38E-03	IL1B,IL6	Akt,Ap1,BAG4,HIF1A,JUN,Jnk,NFE2L2,NFKB1,NFKBIA,NFkB (complex),PPARG,RELA,SP1,TNFRSF1A	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	C1QTNF6	 	other	 	 	 	 	 	5.38E-03	ITGAX,TNF	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	CD300C	 	transmembrane receptor	 	 	 	 	 	5.38E-03	IL12B,TNF	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	CEACAM21	 	other	 	 	 	 	 	5.38E-03	IL1B,IL6	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	CEACAM5	 	other	 	 	 	 	 	5.38E-03	IL1B,IL6	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	CEACAM6	 	other	 	 	 	 	 	5.38E-03	IL1B,IL6	Akt,Ap1,CEACAM6,HIF1A,JUN,NFE2L2,SP1	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	CEACAM7	 	other	 	 	 	 	 	5.38E-03	IL1B,IL6	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	CLIP1	 	other	 	 	 	 	 	5.38E-03	IL6,TNF	CLIP1,Creb,JUN,NFKB1,NFKBIA,NFkB (complex),PPARG,PSEN1,RELA,SQSTM1,STAT1,TIRAP,TP53	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	DHCR7	 	enzyme	 	 	 	 	 	5.38E-03	IL6,TNF	Creb,DHCR7,FOS,JUN,NFKB1,NFkB (complex),NR1H3,PPARA,PPARG,RELA,RXRA,SP1,SREBF1,TP53,arachidonic acid,docosahexaenoic acid,oleic acid,tamoxifen	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	DHX15	 	enzyme	 	 	 	 	 	5.38E-03	IL6,TNF	DHX15,EGR1,ERK1/2,IRF3,IRF7,JUN,NFKB1,NFKBIA,NFkB (complex),NR3C1,P38 MAPK,RELA,SMAD3,SP1,STAT1,STAT3	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	Eif2	 	complex	 	 	 	 	 	5.38E-03	EIF2AK2,PTGS2	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	FSCN1	-0.580	other	 	 	 	 	 	5.38E-03	CXCL10,IRF7	FSCN1,IRF3,IRF7,JUN,NFkB (complex),SMAD3,STAT1	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	GJC1	 	ion channel	 	 	 	 	 	5.38E-03	IL1B,TNF	ATP,GJC1,JUN,NFKB1,NFKBIA,NFkB (complex),NR3C1,PPARG,RELA,STAT3	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	H60a	 	other	 	 	 	 	 	5.38E-03	HLA-A,TNF	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	IFNGR	 	complex	 	 	 	 	 	5.38E-03	IRF1,TNF	IFNGR,IRF1,IRF3,IRF7,IRF8,JAK1,JAK2,JUN,NFKB1,NFKBIA,NFkB (complex),RORC,SIRT1,STAT1,STAT2,STAT3,STAT4	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	IL36RN	 	cytokine	 	 	 	 	 	5.38E-03	IL1B,IL6	IL36RN,JUN,NFKB1,NFKBIA,NFkB (complex),PPARG,RELA	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	INAVA	 	other	 	 	 	 	 	5.38E-03	IL1B,IL6	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	KRT5	 	other	 	 	 	 	 	5.38E-03	SERPINF1,VEGFA	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	MAP1LC3	 	group	 	 	 	 	 	5.38E-03	IL12B,TNF	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	Mucin	 	group	 	 	 	 	 	5.38E-03	CD86,PTGS2	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	NF-kappaB decoy	 	biologic drug	 	 	 	 	 	5.38E-03	IL6,PTGS2	Ap1,CCL2,CEBPB,EGR1,FGF2,FOS,IRF1,JUN,NF-kappaB decoy,NFATC1,NFKB1,NFKBIA,NFkB (complex),NR3C1,RELA,SMAD3,SP1,STAT3	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	P2pal-18S	 	chemical reagent	 	 	 	 	 	5.38E-03	IL6,TNF	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	PDCD5	 	other	 	 	 	 	 	5.38E-03	ATP2A2,NFATC2	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	PLEC	 	other	 	 	 	 	 	5.38E-03	CXCR4,IL6	EGR1,ERK1/2,JUN,NFKB1,NFkB (complex),P38 MAPK,PLEC,RELA,SMAD3,SP1,STAT3	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	PTPN12	 	phosphatase	 	 	 	 	 	5.38E-03	IL6,TNF	Ap1,CBL,FN1,FOS,FOXO1,FOXO3,GHR,JAK2,NFKB1,NFKBIA,NFkB (complex),PDPK1,PGR,PTPN12,RELA,SMAD3,SMAD7,SP1,SRC (family),STAT1,STAT2,STAT3,STAT5A	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	RAB10	 	enzyme	 	 	 	 	 	5.38E-03	IL6,TNF	1-palmitoyl-2-oleoylglycero-3-phosphoglycerol,IRF1,IRF3,NFATC2,NFKBIA,RAB10,STAT1,STAT3,TLR4	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	RHBDF2	 	other	 	 	 	 	 	5.38E-03	CSF1,TNF	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	RNF122	 	other	 	 	 	 	 	5.38E-03	IL6,TNF	DDX58,IRF3,IRF7,RELA,RNF122,STAT1,STAT3	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	Raet1b	 	other	 	 	 	 	 	5.38E-03	HLA-A,TNF	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	Ro31-8425	 	chemical - kinase inhibitor	 	 	 	 	 	5.38E-03	Ccl2,PRKCA	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	SIGLEC1	0.588	other	 	 	 	 	 	5.38E-03	IL6,TNF	IL10,IL12 (family),IRF4,IRF8,NFKB1,NFKBIA,NFkB (complex),REL,RELA,SIGLEC1,STAT1,STAT3,SYK	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	SLC40A1	 	transporter	 	 	 	 	 	5.38E-03	IL6,TNF	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	SMCR8	 	other	 	 	 	 	 	5.38E-03	IL6,TNF	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	SPON2	 	other	 	 	 	 	 	5.38E-03	IL6,TNF	IL13,NFKBIA,NFkB (complex),NR3C1,PPARG,RELA,SPON2	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	STK16	 	kinase	 	 	 	 	 	5.38E-03	SERPINE1,VEGFA	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	STK38	 	kinase	 	 	 	 	 	5.38E-03	IL6,TNF	Ap1,BECN1,FOSL2,JUN,Mapk,NFkB (complex),PPARG,RELA,SP1,STAT3,STK38,cytarabine	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	TMEM8B	 	other	 	 	 	 	 	5.38E-03	mir-142,PTGS2	 	
R62_12wk_Cd11b_Multiprobe - 2019-10-20 07:00 PM	 	TPP2	 	peptidase	 	 	 	 	 	5.38E-03	PRF1,TBX21	 	
