© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->hdMouse_Microarray_Final->Q175_12mo_Cd11b_Multiprobe - 2019-10-20 07:16 PM
Workspace	My Projects
Project	hdMouse_Microarray_Final
Analysis	Q175_12mo_Cd11b_Multiprobe - 2019-10-20 07:16 PM
Date	Sun Oct 20 16:16:24 PDT 2019
Analysis ID	18426090

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Mouse Genome 430 2.0 Array
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->hdMouse_Microarray_Final->Q175_12mo_Cd11b_Multiprobe - 2019-10-20 07:16 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cellular Movement, Nervous System Development and Function	guidance	Guidance of axons	6.14E-04	 	 	 	 	RELN,CDH2,WNT3,ALCAM,TUBB3,GPC1,VLDLR,ROBO1,TGFB2,EFNA5,PTK2,ANK3,SPTBN1,APBB2,FYN,CNTN1,BHLHE22,NFASC	18	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	uterine carcinoma	Uterine carcinoma	6.17E-04	 	 	 	 	CDH2,KIAA1217,DPYS,NCAM2,PHLDB2,PANK1,LRRN3,KLC1,KIF6,OTUD7A,ZNF536,GRIA4,HUNK,NFASC,DLG2,CADPS,FERMT2,SPOCK1,PCDH11X,CNTN3,ZNF354B,MAST4,AP3B2,SERPINA3,PSD2,SOCS2,PTGER4,AR,NFE2L3,SLC52A3,RALGPS2,SLC36A4,BCL11A,AGPAT4,RDH10,KCNC2,GNPTAB,ARHGEF15,NDN,INSM1,ATP6V0E2,ELAVL3,GPC1,STXBP6,MBOAT2,LIMCH1,MPDZ,RBMX,SPTBN1,RFTN2,MAP1A,IL1RAPL1,INF2,PCDH17,CDH11,TOX3,FOXO1,AKAP6,CDH13,RELN,ITIH5,GRK4,AFTPH,ROBO1,MFSD6,PLAT,CASQ1,NALCN,AFAP1L2,RABGAP1L,IGF2R,MYO5A,CNTN1,ARIH2,ATP10B,MDGA2,TSC22D1,CD109,DPYD,CSF1,ADAMTSL1,CHST15,FILIP1L,PARD3,TUBB3,RAI2,NCKAP5,AMPH,DUSP26,DNER,SLC35F1,ADAMTS2,KCNA6,NID1,KIAA1147,MYH14,INSC,MAPK8IP1,CPT1C,FLT1,PCDH15,PDE1C,PTPDC1,FAT1,CIITA,ARHGEF10,PLCB4,SLC44A1,SORCS1,S100B,DDHD1,SEMA3D,RHOJ,KIF26A,ANK3,CASKIN2,APBB2,KIF1B,ANKRD28,LRCH2,DYNC1I1,CSPG4,FRMD5,CXCL14,SLITRK1,C20orf194,SEMA3E,VLDLR,DSP,USP54,PLXNC1,AXIN1,SYNM,FZD7,ASB11,BICD1,DNAH11,ATP9A,PLEKHG1,MYO1D,GRIA2,SLC45A3,LAMA2,WNT3,JAG1,ZNF507,ITGAX,PDCD1,CLIP3,SYNPO,TMEM132D,KIF1A,ZNF189	153	
Cancer, Organismal Injury and Abnormalities, Tumor Morphology	invasion	Invasion of tumor	6.23E-04	Increased	2.745	bias	1.602	FERMT2,ALCAM,PARD3,CTTN,DSP,GPC1,CEACAM1,PCSK6,PTK2,IGF1,AR,POSTN,F2R,SYK,CSF1,MCAM,APOE,SPP1,ITGB4,ARHGEF18	20	
Cellular Development, Cellular Growth and Proliferation, Hematological System Development and Function	cell proliferation	Cell proliferation of leukocyte cell lines	6.29E-04	Increased	2.413	bias	0.641	CD3E,FGF1,ACPP,CD72,EGLN3,MRAS,PTGER4,SOCS2,MAMDC2,PTK2,IGF1,F2R,SYK,FYN,HIP1,FLT1,CSF1,GRID2,SOCS6,SPP1,FOXO1,CLEC7A	22	
Organismal Development	size	Size of head	6.30E-04	 	 	 	 	FOXB1,ENTPD1,FAM20C,VLDLR,AHI1,ROBO1,NFIB,SLITRK5,EFNA5,IGF1,IGF2R,WASF1,POSTN,SPTBN1,FYN,KIF1B,BMP4,NLGN3,EN2,FOXO1,LAMA2	21	
Cell-To-Cell Signaling and Interaction, Nervous System Development and Function	adhesion	Adhesion of neuronal cells	6.42E-04	 	 	 	 	CDH2,COL4A1,NLGN1,Nedd4,CACNB4,NCAM2,NLGN3,SNTA1,NINJ2	9	
Cancer, Gastrointestinal Disease, Hepatic System Disease, Organismal Injury and Abnormalities	cancer	Liver cancer	6.49E-04	 	-0.692	 	-0.448	SEZ6,KIAA1217,SOX8,PAK3,SPP1,CADPS,AP3B2,ACPP,NAALADL2,CFHR1,TMCC2,AR,RALGPS2,CFP,SOCS6,BCL11A,AGPAT4,MSRB3,KCNC2,GNPTAB,EFS,INSM1,SULF2,DDC,B3GAT1,EPB41L4B,SLC22A23,C16orf89,MAP1A,PCDH17,TOX3,TACSTD2,DSCAML1,AKAP6,TMEFF2,CDH13,RELN,TMEM108,NCALD,ITIH5,LRRC8B,SMOC1,IGF2R,KLF3,MYO5A,ATP10B,TSPYL4,MYO6,MMRN2,CSF1,ADAMTSL1,BHLHE40,GJB1,PARD3,TUBB3,RAI2,MAPK8IP1,KANSL3,CPT1C,CYP39A1,PTPDC1,PGAP1,COL4A1,B3GALT1,GRIK2,TGFB2,SLITRK5,CACYBP,KIF26A,CASKIN2,PXDN,ACOT1,CACNA2D1,SLITRK1,C20orf194,ASXL3,SEMA3E,USP54,SGK2,PLXNC1,NQO1,ZC3H6,FZD7,ASB11,DNAH11,CADM2,PLEKHG1,USP24,TANC1,ANXA5,PDCD1,NIPAL4,NKD1,POSTN,SNRPN,ARFGEF3,ZNF618,TMEM132D,ZNF189,CDH2,RUFY3,THRA,CEACAM1,EFNA5,NCAM2,TMEM98,DIP2A,GZMK,CARD6,ARNT,ZNF536,GRIA4,MPP2,CNTN3,PCDH11X,MAST4,ALCAM,AHI1,SOCS2,IGF1,FMN1,GAS2L3,KANK1,NXPE4,GRID2,SLC36A4,BANP,CADPS2,ENTPD1,CREB1,OSBPL5,LIMCH1,MPDZ,CRELD2,SPTBN1,SNAI1,FAH,CDH6,PCDH10,KIAA0408,S100A1,IL1RAPL1,INF2,CDH11,EFR3B,SNTA1,VASH2,L3MBTL3,PIGZ,UCHL1,ROBO1,BCHE,NALCN,RABGAP1L,ACOT7,CNTN1,MDGA2,CD109,DPYD,NCEH1,APOE,CCNA2,AXL,PAM,MRAS,AMPH,SNX16,PCDHB14,ADAMTS2,NID1,SYK,FLT1,PRICKLE2,PCDH15,EN2,FAT1,INTS6,ATAT1,EHD3,PLCB4,NFIB,ACTR3B,COL1A2,SORCS1,SEMA3D,ANK3,SOX10,APBB2,CCP110,CCDC13,KIF1B,LRCH2,MYO1E,CXCL14,ITGB4,FAM20C,VLDLR,CACNB4,AXIN1,CAPG,LYPLA1,GRIA2,SLC45A3,PLAGL1,LAMA2,NPDC1,COBLL1,WNT3,CTTN,JPH4,JAG1,CENPH,ZNF507,ITGAX,ACYP2,MPZL3,CDC20,SYNPO,PHLDB1,KIF1A	220	
Cell-To-Cell Signaling and Interaction	binding	Binding of tumor cell lines	6.62E-04	Increased	2.946	bias	1.611	CDH2,PARD3,DSP,DDR1,SNAI1,NID1,F2R,FYN,GRIA4,SPP1,FOXO1,FERMT2,ALCAM,NAALADL2,UCHL1,CYP2J2,ANXA5,ITGAX,GPNMB,GALNT6,PTK2,IGF1,AR,MYO6,FUT9,CSF1,LPL,MCAM,APOE,Stra6l,ITGB4,CLEC7A	32	
Cell-To-Cell Signaling and Interaction, Nervous System Development and Function	synaptic transmission	Synaptic transmission of nervous tissue	6.90E-04	 	0.842	bias	0.094	TMOD2,KIF1B,LRRC4,UCHL1,Nedd4,GRIK2,GRIA2,APOE,NLGN3,PCDH17,NQO1,IGF1	12	
Cellular Development, Cellular Growth and Proliferation	development	Delay in development of cells	6.91E-04	 	 	 	 	FYN,IGF1,LAMA2	3	
Cellular Movement	dissemination	Dissemination of prostate cancer cell lines	6.91E-04	 	 	 	 	CDH13,IGF1,TACSTD2	3	
Hematological Disease, Immunological Disease, Infectious Diseases	infection	Infection of monocyte-derived macrophages	6.91E-04	 	 	 	 	SPTBN1,UNG,CSF1	3	
Connective Tissue Disorders, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders, Skeletal and Muscular System Development and Function	fragility	Fragility of skeleton	6.97E-04	 	 	 	 	FAM20C,CTSK,CSF1,IGF1	4	
Lipid Metabolism, Small Molecule Biochemistry	inhibition	Inhibition of lipid	6.97E-04	 	1.982	bias	 	ANXA5,XBP1,CXCL14,IGF1	4	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	endometrial cancer	Endometrial cancer	7.01E-04	 	 	 	 	KIAA1217,DPYS,NCAM2,GUCY1A1,PHLDB2,PANK1,GZMK,LRRN3,KLC1,KIF6,OTUD7A,ZNF536,GRIA4,HUNK,NFASC,DLG2,CADPS,FERMT2,SPOCK1,PCDH11X,CNTN3,ZNF354B,MAST4,AP3B2,PSD2,SOCS2,IGF1,AR,NFE2L3,RALGPS2,SLC36A4,BCL11A,AGPAT4,RDH10,KCNC2,GNPTAB,ARHGEF15,ENTPD1,NDN,INSM1,ELAVL3,GPC1,STXBP6,MBOAT2,LIMCH1,MPDZ,RBMX,SPTBN1,RFTN2,STON1,MAP1A,IL1RAPL1,INF2,PCDH17,CDH11,TOX3,FOXO1,AKAP6,CDH13,RELN,ITIH5,GRK4,AFTPH,UCHL1,ROBO1,MFSD6,PLAT,CASQ1,NALCN,AFAP1L2,RABGAP1L,IGF2R,MYO5A,CNTN1,ARIH2,ATP10B,MDGA2,TSC22D1,CD109,DPYD,CSF1,CCNA2,ADAMTSL1,CHST15,FILIP1L,PARD3,TUBB3,RAI2,NCKAP5,AMPH,DUSP26,DNER,SLC35F1,ADAMTS2,KCNA6,NID1,KIAA1147,MYH14,INSC,MAPK8IP1,CPT1C,FLT1,PCDH15,PDE1C,PTPDC1,FAT1,CIITA,LAD1,ARHGEF10,PLCB4,SLC44A1,SORCS1,S100B,DDHD1,SEMA3D,RHOJ,KIF26A,ANK3,CASKIN2,DIXDC1,APBB2,KIF1B,ANKRD28,LRCH2,DYNC1I1,CSPG4,SLITRK1,C20orf194,SEMA3E,VLDLR,DSP,USP54,PLXNC1,AXIN1,SYNM,FZD7,ASB11,BICD1,DNAH11,ATP9A,PLEKHG1,MYO1D,GRIA2,SLC45A3,LAMA2,WNT3,JPH4,JAG1,ZNF507,CDC20,PDCD1,CLIP3,SYNPO,TMEM132D,KIF1A,ZNF189	156	
Cellular Development	differentiation	Differentiation of central nervous system cells	7.17E-04	Increased	2.764	bias	1.936	Ptprd,FGF1,SOX8,CREB1,AXIN1,MAG,IGF1,SOX10,BMP4,GRID2,IL1RAP,IL1RAPL1,NKX2-2,NCKAP1	14	
Cell Morphology	sprouting	Sprouting	7.20E-04	Increased	2.275	bias	0.851	CDH2,SEMA3E,CREB1,SULF2,PCYT1B,EFNA5,NCAM2,MAG,WASF1,FYN,LRRC4,LYPLA1,BMP4,CPT1C,IL1RAP,NLGN3,IL1RAPL1,SPP1,LAMA2,FERMT2,RELN,UCHL1,PACSIN1,ROBO1,PLAT,S100B,SEMA3D,PTK2,GOT1L1,IGF1,MYO5A,Nedd4,APOE,PFN2	34	
Cancer, Organismal Injury and Abnormalities, Tumor Morphology	invasion	Invasion of malignant tumor	7.64E-04	Increased	2.879	bias	1.563	FERMT2,ALCAM,CTTN,CEACAM1,PCSK6,PTK2,IGF1,AR,POSTN,F2R,CSF1,MCAM,SPP1,ITGB4	14	
Cellular Growth and Proliferation	cell proliferation	Cell proliferation of hematopoietic cell lines	7.66E-04	Increased	2.310	bias	0.621	CD3E,FGF1,ACPP,CD72,EGLN3,MRAS,PTGER4,SOCS2,MAMDC2,PTK2,IGF1,F2R,SYK,FYN,HIP1,FLT1,CSF1,GRID2,SOCS6,CCNA2,SPP1,FOXO1,CLEC7A	23	
Metabolic Disease, Organismal Injury and Abnormalities	amyloidosis	Amyloidosis	7.98E-04	 	 	 	 	CTSK,VLDLR,DDC,AMPH,NQO1,MAG,STIP1,WASF1,PAK3,MAPK8IP1,GRIA2,KLC1,SCG5,CYP39A1,ARNT,Nes,APOC4,TACSTD2,CIITA,MAOA,RELN,NPDC1,PCDH11X,UNG,UCHL1,ADRB1,SERPINA3,GPNMB,PTGER4,PLAT,BCHE,S100B,IGF1,KLF3,AR,APBB2,XBP1,LPL,CADPS2,CH25H,APOE	41	
Nervous System Development and Function, Neurological Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of cerebellum	8.11E-04	 	 	 	 	GNPTAB,FOXB1,VLDLR,PLCB4,AHI1,IGF1,ANK3,CNTN1,MAPK8IP1,GRID2,MAP1A,CADPS2,IL1RAPL1,EN2,AXL	15	
Tissue Morphology	quantity	Quantity of carcinoma cell lines	8.26E-04	 	-1.408	 	-1.554	SNAI1,TUBB3,DSP,CYP2J2,IGF1,ITGB4	6	
Connective Tissue Disorders, Immunological Disease, Inflammatory Disease, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	systemic lupus erythematosus	Systemic lupus erythematosus	8.28E-04	 	 	 	 	CREB1,KLRB1,STXBP6,CEACAM1,USP18,CADM2,FLT1,SPP1,FOXO1,PGAP1,CIITA,NPDC1,DHX58,JAG1,CFHR1,ITGAX,PLAT,PDCD1,RABGAP1L,AR,PXDN,NFE2L3,MYO6,XBP1,APOE,ADAMTSL1,RDH10	27	
Cancer, Organismal Injury and Abnormalities	upper aero-digestive squamous cell carcinoma	Upper aero-digestive squamous cell carcinoma	8.55E-04	 	 	 	 	SEZ6,TAFA5,CDH2,FILIP1L,TUBB3,DPYS,THRA,AMPH,EFNA5,NCAM2,THSD7A,PHLDB2,PLEKHH1,NID1,KIAA1147,MYH14,LRRC4,BMP4,OTUD7B,CPT1C,CARD6,PCDH15,NUDT11,GRIA4,SPP1,OMG,FAT1,CADPS,PCDH11X,CNTN3,COL4A1,PLCB4,GRIK2,AHI1,SLC44A1,SLITRK5,COL1A2,DOCK3,KIF26A,SEMA3D,RHOJ,PTK2,FIGN,AR,DYNC1I1,BHLHE22,BCL11A,CXCL14,RDH10,ITGB4,SLITRK1,ARHGEF15,FGF1,MPPED2,DSP,MPDZ,MAG,MAMDC2,BICD1,CIP2A,PCDH10,GRIA2,SCG5,KIAA0408,SLC45A3,SASH1,INF2,PCDH17,CDH11,DSCAML1,TACSTD2,VASH2,AKAP6,LAMA2,MAOA,CDH13,COBLL1,ITIH5,CTTN,JAG1,ITGAX,GPNMB,PDCD1,RABGAP1L,TM4SF1,POSTN,SYNPO,MYO5A,CNTN1,MDGA2,IL25,DPYD,ME1,AXL	94	
Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities	polyneuropathy	Autosomal recessive polyneuropathy	8.67E-04	 	 	 	 	GDAP1,ENTPD1,UCHL1,GJC2,C19orf12,DDHD1,MAG,KIF1A,TACSTD2	9	
Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	hereditary spastic paraplegia	Hereditary spastic paraplegia	8.67E-04	 	 	 	 	ENTPD1,UCHL1,CPT1C,GJC2,C19orf12,DDHD1,KIF26A,MAG,KIF1A	9	
Cancer, Organismal Injury and Abnormalities	incidence	Incidence of tumor	8.77E-04	 	-0.323	 	0.383	PDLIM4,SEZ6,KIAA1217,DPYS,HID1,CDKL2,SH3PXD2B,GUCY1A1,TOX2,PANK1,PLEKHH1,LRRC4,LRRN3,S100A16,KIF6,HUNK,NFASC,SPP1,CADPS,FERMT2,ZNF354B,SPOCK1,ACPP,AP3B2,NAALADL2,PARD6G,LGI4,SERPINA3,PSD2,CDX1,PTGER4,PTK2,AR,PGBD5,ENPP6,SLC52A3,RALGPS2,CFP,BCL11A,TMEM205,AGPAT4,KCNC2,MSRB3,GNPTAB,INSM1,SULF2,ELAVL3,STXBP6,MBOAT2,B3GAT1,FKBP5,MXD1,MAP1A,PARM1,SASH1,PCDH17,TOX3,TACSTD2,DSCAML1,AKAP6,CDH13,RELN,TMEM108,ITIH5,GRK4,CD3G,ADRB1,PLAT,SAMM50,IGF2R,KLF3,MYO5A,ATP10B,MYO6,MMRN2,CSF1,KCNK6,ADAMTSL1,PFN2,DNM3,CHST15,BHLHE40,GJB1,BCL2L13,PARD3,TUBB3,RAI2,TMEM163,ZDHHC2,SLC35F1,MYCL,KIAA1147,MAPK8IP1,KANSL3,CPT1C,SYT11,PDE1C,PTPDC1,NUDT11,PGAP1,NKX2-2,SEPT8,COL4A1,UNG,GRIK2,TGFB2,SLC44A1,SLITRK5,CACYBP,KIF26A,RHOJ,CASKIN2,PXDN,ACOT1,BHLHE22,CACNA2D1,CSPG4,SESTD1,SLITRK1,C20orf194,ASXL3,SEMA3E,ST6GALNAC3,USP54,PLXNC1,PCYT1B,NQO1,ZC3H6,FZD7,ASB11,STIP1,DNAH11,GDAP1,CADM2,ATP9A,PLEKHG1,HIP1,USP24,TANC1,EARS2,SYNPR,PACSIN1,ANXA5,GPNMB,PDCD1,EML1,CLIP3,POSTN,SNRPN,RDH12,ARFGEF3,ZNF618,TMEM132D,ZNF189,KLHL18,CAVIN2,CDH2,RUFY3,LOX,FLVCR2,THRA,CEACAM1,NCAM2,THSD7A,PHLDB2,DIP2A,GZMK,F2R,GSTM2,KLC1,CARD6,LANCL2,OTUD7A,ARNT,CCDC85A,ZNF536,GRIA4,ANKLE2,DLG2,CNTN3,PCDH11X,MAST4,ALCAM,AHI1,PKIA,SERBP1,SOCS2,IGF1,GAS2L3,KANK1,LGI3,RAI14,NXPE4,NFE2L3,SLC36A4,GRID2,BANP,CADPS2,RDH10,ARHGEF15,ENTPD1,NDN,GNB4,ATP6V0E2,GPC1,NAP1L5,PCSK6,LIMCH1,MPDZ,RBMX,MORN4,MAG,CRELD2,SPTBN1,FAH,SNAI1,CDH6,FYN,PCDH10,RFTN2,STON1,SLC6A8,KIAA0408,IL1RAP,RAP2B,IL1RAPL1,INF2,CDH11,FOXO1,L3MBTL3,PIGZ,AFTPH,UCHL1,ROBO1,MFSD6,BCHE,CASQ1,NALCN,GALNT6,RALYL,AFAP1L2,RABGAP1L,ACOT7,TM4SF1,CNTN1,ARIH2,MDGA2,IL25,TSC22D1,CD109,DPYD,NCEH1,APOE,CCNA2,AXL,PSAT1,PAM,FILIP1L,ST8SIA1,GNG11,EGLN3,TRIB3,NCKAP5,AMPH,DUSP26,USP18,DNER,SNX16,PCDHB14,ADAMTS2,KCNA6,SMG8,NID1,MYH14,SYK,INSC,FLT1,PRICKLE2,PCDH15,TRIM65,EN2,FAT1,CIITA,TRPC4,LAD1,INTS6,ATAT1,EHD3,ARHGEF10,PLCB4,NFIB,ACTR3B,COL1A2,SORCS1,B3GNT9,S100B,DDHD1,DOCK3,SEMA3D,KCNK9,ANK3,FIGN,DIXDC1,SOX10,TMOD2,APBB2,CCP110,KIF1B,ANKRD28,LRCH2,DYNC1I1,MYO1E,MAP6,FRMD5,CXCL14,INSIG2,ITGB4,SYT9,SORBS3,VLDLR,DSP,CACNB4,DDR1,AXIN1,SYNM,WASF1,BICD1,CIP2A,RAB30,ELP4,NLGN1,MYO1D,GRIA2,SLC45A3,PLAGL1,NLGN3,ZNF704,ARHGEF18,LAMA2,MAOA,WNT3,COBLL1,JPH4,JAG1,ZNF507,ITGAX,MPZL3,CDC20,GOT1L1,NFAM1,SEC24D,SYNPO,GSTZ1,PHLDB1,BPGM,PHACTR1,PCBP4,MCAM,KIF1A	359	
Organismal Development	size	Size of body	8.87E-04	Increased	6.119	bias	 	GJB1,CTSK,GUCY1B1,THRA,DKK2,SH3PXD2B,EFNA5,Fus,PANK1,CAVIN3,MAPK8IP1,BMP4,CPT1C,GRIA4,SPP1,Ptprd,EHD3,GRIK2,PLCB4,AHI1,TGFB2,SOCS2,IGF1,AR,APBB2,ADGRF5,CCP110,CADPS2,CXCL14,SLITRK1,GNPTAB,FAM20C,CREB1,VLDLR,SULF2,NQO1,WASF1,SPTBN1,FYN,NLGN1,SLC6A8,GRIA2,SCG5,NLGN3,Nes,AKAP6,LAMA2,FOXB1,JPH4,ADRB1,PACSIN1,PLAT,PDCD1,IGF2R,POSTN,SNRPN,GSTZ1,CNTN1,ARIH2,CSF1,APOE	61	
Cancer, Hematological Disease, Organismal Injury and Abnormalities	hematologic cancer	Hematologic cancer	9.65E-04	 	-1.937	 	-1.595	KIAA1217,CTSK,F2R,LRRN3,LANCL2,ZNF536,NFASC,XRCC3,SPP1,ANKLE2,FERMT2,PCDH11X,CNTN3,AHI1,SOCS2,PTGER4,IGF1,LGI3,NXPE4,NFE2L3,CFP,BCL11A,AGPAT4,RDH10,KCNC2,GNPTAB,ARHGEF15,NDN,DDC,STXBP6,PCSK6,B3GAT1,MPDZ,RBMX,IFIT2,EPB41L4B,CRELD2,SPTBN1,FYN,PCDH10,SLC6A8,IL1RAP,SASH1,PCDH17,CDH11,FOXO1,RELN,ITIH5,AFTPH,UCHL1,CD3G,ADRB1,ROBO1,BCHE,RPL7L1,NALCN,AFAP1L2,SMOC1,IGF2R,KLF3,MDGA2,TSC22D1,MMRN2,DPYD,XBP1,APOE,CCNA2,ADAMTSL1,AXL,DNM3,CHST15,ATP6V0D2,FILIP1L,BCL2L13,PARD3,TUBB3,TSPAN15,NCKAP5,AMPH,DNER,SNX16,MYCL,NID1,MYH14,SYK,INSC,CLDN14,MAPK8IP1,OTUD7B,CPT1C,PRICKLE2,FLT1,PCDH15,PDE1C,FAT1,CIITA,SEPT8,LDLRAD3,CD3E,COL4A1,LAD1,UNG,ARHGEF10,B3GALT1,GRIK2,NFIB,TGFB2,ACTR3B,COL1A2,SORCS1,SEMA3D,KIF26A,KCNK9,ANK3,PXDN,KIF1B,ANKH,DYNC1I1,MYO1E,TNFRSF13C,CSPG4,CXCL14,ITGB4,SESTD1,RFTN1,ASXL3,SEMA3E,ST6GALNAC3,DSP,CACNB4,DDR1,SGK2,PLXNC1,AXIN1,SYNM,NQO1,MAMDC2,FZD7,STIP1,DNAH11,CADM2,ELP4,LYPLA1,HIP1,TANC1,COBLL1,CTTN,ANXA5,ITGAX,CDC20,PDCD1,EML1,SEC24D,POSTN,TMEM132D,PHACTR1,PCBP4,MCAM,KIF1A,CAVIN2	160	
Nervous System Development and Function, Neurological Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of cerebellar cortex	9.79E-04	 	 	 	 	GNPTAB,CNTN1,MAPK8IP1,VLDLR,AHI1,GRID2,MAP1A,IL1RAPL1,EN2,IGF1,ANK3	11	
Cellular Function and Maintenance, Hematological System Development and Function	function	Function of macrophages	9.84E-04	 	 	 	 	TANK,TGFB2,PTGER4,PLAT,PDCD1,CAPG,LY96,Retnla,FYN,CSF1,NCEH1,CSPG4,APOE,SPP1,AXL,CLEC7A	16	
Cancer, Gastrointestinal Disease, Hepatic System Disease, Organismal Injury and Abnormalities	hepatobiliary system cancer	Hepatobiliary system cancer	1.00E-03	 	-1.000	 	-0.760	SEZ6,KIAA1217,SOX8,PAK3,HUNK,SPP1,CADPS,AP3B2,ACPP,NAALADL2,CFHR1,TMCC2,AR,RALGPS2,CFP,SOCS6,BCL11A,AGPAT4,MSRB3,KCNC2,GNPTAB,EFS,INSM1,SULF2,DDC,B3GAT1,EPB41L4B,SLC22A23,C16orf89,MAP1A,PCDH17,TOX3,TACSTD2,DSCAML1,AKAP6,TMEFF2,CDH13,RELN,TMEM108,NCALD,ITIH5,LRRC8B,SMOC1,IGF2R,KLF3,MYO5A,ATP10B,TSPYL4,MYO6,MMRN2,CSF1,ADAMTSL1,BHLHE40,GJB1,PARD3,TUBB3,RAI2,MAPK8IP1,KANSL3,CPT1C,CYP39A1,PTPDC1,PGAP1,COL4A1,B3GALT1,GRIK2,TGFB2,SLITRK5,CACYBP,KIF26A,CASKIN2,PXDN,ACOT1,CACNA2D1,SLITRK1,C20orf194,ASXL3,SEMA3E,USP54,SGK2,PLXNC1,NQO1,ZC3H6,FZD7,ASB11,DNAH11,CADM2,PLEKHG1,HIP1,USP24,TANC1,ANXA5,PDCD1,NIPAL4,NKD1,POSTN,SNRPN,ARFGEF3,ZNF618,TMEM132D,ZNF189,CDH2,RUFY3,THRA,CEACAM1,EFNA5,NCAM2,TMEM98,DIP2A,GZMK,CARD6,ARNT,ZNF536,GRIA4,ANKLE2,MPP2,CNTN3,PCDH11X,MAST4,ALCAM,AHI1,SOCS2,IGF1,FMN1,GAS2L3,KANK1,LGI3,NXPE4,GRID2,SLC36A4,BANP,CADPS2,ENTPD1,CREB1,OSBPL5,LIMCH1,MPDZ,CRELD2,SPTBN1,SNAI1,FAH,CDH6,PCDH10,KIAA0408,S100A1,IL1RAPL1,INF2,CDH11,EFR3B,SNTA1,VASH2,L3MBTL3,PIGZ,UCHL1,ROBO1,BCHE,NALCN,RABGAP1L,ACOT7,TM4SF1,CNTN1,MDGA2,CD109,DPYD,NCEH1,APOE,CCNA2,AXL,PAM,ST8SIA1,MRAS,AMPH,SNX16,PCDHB14,ADAMTS2,NID1,SYK,FLT1,PRICKLE2,PCDH15,EN2,FAT1,INTS6,ATAT1,EHD3,PLCB4,NFIB,ACTR3B,COL1A2,SORCS1,DDHD1,DOCK3,SEMA3D,ANK3,SOX10,APBB2,CCP110,CCDC13,KIF1B,LRCH2,MYO1E,CXCL14,ITGB4,FAM20C,VLDLR,CACNB4,AXIN1,CAPG,LYPLA1,GRIA2,SLC45A3,PLAGL1,LAMA2,MAOA,NPDC1,COBLL1,WNT3,CTTN,JPH4,JAG1,CENPH,ZNF507,ITGAX,ACYP2,MPZL3,CDC20,SEC24D,SYNPO,PHLDB1,KIF1A	230	
Cellular Assembly and Organization, Cellular Function and Maintenance, Nervous System Development and Function, Tissue Morphology	quantity	Quantity of axons	1.01E-03	 	1.912	 	1.318	AR,GJB1,FYN,ATAT1,GJC2,APOE,MAOA	7	
Cellular Development	differentiation	Differentiation of cerebral cortex cells	1.03E-03	 	 	 	 	Ptprd,IL1RAP,IL1RAPL1,IGF1,NCKAP1	5	
Cell Signaling, Post-Translational Modification	tyrosine phosphorylation	Tyrosine phosphorylation of protein	1.04E-03	Increased	2.623	bias	1.186	CD3E,CD72,DDR1,AFAP1L2,PTK2,IGF1,NFAM1,F2R,SYK,FYN,CNTN1,HIP1,CSF1,GRID2,SPP1,CLEC7A,CHST15	17	
Cellular Compromise	degeneration	Degeneration of cells	1.04E-03	 	-1.823	bias	0.139	FGF1,CREB1,VLDLR,THRA,TRIB3,MAG,GDAP1,GRIA2,FLT1,MAP1A,ARNT,ZPR1,SPP1,UNG,UCHL1,AHI1,TGFB2,PLAT,PDCD1,IGF1,ANK3,AR,SOX10,GRID2,XBP1,APOE,AXL,KIF1A,MSRB3	29	
