© 2000-2020 QIAGEN. All rights reserved.

Analysis Details for My Projects->hd_microarray->shortFragmentHuman - 2020-01-20 08:04 PM
Workspace	My Projects
Project	hd_microarray
Analysis	shortFragmentHuman - 2020-01-20 08:04 PM
Date	Mon Jan 20 17:04:34 PST 2020
Analysis ID	18745800

Analysis Settings
Cutoff before duplicate resolution	true
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->hd_microarray->shortFragmentHuman - 2020-01-20 08:04 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Nervous System Development and Function, Neurological Disease	abnormal morphology	Abnormal morphology of nervous system	2.65E-09	 	 	 	 	SEZ6,NDN,VLDLR,TNFRSF1A,CNTFR,PROS1,LDLR,PPP1R3C,LMNB2,MDK,ROBO2,OLIG2,GAS1,ITGA6,RBP1,SLC1A4,OGT,AP3M2,GPR37L1,RPE65,NRP1,SCN2A,ABCD2,HSPG2,NFE2L2	25	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	epithelial thyroid cancer	Thyroid carcinoma	3.10E-09	 	 	 	 	SEZ6,CHMP4C,AGL,PSPH,GPT2,SERPINF1,TNFRSF1A,DOT1L,SIX4,HTRA1,BTBD17,IDI1,DGKB,MVK,UNC5B,PDE1C,ADAM12,KCNIP2,ENOX1,SDF2L1,PHYHIPL,LRRC61,HSPB6,BCAT1,INSIG1,PASK,ROBO2,OLIG2,GAS1,RBP1,SOX3,MAF,DNAJB5,SLC38A1,OSMR,RPE65,RIPOR2,TPH1,NRP1,PRPF38A,ABCD2,HSPG2,TMED4,MVD,NMI,XPOT,KIF20A,EFEMP1,RAB3GAP2,COL14A1,NDN,COQ3,C1orf54,PCDH1,VLDLR,HMGCR,FASN,NQO1,CNTFR,GLG1,GPSM2,PROS1,UHRF1BP1,SQLE,LDLR,FNDC3B,ALDH1L2,BCAN,LMNB2,MDK,CTBS,NFE2L1,HMGCS1,SGTB,NARS1,ATP8A1,SGPL1,WIPI1,ITGA6,SLC1A4,ACSS3,DEPDC1B,OGT,EDIL3,AP3M2,NRXN1,TSC22D2,MB21D2,NEDD4,LDHA,SCN2A,PLCG1,DHX9,SLC13A3,MVP,NFE2L2	96	
Cancer, Organismal Injury and Abnormalities	head and neck carcinoma	Head and neck carcinoma	3.26E-09	 	 	 	 	SEZ6,GPT2,TNFRSF1A,DGKB,ADAM12,KCNIP2,OMG,SDF2L1,PHYHIPL,LRRC61,HSPB6,BCAT1,PASK,OLIG2,SOX3,MAF,DNAJB5,RIPOR2,NRP1,PRPF38A,HSPG2,MVD,NMI,KIF20A,EFEMP1,COL14A1,NDN,COQ3,HMGCR,FASN,CNTFR,GPSM2,SQLE,FNDC3B,ALDH1L2,CTBS,NARS1,ATP8A1,SLC1A4,ACSS3,OGT,EDIL3,NRXN1,MB21D2,NEDD4,PLCG1,MVP,CHMP4C,AGL,PSPH,SERPINF1,DOT1L,SIX4,HTRA1,BTBD17,IDI1,MVK,UNC5B,PDE1C,ENOX1,DHCR7,INSIG1,ROBO2,GAS1,RBP1,SLC38A1,OSMR,RPE65,TPH1,ABCD2,TMED4,XPOT,RAB3GAP2,C1orf54,PCDH1,VLDLR,NQO1,GLG1,PROS1,UHRF1BP1,LDLR,BCAN,LMNB2,MDK,NFE2L1,HMGCS1,SGTB,SGPL1,WIPI1,ITGA6,DEPDC1B,AP3M2,GPR37L1,TSC22D2,LDHA,SCN2A,DHX9,SLC13A3,NFE2L2	99	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	digestive system cancer	Digestive system cancer	5.20E-09	 	 	 	 	SEZ6,NSDHL,GPT2,TNFRSF1A,DGKB,ADAM12,KCNIP2,OMG,SDF2L1,C5orf30,PHYHIPL,LRRC61,HSPB6,BCAT1,PASK,OLIG2,SOX3,MAF,DNAJB5,SLC16A9,RIPOR2,NRP1,PRPF38A,HSPG2,SNX10,MVD,KIF20A,EFEMP1,COL14A1,NDN,COQ3,HMGCR,FASN,CNTFR,GPSM2,SQLE,PPP1R3C,FNDC3B,ALDH1L2,CTBS,NARS1,ATP8A1,POP1,SLC1A4,ACSS3,OGT,EDIL3,NRXN1,MB21D2,NEDD4,PLCG1,MVP,CHMP4C,AGL,PSPH,DOT1L,SIX4,HTRA1,BTBD17,IDI1,MVK,UNC5B,PDE1C,ENOX1,DHCR7,INSIG1,ROBO2,RBP1,SLC38A1,OSMR,RPE65,ABCD2,TMED4,GOT1,XPOT,VRK1,HABP4,RAB3GAP2,C1orf54,PCDH1,VLDLR,NQO1,GLG1,PROS1,UHRF1BP1,LDLR,BCAN,LMNB2,MDK,NFE2L1,HMGCS1,SGTB,SGPL1,WIPI1,ITGA6,DEPDC1B,AP3M2,GPR37L1,TSC22D2,DHCR24,LDHA,SCN2A,DHX9,SLC13A3,NFE2L2	105	
Nervous System Development and Function	morphology	Morphology of nervous system	6.23E-09	 	 	 	 	SEZ6,NDN,VLDLR,TNFRSF1A,CNTFR,PROS1,LDLR,PPP1R3C,LMNB2,OMG,MDK,DHCR7,ROBO2,OLIG2,GAS1,RBP1,ITGA6,SLC1A4,OGT,AP3M2,GPR37L1,RPE65,NRP1,SCN2A,ABCD2,HSPG2,NFE2L2	27	
Neurological Disease, Organismal Injury and Abnormalities, Psychological Disorders	tauopathy	Tauopathy	1.75E-08	 	 	 	 	ATP8A1,VLDLR,HMGCR,SLC1A4,HTRA1,SC5D,NQO1,OGT,NRXN1,PROS1,LDLR,DHCR24,TPH1,MVK,SCN2A,ADAM12,HSPG2,DHX9,DHCR7,NFE2L2	20	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	neoplasia	Gastrointestinal tumor	1.95E-08	 	 	 	 	SEZ6,NSDHL,GPT2,TNFRSF1A,DGKB,ADAM12,OMG,SDF2L1,C5orf30,PHYHIPL,LRRC61,HSPB6,BCAT1,PASK,OLIG2,SOX3,MAF,DNAJB5,SLC16A9,NRP1,PRPF38A,HSPG2,SNX10,MVD,KIF20A,EFEMP1,COL14A1,NDN,COQ3,HMGCR,FASN,CNTFR,GPSM2,SQLE,PPP1R3C,FNDC3B,ALDH1L2,CTBS,NARS1,ATP8A1,POP1,SLC1A4,ACSS3,OGT,EDIL3,NRXN1,MB21D2,NEDD4,PLCG1,MVP,AGL,PSPH,DOT1L,SIX4,HTRA1,BTBD17,IDI1,MVK,UNC5B,PDE1C,ENOX1,INSIG1,ROBO2,RBP1,SLC38A1,OSMR,RPE65,ABCD2,GOT1,XPOT,VRK1,HABP4,RAB3GAP2,C1orf54,PCDH1,VLDLR,NQO1,GLG1,PROS1,UHRF1BP1,LDLR,BCAN,LMNB2,MDK,NFE2L1,HMGCS1,SGTB,SGPL1,ITGA6,DEPDC1B,AP3M2,GPR37L1,TSC22D2,DHCR24,LDHA,SCN2A,DHX9,SLC13A3,NFE2L2	99	
Neurological Disease, Organismal Injury and Abnormalities	progressive encephalopathy	Progressive encephalopathy	2.78E-08	 	 	 	 	ATP8A1,VLDLR,HMGCR,FASN,HTRA1,SLC1A4,SC5D,NQO1,OGT,NRXN1,PROS1,NEDD4,LDLR,DHCR24,TPH1,MVK,LDHA,SCN2A,ADAM12,HSPG2,LMNB2,DHX9,DHCR7,NFE2L2	24	
Immunological Disease, Inflammatory Disease, Inflammatory Response, Neurological Disease, Organismal Injury and Abnormalities	experimental autoimmune encephalomyelitis	Experimental autoimmune encephalomyelitis	2.81E-08	 	 	 	 	HMGCS1,NSDHL,TNFRSF1A,SGPL1,HMGCR,SC5D,MSMO1,SQLE,DHCR24,IDI1,MVK,RGCC,MVD,DHCR7,MDK	15	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	breast or gynecological cancer	Breast or gynecological cancer	3.07E-08	 	 	 	 	SEZ6,AGL,NSDHL,SERPINF1,SIX4,DOT1L,HTRA1,DGKB,MVK,UNC5B,RGCC,PDE1C,ADAM12,ENOX1,PHYHIPL,DHCR7,HSPB6,PASK,BCAT1,ROBO2,GAS1,MAF,DNAJB5,OSMR,RIPOR2,TPH1,NRP1,HSPG2,XPOT,SNX10,MVD,VRK1,HABP4,KIF20A,RAB3GAP2,EFEMP1,COL14A1,NDN,PCDH1,VLDLR,HMGCR,FASN,NQO1,GLG1,PROS1,UHRF1BP1,SQLE,LDLR,FNDC3B,ALDH1L2,BCAN,LMNB2,NFE2L1,HMGCS1,ATP8A1,SGPL1,ITGA6,POP1,DEPDC1B,OGT,NRXN1,AP3M2,MB21D2,NEDD4,DHCR24,SCN2A,PLCG1,DHX9,SLC13A3,NFE2L2	70	
Neurological Disease	neurological disorder	Progressive neurological disorder	3.96E-08	 	 	 	 	VLDLR,TNFRSF1A,HMGCR,FASN,HTRA1,SC5D,NQO1,PROS1,SQLE,LDLR,MVK,ADAM12,LMNB2,DHCR7,ATP8A1,SLC1A4,OGT,NRXN1,NEDD4,DHCR24,TPH1,LDHA,SCN2A,HSPG2,DHX9,NFE2L2	26	
Lipid Metabolism, Molecular Transport, Small Molecule Biochemistry	accumulation	Accumulation of lipid	4.50E-08	 	 	 	 	PASK,INSIG1,COL14A1,VLDLR,SGPL1,HMGCR,RBP1,FASN,OSMR,RPE65,LDLR,DGKB,ABCD2,NFE2L2	14	
Lipid Metabolism, Small Molecule Biochemistry	metabolism	Metabolism of membrane lipid derivative	4.84E-08	 	 	 	 	INSIG1,HMGCS1,NSDHL,VLDLR,SGPL1,HMGCR,FASN,SC5D,MSMO1,SQLE,LDLR,DHCR24,IDI1,MVK,PLCG1,MVD,DHCR7	17	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	gastrointestinal tract cancer	Gastrointestinal tract cancer	4.94E-08	 	 	 	 	SEZ6,NSDHL,GPT2,TNFRSF1A,DGKB,ADAM12,OMG,SDF2L1,PHYHIPL,LRRC61,HSPB6,BCAT1,PASK,OLIG2,SOX3,MAF,DNAJB5,SLC16A9,NRP1,PRPF38A,HSPG2,SNX10,MVD,KIF20A,EFEMP1,COL14A1,NDN,COQ3,HMGCR,FASN,CNTFR,GPSM2,SQLE,PPP1R3C,FNDC3B,ALDH1L2,CTBS,NARS1,ATP8A1,POP1,SLC1A4,ACSS3,OGT,EDIL3,NRXN1,MB21D2,NEDD4,PLCG1,MVP,AGL,PSPH,DOT1L,SIX4,HTRA1,BTBD17,IDI1,MVK,UNC5B,PDE1C,ENOX1,INSIG1,ROBO2,RBP1,SLC38A1,OSMR,RPE65,ABCD2,GOT1,XPOT,VRK1,HABP4,RAB3GAP2,C1orf54,PCDH1,VLDLR,NQO1,GLG1,PROS1,UHRF1BP1,LDLR,BCAN,LMNB2,MDK,NFE2L1,HMGCS1,SGTB,SGPL1,ITGA6,DEPDC1B,AP3M2,GPR37L1,TSC22D2,DHCR24,LDHA,SCN2A,DHX9,SLC13A3,NFE2L2	98	
Cancer, Organismal Injury and Abnormalities	pelvic tumor	Pelvic tumor	5.22E-08	 	 	 	 	SEZ6,AGL,NSDHL,SIX4,DOT1L,HTRA1,DGKB,MVK,UNC5B,RGCC,PDE1C,ADAM12,KCNIP2,ENOX1,OMG,PHYHIPL,DHCR7,HSPB6,PASK,BCAT1,INSIG1,ROBO2,GAS1,RBP1,SOX3,MAF,DNAJB5,SLC38A1,RIPOR2,TPH1,NRP1,PRPF38A,HSPG2,XPOT,SNX10,MVD,VRK1,HABP4,KIF20A,RAB3GAP2,EFEMP1,COL14A1,NDN,PCDH1,VLDLR,HMGCR,FASN,NQO1,CNTFR,GLG1,GPSM2,PROS1,UHRF1BP1,LDLR,PPP1R3C,FNDC3B,ALDH1L2,BCAN,LMNB2,CTBS,ATP8A1,SGPL1,ITGA6,POP1,SLC1A4,ACSS3,DEPDC1B,OGT,NRXN1,EDIL3,AP3M2,MB21D2,NEDD4,DHCR24,SCN2A,PLCG1,DHX9,SLC13A3,MVP,NFE2L2	80	
Cancer, Organismal Injury and Abnormalities	pelvic cancer	Pelvic cancer	6.16E-08	 	 	 	 	SEZ6,AGL,NSDHL,SIX4,DOT1L,HTRA1,DGKB,MVK,UNC5B,RGCC,PDE1C,KCNIP2,ENOX1,OMG,PHYHIPL,DHCR7,HSPB6,PASK,BCAT1,INSIG1,ROBO2,GAS1,RBP1,SOX3,MAF,DNAJB5,SLC38A1,RIPOR2,TPH1,NRP1,PRPF38A,HSPG2,XPOT,SNX10,MVD,VRK1,HABP4,KIF20A,RAB3GAP2,EFEMP1,COL14A1,NDN,PCDH1,VLDLR,HMGCR,FASN,NQO1,CNTFR,GLG1,GPSM2,PROS1,UHRF1BP1,LDLR,PPP1R3C,FNDC3B,ALDH1L2,BCAN,LMNB2,CTBS,ATP8A1,SGPL1,ITGA6,POP1,SLC1A4,ACSS3,DEPDC1B,OGT,NRXN1,EDIL3,AP3M2,MB21D2,NEDD4,DHCR24,SCN2A,PLCG1,DHX9,SLC13A3,MVP,NFE2L2	79	
Neurological Disease, Organismal Injury and Abnormalities, Psychological Disorders	degenerative dementia	Degenerative dementia	6.87E-08	 	 	 	 	ATP8A1,VLDLR,HMGCR,HTRA1,SC5D,NQO1,OGT,NRXN1,PROS1,NEDD4,LDLR,DHCR24,TPH1,MVK,ADAM12,HSPG2,DHX9,DHCR7,NFE2L2	19	
Cancer, Organismal Injury and Abnormalities	breast or pancreatic cancer	Breast or pancreatic cancer	7.83E-08	 	 	 	 	SEZ6,AGL,NSDHL,TNFRSF1A,SERPINF1,SIX4,DOT1L,HTRA1,IDI1,DGKB,RGCC,PDE1C,ADAM12,ENOX1,PHYHIPL,DHCR7,HSPB6,PASK,BCAT1,ROBO2,GAS1,OSMR,NRP1,PRPF38A,HSPG2,XPOT,MVD,KIF20A,RAB3GAP2,EFEMP1,COL14A1,NDN,PCDH1,VLDLR,HMGCR,FASN,NQO1,GLG1,UHRF1BP1,SQLE,LDLR,FNDC3B,ALDH1L2,BCAN,MDK,NFE2L1,HMGCS1,NARS1,ATP8A1,WIPI1,POP1,ACSS3,NRXN1,EDIL3,AP3M2,TSC22D2,MB21D2,NEDD4,DHCR24,SCN2A,PLCG1,DHX9,SLC13A3,NFE2L2	64	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	gastrointestinal carcinoma	Gastrointestinal carcinoma	8.34E-08	 	 	 	 	SEZ6,AGL,PSPH,NSDHL,GPT2,TNFRSF1A,DOT1L,SIX4,HTRA1,BTBD17,IDI1,DGKB,MVK,UNC5B,PDE1C,ADAM12,ENOX1,OMG,SDF2L1,PHYHIPL,LRRC61,HSPB6,BCAT1,INSIG1,PASK,ROBO2,OLIG2,SOX3,MAF,DNAJB5,SLC38A1,OSMR,RPE65,SLC16A9,NRP1,PRPF38A,ABCD2,HSPG2,GOT1,SNX10,MVD,XPOT,VRK1,HABP4,KIF20A,EFEMP1,RAB3GAP2,COL14A1,NDN,COQ3,C1orf54,PCDH1,VLDLR,HMGCR,FASN,NQO1,CNTFR,GLG1,GPSM2,PROS1,UHRF1BP1,SQLE,LDLR,PPP1R3C,FNDC3B,ALDH1L2,BCAN,LMNB2,CTBS,NFE2L1,HMGCS1,SGTB,NARS1,ATP8A1,SGPL1,ITGA6,POP1,SLC1A4,ACSS3,DEPDC1B,OGT,EDIL3,AP3M2,NRXN1,GPR37L1,TSC22D2,MB21D2,NEDD4,DHCR24,SCN2A,PLCG1,DHX9,SLC13A3,MVP,NFE2L2	95	
Cancer, Organismal Injury and Abnormalities	cancer	Cancer	1.04E-07	 	 	 	 	SEZ6,NSDHL,GPT2,TNFRSF1A,DGKB,ADAM12,KCNIP2,OMG,SDF2L1,C5orf30,PHYHIPL,LRRC61,HSPB6,BCAT1,PASK,OLIG2,SOX3,MAF,DNAJB5,SLC16A9,RIPOR2,NRP1,PRPF38A,HSPG2,SNX10,MVD,NMI,KIF20A,EFEMP1,COL14A1,NDN,COQ3,HMGCR,FASN,CNTFR,STARD4,ADGRB2,GPSM2,SQLE,PPP1R3C,FNDC3B,ALDH1L2,CTBS,NARS1,ATP8A1,POP1,SLC1A4,ACSS3,OGT,MSMO1,EDIL3,NRXN1,MB21D2,NEDD4,PLCG1,MVP,CHMP4C,AGL,PSPH,SERPINF1,DOT1L,SIX4,HTRA1,BTBD17,IDI1,MVK,UNC5B,RGCC,PDE1C,ENOX1,DHCR7,INSIG1,ROBO2,GAS1,RBP1,SLC38A1,OSMR,RPE65,TPH1,ABCD2,TMED4,GOT1,XPOT,VRK1,HABP4,RAB3GAP2,C1orf54,PCDH1,VLDLR,NQO1,GLG1,PROS1,UHRF1BP1,LDLR,BCAN,LMNB2,MDK,NFE2L1,HMGCS1,SGTB,SGPL1,WIPI1,ITGA6,DEPDC1B,AP3M2,GPR37L1,TSC22D2,DHCR24,LDHA,SCN2A,DHX9,SLC13A3,NFE2L2	113	
Nervous System Development and Function, Organ Morphology, Organismal Development	morphology	Morphology of brain	1.12E-07	 	 	 	 	ROBO2,NDN,VLDLR,TNFRSF1A,GAS1,ITGA6,SLC1A4,AP3M2,GPR37L1,PROS1,LDLR,PPP1R3C,SCN2A,ABCD2,HSPG2,LMNB2,DHCR7,MDK	18	
Metabolic Disease, Organismal Injury and Abnormalities	amyloidosis	Amyloidosis	1.15E-07	 	 	 	 	ATP8A1,VLDLR,HMGCR,HTRA1,SC5D,NQO1,OGT,NRXN1,OSMR,PROS1,LDLR,DHCR24,TPH1,MVK,ADAM12,HSPG2,DHX9,DHCR7,NFE2L2	19	
Cancer, Gastrointestinal Disease, Hepatic System Disease, Organismal Injury and Abnormalities	liver carcinoma	Liver carcinoma	1.55E-07	 	 	 	 	SEZ6,CHMP4C,PSPH,GPT2,SIX4,DOT1L,DGKB,UNC5B,ADAM12,KCNIP2,ENOX1,C5orf30,DHCR7,LRRC61,BCAT1,INSIG1,ROBO2,DNAJB5,OSMR,RIPOR2,ABCD2,HSPG2,TMED4,RAB3GAP2,EFEMP1,PCDH1,VLDLR,HMGCR,FASN,NQO1,CNTFR,GLG1,GPSM2,UHRF1BP1,SQLE,LDLR,PPP1R3C,FNDC3B,LMNB2,MDK,NFE2L1,HMGCS1,SGTB,ATP8A1,SGPL1,POP1,SLC1A4,OGT,NRXN1,EDIL3,MB21D2,NEDD4,DHCR24,LDHA,SCN2A,PLCG1,SLC13A3,MVP,NFE2L2	59	
Nervous System Development and Function, Neurological Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of brain	1.72E-07	 	 	 	 	ROBO2,NDN,VLDLR,GAS1,ITGA6,SLC1A4,AP3M2,GPR37L1,PROS1,LDLR,PPP1R3C,SCN2A,ABCD2,HSPG2,LMNB2,MDK	16	
Cancer, Organismal Injury and Abnormalities	nonhematologic malignant neoplasm	Nonhematologic malignant neoplasm	1.95E-07	 	 	 	 	SEZ6,NSDHL,GPT2,TNFRSF1A,DGKB,ADAM12,KCNIP2,OMG,SDF2L1,C5orf30,PHYHIPL,LRRC61,HSPB6,BCAT1,PASK,OLIG2,SOX3,MAF,DNAJB5,SLC16A9,RIPOR2,NRP1,PRPF38A,HSPG2,SNX10,MVD,NMI,KIF20A,EFEMP1,COL14A1,NDN,COQ3,HMGCR,FASN,CNTFR,STARD4,GPSM2,SQLE,PPP1R3C,FNDC3B,ALDH1L2,CTBS,NARS1,ATP8A1,POP1,SLC1A4,ACSS3,OGT,EDIL3,NRXN1,MB21D2,NEDD4,PLCG1,MVP,CHMP4C,AGL,PSPH,SERPINF1,DOT1L,SIX4,HTRA1,BTBD17,IDI1,MVK,UNC5B,RGCC,PDE1C,ENOX1,DHCR7,INSIG1,ROBO2,GAS1,RBP1,SLC38A1,OSMR,RPE65,TPH1,ABCD2,TMED4,GOT1,XPOT,VRK1,HABP4,RAB3GAP2,C1orf54,PCDH1,VLDLR,NQO1,GLG1,PROS1,UHRF1BP1,LDLR,BCAN,LMNB2,MDK,NFE2L1,HMGCS1,SGTB,SGPL1,WIPI1,ITGA6,DEPDC1B,AP3M2,GPR37L1,TSC22D2,DHCR24,LDHA,SCN2A,DHX9,SLC13A3,NFE2L2	111	
Lipid Metabolism, Small Molecule Biochemistry	synthesis	Synthesis of lipid	2.17E-07	 	 	 	 	INSIG1,HMGCS1,NSDHL,SGPL1,TNFRSF1A,HMGCR,RBP1,ITGA6,FASN,SC5D,CNTFR,MSMO1,STARD4,SQLE,LDLR,DHCR24,IDI1,MVK,PLCG1,MVD,DHCR7,NFE2L2	22	
Cancer, Organismal Injury and Abnormalities	carcinoma	Carcinoma	2.20E-07	 	 	 	 	SEZ6,NSDHL,GPT2,TNFRSF1A,DGKB,ADAM12,KCNIP2,OMG,SDF2L1,C5orf30,PHYHIPL,LRRC61,HSPB6,BCAT1,PASK,OLIG2,SOX3,MAF,DNAJB5,SLC16A9,RIPOR2,NRP1,PRPF38A,HSPG2,SNX10,MVD,NMI,KIF20A,EFEMP1,COL14A1,NDN,COQ3,HMGCR,FASN,CNTFR,GPSM2,SQLE,PPP1R3C,FNDC3B,ALDH1L2,CTBS,NARS1,ATP8A1,POP1,SLC1A4,ACSS3,OGT,EDIL3,NRXN1,MB21D2,NEDD4,PLCG1,MVP,CHMP4C,AGL,PSPH,SERPINF1,DOT1L,SIX4,HTRA1,BTBD17,IDI1,MVK,UNC5B,RGCC,PDE1C,ENOX1,DHCR7,INSIG1,ROBO2,GAS1,RBP1,SLC38A1,OSMR,RPE65,TPH1,ABCD2,TMED4,GOT1,XPOT,VRK1,HABP4,RAB3GAP2,C1orf54,PCDH1,VLDLR,NQO1,GLG1,PROS1,UHRF1BP1,LDLR,BCAN,LMNB2,MDK,NFE2L1,HMGCS1,SGTB,SGPL1,WIPI1,ITGA6,DEPDC1B,AP3M2,GPR37L1,TSC22D2,DHCR24,LDHA,SCN2A,DHX9,SLC13A3,NFE2L2	110	
Cancer, Organismal Injury and Abnormalities	cancer	Cancer of secretory structure	2.33E-07	 	 	 	 	SEZ6,NSDHL,GPT2,TNFRSF1A,DGKB,ADAM12,KCNIP2,SDF2L1,PHYHIPL,LRRC61,HSPB6,BCAT1,PASK,OLIG2,SOX3,MAF,DNAJB5,RIPOR2,NRP1,PRPF38A,HSPG2,MVD,NMI,KIF20A,EFEMP1,COL14A1,NDN,COQ3,HMGCR,FASN,CNTFR,GPSM2,SQLE,PPP1R3C,FNDC3B,ALDH1L2,CTBS,NARS1,ATP8A1,POP1,SLC1A4,ACSS3,OGT,EDIL3,NRXN1,MB21D2,NEDD4,PLCG1,MVP,CHMP4C,AGL,PSPH,SERPINF1,DOT1L,SIX4,HTRA1,BTBD17,IDI1,MVK,UNC5B,PDE1C,ENOX1,INSIG1,ROBO2,GAS1,RBP1,SLC38A1,OSMR,RPE65,TPH1,ABCD2,TMED4,XPOT,RAB3GAP2,C1orf54,PCDH1,VLDLR,NQO1,GLG1,PROS1,UHRF1BP1,LDLR,BCAN,LMNB2,MDK,NFE2L1,HMGCS1,SGTB,SGPL1,WIPI1,ITGA6,DEPDC1B,AP3M2,TSC22D2,LDHA,SCN2A,DHX9,SLC13A3,NFE2L2	99	
Cancer, Gastrointestinal Disease, Hepatic System Disease, Organismal Injury and Abnormalities	cancer	Liver cancer	2.36E-07	 	 	 	 	SEZ6,CHMP4C,PSPH,GPT2,SIX4,DOT1L,DGKB,UNC5B,ADAM12,KCNIP2,ENOX1,C5orf30,DHCR7,LRRC61,BCAT1,INSIG1,ROBO2,DNAJB5,OSMR,RIPOR2,ABCD2,HSPG2,TMED4,GOT1,RAB3GAP2,EFEMP1,PCDH1,VLDLR,HMGCR,FASN,NQO1,CNTFR,GLG1,GPSM2,UHRF1BP1,SQLE,LDLR,PPP1R3C,FNDC3B,LMNB2,MDK,NFE2L1,HMGCS1,SGTB,ATP8A1,SGPL1,POP1,SLC1A4,OGT,NRXN1,EDIL3,MB21D2,NEDD4,DHCR24,LDHA,SCN2A,PLCG1,SLC13A3,MVP,NFE2L2	60	
Metabolic Disease, Neurological Disease, Organismal Injury and Abnormalities, Psychological Disorders	Alzheimer disease	Alzheimer disease	2.61E-07	 	 	 	 	ATP8A1,VLDLR,HMGCR,HTRA1,SC5D,NQO1,OGT,NRXN1,PROS1,LDLR,DHCR24,TPH1,MVK,ADAM12,HSPG2,DHX9,DHCR7,NFE2L2	18	
Cancer, Organismal Injury and Abnormalities	adenocarcinoma	Adenocarcinoma	3.77E-07	 	 	 	 	SEZ6,NSDHL,GPT2,TNFRSF1A,DGKB,ADAM12,PHYHIPL,LRRC61,HSPB6,BCAT1,PASK,OLIG2,SOX3,MAF,DNAJB5,SLC16A9,RIPOR2,NRP1,PRPF38A,HSPG2,SNX10,MVD,KIF20A,EFEMP1,COL14A1,NDN,COQ3,HMGCR,FASN,CNTFR,GPSM2,SQLE,PPP1R3C,FNDC3B,ALDH1L2,CTBS,NARS1,ATP8A1,POP1,SLC1A4,ACSS3,OGT,EDIL3,NRXN1,MB21D2,NEDD4,PLCG1,MVP,AGL,PSPH,SERPINF1,DOT1L,SIX4,HTRA1,BTBD17,IDI1,MVK,UNC5B,RGCC,PDE1C,ENOX1,DHCR7,ROBO2,GAS1,RBP1,SLC38A1,OSMR,RPE65,TPH1,ABCD2,GOT1,XPOT,VRK1,HABP4,RAB3GAP2,C1orf54,PCDH1,VLDLR,NQO1,GLG1,PROS1,UHRF1BP1,LDLR,BCAN,LMNB2,MDK,NFE2L1,HMGCS1,SGTB,SGPL1,WIPI1,ITGA6,DEPDC1B,AP3M2,TSC22D2,DHCR24,LDHA,SCN2A,DHX9,SLC13A3,NFE2L2	101	
Ophthalmic Disease, Organismal Injury and Abnormalities	abnormality	Abnormality of choroid	4.54E-07	 	 	 	 	RPE65,LDLR,VLDLR,GAS1,RBP1,HTRA1	6	
Digestive System Development and Function, Hepatic System Development and Function, Organ Morphology, Organismal Development	morphology	Morphology of liver	6.67E-07	 	 	 	 	EFEMP1,AGL,TNFRSF1A,RBP1,SC5D,STARD4,OSMR,LDLR,HSPG2,MDK,CTBS,NFE2L1,NFE2L2	13	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	large intestine carcinoma	Large intestine carcinoma	6.94E-07	 	 	 	 	SEZ6,AGL,PSPH,NSDHL,GPT2,TNFRSF1A,DOT1L,SIX4,HTRA1,BTBD17,IDI1,DGKB,MVK,UNC5B,PDE1C,ADAM12,ENOX1,SDF2L1,PHYHIPL,LRRC61,HSPB6,BCAT1,INSIG1,PASK,ROBO2,OLIG2,SOX3,MAF,SLC38A1,OSMR,RPE65,SLC16A9,NRP1,PRPF38A,ABCD2,HSPG2,GOT1,SNX10,MVD,XPOT,VRK1,HABP4,KIF20A,EFEMP1,RAB3GAP2,COL14A1,NDN,COQ3,C1orf54,PCDH1,VLDLR,HMGCR,FASN,NQO1,CNTFR,GLG1,GPSM2,PROS1,UHRF1BP1,SQLE,LDLR,FNDC3B,ALDH1L2,BCAN,LMNB2,CTBS,NFE2L1,HMGCS1,SGTB,NARS1,ATP8A1,SGPL1,ITGA6,POP1,SLC1A4,DEPDC1B,OGT,EDIL3,AP3M2,NRXN1,TSC22D2,MB21D2,NEDD4,DHCR24,SCN2A,PLCG1,DHX9,SLC13A3,MVP,NFE2L2	90	
