© 2000-2020 QIAGEN. All rights reserved.

Analysis Details for My Projects->hd_microarray->Q73_Vs_Q23_Glia - 2020-01-20 05:15 PM
Workspace	My Projects
Project	hd_microarray
Analysis	Q73_Vs_Q23_Glia - 2020-01-20 05:15 PM
Date	Mon Jan 20 14:15:54 PST 2020
Analysis ID	18745373

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Human Gene 2.0 ST Array
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->hd_microarray->Q73_Vs_Q23_Glia - 2020-01-20 05:15 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
L1CAM	other	 	2	 	 	1.543	1.46E-09	4.68E-02	ERK1/2,EZR,Focal adhesion kinase,L1CAM,MAPK1,MMP2,MMP9,NFkB (complex),RELA,SRC,SRC (family)	A2M,ADAM12,APOL6,B4GALT1,BCL3,BIRC3,BST2,CD44,CD59,CD74,CEBPD,CIITA,CXCR4,DDIT4,ECE1,EIF4EBP1,ENPP1,FGFR2,HAS2,HMGA1,ICAM1,IDI1,IFI16,IFIT1,IFITM1,KCND3,LAMP3,LGALS1,MMP2,MT3,MTSS1,NCOA7,NMI,NRP1,NUAK2,NUPR1,OLFML2A,PLAU,PMAIP1,SLC7A1,SQLE,TNFAIP3	42 (11)	11	IL2,Sfk,tazemetostat,TGFB1	NME1,raloxifene,trans-hydroxytamoxifen	 	FDXR,MMP2,NFkB (complex)	 	 	 	 	 	
OXTR	G-protein coupled receptor	 	2	 	 	0.000	1.46E-09	4.10E-03	EGFR,MAPK1,MAPK3,OXTR	ADAM12,APOL6,ARC,B4GALT1,BST2,C12orf49,CDCP1,CXCR4,FASN,HERPUD1,HMGA1,ICAM1,IFI16,IFIT1,IFITM1,ITGA6,LAMP3,LGALS1,MMP2,MT1F,MT3,NMI,NRP1,NUPR1,OLFML2A,OSMR,PLAU,PLCG1,PROM1,RUNX2,SOCS3,TXNIP	32 (4)	4	AVP,CG,OXT	bisindolylmaleimide I,brefeldin A,EZH2,U73122,Vegf	 	 	 	 	 	 	 	
MFN2	enzyme	 	2	 	 	-0.667	1.47E-09	1.29E-02	BAK1,BAX,EIF2AK3,ERK1/2,Jnk,MAPK1,MFN2,RAF1	A2M,ADAM12,APOL6,ARC,BIRC3,BST2,CD44,CD74,CXCR4,DCBLD2,ECE1,FGFR2,HAS2,HMGA1,ICAM1,IFI16,IFIT1,IFITM1,IFITM2,ITGA4,LAMP3,LGALS1,MMP2,MT1F,MT3,NMI,NRP1,NUPR1,OLFML2A,OSMR,PLAU,PPARD,RBP1,SQLE,TIAM1,TXNIP	36 (8)	7	LY294002,TREM1	 	 	SLC2A4	ATF4,Collagen type IV	 	 	 	 	
BDKRB2	G-protein coupled receptor	 	2	 	 	1.093	1.48E-09	1.23E-02	AKT1,BDKRB2,CNR1,EGFR,ERK1/2,GNAI2,MAPK1,MAPK3,RHOA	ADAM12,APOL6,ARC,B4GALT1,BIRC3,BST2,C12orf49,CD44,CD74,CDCP1,CEBPD,COL4A1,CRH,ECE1,FGFR2,FXYD5,HAS2,HERPUD1,HPRT1,ICAM1,IFI16,IFIT1,IFITM1,ITGA4,ITGA6,LAMB1,LAMP3,LGALS1,MT1F,MT3,NMI,NRP1,NUPR1,OLFML2A,OSMR,PLCG1,PMAIP1,RUNX2,SOCS3,SORT1,TXNIP	41 (9)	9	KNG1,losartan potassium,PDGF BB	cetirizine,icatibant,metyrapone	 	CNR1,GNAI2,MMP2,NOS3	PLC,urea	 	 	 	 	
PON1	phosphatase	 	3	 	 	1.800	1.52E-09	3.50E-03	ACHE,Akt,clopidogrel,Gsk3,PON1,PRKCE	A2M,ADAM12,AMIGO2,BIRC3,CD44,CD55,CHAC1,CTH,CXCR4,FASN,GARS1,HERPUD1,HMGCR,ICAM1,IFIT1,MMP2,NRP2,NRXN1,NUPR1,PMAIP1,PSAT1,SNHG17,SOCS3,STC2,TNFAIP3	25 (6)	5	choline fenofibrate,PEBP1,varespladib methyl	cytokine,FGF19,oleic acid,PLTP,simvastatin	 	clopidogrel	IFNG,LDL-cholesterol,SCARB1	 	 	 	 	
SAICAR	chemical - endogenous mammalian	 	2	 	 	0.714	1.54E-09	3.56E-02	CDK2,EGFR,ERBB2,FGFR1,FGFR2,FGFR3,JAK2,KDR,MAP2K1,MAP3K3,MAPK1,MAPK3,MET,PKM,RET,SAICAR,SYK	A2M,ADAM12,ADAM19,APOL6,ARC,B4GALT1,BIRC3,BST2,C12orf49,CD34,CD44,CDCP1,CLIC6,COL4A1,DCAF8,EIF4EBP1,FASN,HERPUD1,HGF,HMGA1,HMGCR,ICAM1,IDI1,IFI16,IFIT1,IFITM1,ITGA6,LAMB1,LAMP3,MMP2,MT1F,MT3,NMI,NRP1,NUPR1,OLFML2A,PCMTD1,PLAU,PLCG1,PMAIP1,PMEPA1,PROM1,RBP1,RFC4,RNF41,SQLE,TNFAIP3,TXNIP,ULBP1	49 (17)	16	 	 	 	FGFR3,KDR,KIT,MAP2K2,MAP3K2,MAP3K3,PDGFRA,SYK	 	 	 	 	 	
TXK	kinase	 	2	 	 	0.000	1.58E-09	1.79E-02	Cdc42,ERK,ERK1/2,LCP2,MAPK1,MAPK3,P38 MAPK,TXK	ADAM12,APOL6,ARC,B4GALT1,BIRC3,BST2,CD44,CD55,CEBPD,CXCR4,ECE1,FGFR2,GFAP,HAS2,HMGA1,ICAM1,IFI16,IFIT1,IFITM1,ITGA4,LAMB1,LAMP3,LGALS1,MMP2,NMI,NRP1,NUPR1,OLFML2A,PLAU,PLCG1,PMAIP1,PPARD,RBP1,RRS1,SOCS3,SORT1	36 (8)	8	 	 	 	Cdc42,IL2,LCP2,PLCG1	 	 	 	 	 	
phorbol 12,13-dibutyrate	chemical - endogenous non-mammalian	 	2	 	 	-0.149	1.63E-09	3.20E-02	Akt,Ap1,ERK1/2,INSR,ITGB2,Jnk,MAPK1,MAPK3,phorbol 12,13-dibutyrate,Pkc(s),PRKCA,PRKD1,PSEN1,RAF1,SPHK1,TERT	ACOT2,ADAM12,APOL6,ARC,B4GALT1,BIRC3,BST2,CD55,CIITA,CXCR4,DCBLD2,ECE1,FGFR2,HAS2,HMGA1,HMGCR,HMGCS1,IDI1,IFI16,IFIT1,IFITM1,ITGA4,LAMP3,LGALS1,mir-10,MT1F,MT3,NMI,NRP1,NRP2,NUPR1,OLFML2A,OSMR,PLAU,PMAIP1,PPARD,PROM1,RBP1,RUNX2,SC5D,SQLE,TIAM1,TNFAIP3,TXNIP,ULBP1	45 (16)	16	 	 	 	Ap1,CSF2,CXCL8,INSR,LRP6,Rap1,SPRY4	PRKCE	 	 	 	 	
Vla-4	complex	 	2	 	 	-1.333	1.69E-09	1.49E-02	Akt,ITGB1,MAPK1,PI3K (complex),RUNX2,SYK,tyrosine kinase,Vla-4	A2M,ADAM12,ADAM19,ADAMTSL1,APOL6,ARC,BCAN,BST2,CD44,CEBPD,DDIT4,EIF4EBP1,FGFR2,GFAP,HMGCR,ICAM1,IFI16,IFIT1,IFITM1,ITGA6,ITGA9,LAMP3,LGALS1,NMI,NRP1,NRP2,NUPR1,OLFML2A,PAPPA,PCMTD1,PMAIP1,RUNX2,SOCS3,SPON1,TNFAIP3,TXNIP	36 (8)	7	G protein alphai,IFNA2,IFNG,IL5,TLN1	 	 	PDGFB,SYK	 	 	 	 	 	
CASP4	peptidase	 	2	Activated	 	2.214	1.70E-09	3.86E-02	CASP1,CASP3,CASP4,CASP8,IL1B,IRF3,NLRP3,STAT1	A2M,APOL6,ARC,ASB7,BCL3,BIRC3,CASP6,CD44,CD55,CEBPD,CLIC4,CRH,CXCR4,DDIT4,EIF4EBP1,ENPP1,FASN,FGFR2,GBP3,HAS2,HGF,HMGA1,HPRT1,IFITM1,IFITM2,LINC01159,MMP2,NECTIN2,NRP1,OSMR,PAPPA,PCDH17,PLAU,RFC4,RRS1,RUNX2,SLFN5,SOCS3,TNFAIP3,TXNIP	40 (8)	7	12-(3-adamantan-1-yl-ureido) dodecanoic acid,CHUK,F2R,IL5,NFkB (complex),resiquimod,TICAM1,triamcinolone acetonide,tunicamycin	CSTB,LY294002,PDGF BB,PRNP,RASSF1,SHARPIN,STAT5B,TGFB1	 	CASP1	2'3'-cyclic guanosine monophosphate-adenosine monophosphate,IFNB1,IRF3	 	 	 	 	
FGF8	growth factor	 	2	 	 	1.333	1.76E-09	1.43E-02	ERK1/2,FGF8,FGFR1,FGFR4,FRS2,MAPK1,MAPK3,P38 MAPK	ADAM12,APOL6,ARC,B4GALT1,BIRC3,BST2,CD44,CD55,CEBPD,CXCR4,ECE1,EIF4EBP1,FGFR2,HAS2,HGF,HMGA1,ICAM1,IFI16,IFIT1,IFITM1,ITGA4,ITGA6,LAMP3,LGALS1,MMP2,NMI,NRP1,NUPR1,OLFML2A,PLAU,PMAIP1,PROM1,RBP1,RUNX2,SOCS3,ULBP1	36 (8)	8	NKX2-1	SB-431542,SPRY1	 	CCL11,CCL2,COL18A1,ETV5,Fgfr,FRS2,SPARC,SPP1	ERRFI1,FGF4,THBS1	 	 	 	 	
FKBP8	other	 	2	Activated	 	4.000	1.76E-09	1.11E-02	Calcineurin protein(s),EGLN,FKBP8,MTOR,NFkB (complex),RPTOR	A2M,ARC,B4GALT1,BCL3,BIRC3,CAB39L,CD74,CEBPD,CIITA,CXCR4,DDIT4,EIF4EBP1,ENPP1,FASN,HAS2,HMGCR,HMGCS1,ICAM1,IDI1,KCND3,MMP2,MT3,MTSS1,NCOA7,NUAK2,PLAU,PMAIP1,RUNX2,S1PR1,SC5D,SLC7A1,SQLE,STC2,TNFAIP3,TXNIP,ULBP1	36 (6)	5	 	 	 	NFkB (complex)	GLI1	 	 	 	 	
1-butanol	chemical - endogenous non-mammalian	 	2	 	 	-1.342	1.77E-09	4.05E-02	1-butanol,Akt,AKT1,CAPN2,EGFR,ERK,ERK1/2,MAPK1,MAPK14,Mek,PLD1,PRKD1	A2M,ADAM12,APOL6,ARC,BIRC3,BST2,C12orf49,CD44,CD74,CDCP1,COL4A1,CXCR4,DDR2,ECE1,EFEMP1,FGFR2,FXYD5,GFAP,HAS2,HERPUD1,HMGA1,ICAM1,IFI16,IFIT1,IFITM1,ITGA6,LAMB1,LAMP3,LGALS1,MMP2,MT1F,MT3,NMI,NRP1,NRP2,NUPR1,OLFML2A,OSMR,PLAU,PLCG1,PPARD,PROM1,RRS1,TNFAIP3,TXNIP	45 (12)	11	 	 	 	 	FGR,prostaglandin E2,RAP1A	 	 	 	 	
icatibant	biologic drug	 	2	Inhibited	 	-3.429	1.77E-09	3.52E-02	Akt,BDKRB2,ERK,ERK1/2,GSK3B,icatibant,MAPK1,MAPK8,NFkB (complex),SRC,STAT1	ADAM12,APOL6,ARC,BCL3,BST2,CASP6,CD44,CD74,CEBPD,CIITA,CXCR4,ECE1,ENPP1,FGFR2,GBP3,HAS2,HMGA1,ICAM1,IFI16,IFIT1,IFITM1,IFITM2,KCND3,LAMB1,LAMP3,LGALS1,LINC01159,MT3,MTSS1,NCOA7,NMI,NRP1,NRP2,NUAK2,NUPR1,OLFML2A,PCDH17,RBP1,RRS1,RUNX2,SLC7A1,SLFN5,SOCS3,SORT1,TNFAIP3	45 (11)	11	 	 	 	AGTR1,BAD,NOS3,STAT3,TGFB1	BDKRB2,CHRM1,CHRM2,NFkB (complex),STAT1	 	 	 	 	
KNG1	other	 	2	 	 	1.692	1.87E-09	4.29E-02	AKT1,CHUK,EGFR,ELK1,ERK,ERK1/2,HRAS,IKBKB,Jnk,KDR,KNG1,Mapk,MAPK1,MAPK3,Mek,NFkB (complex),NFKBIA,NRAS,PI3K (complex),Pkc(s),PRKD1,RAF1,RAS,RPS6KB1,SHC1,SRC,TRPV1	A2M,ADAM12,APOL6,ARC,BCL3,BST2,C12orf49,CD55,CD74,CDCP1,CEBPD,COL4A1,CXCR4,DCBLD2,DDIT4,DDR2,ECE1,EIF4EBP1,ENPP1,FGFR2,FXYD5,GBP3,GFAP,HAS2,HERPUD1,HMGCR,IFIT1,IFITM1,IFITM2,IL13RA1,ITGA4,KCND3,LAMB1,LAMP3,LGALS1,MFAP5,MT1F,MT3,MTHFD2,MTSS1,NCAN,NCOA7,NMI,NRP1,NUAK2,OLFML2A,PDLIM1,PLAU,PLCG1,PMEPA1,PROM1,RPL37,RRS1,S1PR1,SLC7A1,SNX10,TIAM1,TNFAIP3,ULBP1	59 (27)	26	AGTR2,COL18A1,PKD1	U73122	 	BDKRB2,CHUK,F12,HRAS,IKBKB,KDR,NFkB (complex),NOS3,NRAS,PLC,prostaglandin E2,Shc,TRPV1	 	 	 	 	 	
DUSP7	phosphatase	 	2	 	 	-0.898	1.87E-09	1.17E-02	DUSP7,ERK,Mapk,MAPK1,MAPK14	ADAM12,APOL6,ARC,BST2,CEBPD,EFEMP1,FASN,HAS2,HGF,HMGA1,HMGCR,ICAM1,IFI16,IFIT1,IFITM1,ITGA4,LAMB1,LAMP3,LGALS1,MMP2,NMI,NRP1,NUPR1,OLFML2A,PLAU,PMAIP1,PPARD,RRS1,RUNX2,SOCS3,SORT1	31 (5)	4	 	 	 	 	 	 	 	 	 	
fingolimod	chemical drug	 	2	Inhibited	 	-2.021	1.87E-09	3.19E-02	Akt,AKT1,EGFR,ERK1/2,fingolimod,Jnk,Mapk,MAPK1,MAPK3,P38 MAPK,Pkc(s),PRKCA,PRKCB,PRKCD,PRKCE,PRKCI,PRKCZ,PRKD1,SGPL1,STAT5a/b	A2M,AMIGO2,APOL6,B4GALT1,BST2,C12orf49,CD55,CD74,CDCP1,COL4A1,ECE1,FASN,FXYD5,GFAP,HAS2,HERPUD1,HGF,HMGA1,ICAM1,IDI1,IFI16,IFIT1,IFITM1,LAMB1,LAMP3,LGALS1,MMD,MT1F,MT3,NMI,NRP1,NRP2,NUPR1,OLFML2A,OSMR,PHGDH,PLCG1,PMAIP1,PPARD,PSAT1,RFC4,RFTN1,RUNX2,S1PR1,SORT1,TNFAIP3,TXNIP,ULBP1	48 (20)	20	 	 	 	LIPE	AXL,CCL17,CCL2,CSF2,CXCL10,IFNG,Iga,IL2,IL21,KIT,PRKCE,S1PR3,SGPL1,TGFB1,Vegf	 	 	 	 	
Oas	group	 	3	Activated	 	3.000	1.88E-09	2.70E-03	BCL2,CASP3,EIF2AK2,Interferon alpha,Oas,Oas1b,RNASEL	ADAM19,BCL3,BST2,CEBPD,CIITA,CTH,DDIT4,FASN,GBP3,IFI16,IFIT1,IFITM1,IFITM2,ITGA4,MMP2,NMI,PLAAT4,PMAIP1,RUNX2,SLC1A5,SLFN5,SOCS3,TIAM1,TNFAIP3,TRIL	25 (7)	5	Ifn,IFNA1/IFNA13,IFNA17,IFNA2,IFNB1,IFNG,IFNL1,Interferon alpha,IRF1,IRF3,JAK1,JAK1/2,resiquimod,STAT1	CXCL8,STAT3	 	 	 	 	 	 	 	
FYB1	other	 	2	Activated	 	2.271	1.90E-09	3.31E-02	Akt,FYB1,GPIIB-IIIA,ITGB1,NFkB (complex),NFKBIA,PLCG2,RAC1	ADAM19,ADAMTSL1,B4GALT1,BCAN,BCL3,CD44,CD74,CEBPD,CIITA,CXCR4,EIF4EBP1,ENPP1,GBP3,GFAP,HAS2,HMGA1,ICAM1,IFI16,ITGA6,ITGA9,KCND3,MMP2,MT3,MTSS1,NCAN,NCOA7,NRP2,NUAK2,PAPPA,PDLIM1,PLAU,PMEPA1,RBP1,RUNX2,SLC7A1,SOCS3,SPON1,TNFAIP3	38 (8)	7	LCP2	 	 	IFNG,IL2,Lfa-1,NFkB (complex),SKAP1	 	 	 	 	 	
eflornithine	chemical drug	 	2	 	 	0.973	1.90E-09	7.80E-03	AKT1,CASP3,CDK2,DNA-methyltransferase,eflornithine,GFAP,Gsk3,Hdac,MAPK1,MAPK3,RB1	ACTN2,ADAM12,APOL6,ARC,B4GALT1,BIRC3,BST2,CD34,CD44,CD74,CEBPD,COL4A1,CRH,CXCR4,FXYD5,HMGCR,ICAM1,IFI16,IFIT1,IFITM1,ITGA6,LAMB1,LAMP3,LGALS1,MMP2,MT1F,NMI,NRP1,NUPR1,OLFML2A,PLAU,PMAIP1,PROM1,RGS10,RUNX2,SORT1,TNFAIP3,TXNIP	38 (11)	10	 	 	 	 	BAD,Hat	 	 	 	 	
ramipril	chemical drug	 	3	 	 	1.947	1.90E-09	3.63E-02	ACE,AGT,ERK,Mapk,NFkB (complex),ramipril,REN,XDH	ADAM12,ARC,B4GALT1,BCL3,BIRC3,CD74,CEBPD,CIITA,COL4A1,CRH,CTF1,CXCR4,EFEMP1,ENPP1,FASN,HGF,HMGA1,HMGCR,HMGCS1,ICAM1,IDI1,ITGA4,KCND3,LAMB1,MMP2,MT3,MTSS1,NCOA7,NUAK2,PDE3A,PMAIP1,PPARD,RRS1,RUNX2,SLC7A1,SORT1,TNFAIP3,TXNIP	38 (8)	7	 	 	 	 	DDR1,IFNG,MMP2,TGFB1,TIMP1	 	 	 	 	
SU1498	chemical - kinase inhibitor	 	2	 	 	-1.029	1.94E-09	1.87E-02	BMX,ERK,ERK1/2,Jnk,KDR,MAPK1,MAPK3,SU1498	A2M,ADAM12,APOL6,ARC,B4GALT1,BIRC3,BST2,CD44,CD55,CEBPD,CXCR4,ECE1,FGFR2,HAS2,HMGA1,ICAM1,IFI16,IFIT1,IFITM1,ITGA4,LAMB1,LAMP3,LGALS1,MMP2,NMI,NRP1,NUPR1,OLFML2A,PLAU,PMAIP1,RBP1,RRS1,RUNX2,SORT1	34 (8)	8	 	 	 	 	KDR,VCAM1,Vegf	 	 	 	 	
PTGDR	G-protein coupled receptor	 	2	 	 	0.898	1.95E-09	1.02E-02	JAK2,NFkB (complex),PTGDR,STAT1	A2M,APOL6,B4GALT1,BCL3,BIRC3,CASP6,CD74,CEBPD,CXCR4,ENPP1,GBP3,GFAP,HAS2,IFI16,IFIT1,IFITM1,IFITM2,KCND3,LINC01159,MMP2,MT3,MTSS1,NCOA7,NUAK2,OSMR,PCDH17,PLAU,RBP1,SLC7A1,SLFN5,TNFAIP3	31 (4)	3	 	 	 	IL2,NFkB (complex)	STAT1	 	 	 	 	
PLCE1	enzyme	 	2	 	 	0.973	1.96E-09	2.24E-02	ERK1/2,HRAS,Ikb,Mapk,MAPK1,MAPK3,PLCE1,PRKD1,RELA	ADAM12,APOL6,ARC,B4GALT1,BCL3,BIRC3,BST2,CD44,CD59,CXCR4,ECE1,EIF4EBP1,ENPP1,FASN,FGFR2,GFAP,HAS2,HGF,HMGA1,ICAM1,IFI16,IFIT1,IFITM1,IFITM2,ITGA4,LAMP3,LGALS1,mir-10,MMP2,NMI,NRP1,NUPR1,OLFML2A,PDLIM1,PLAU,RPL37,SOCS3,SQLE	38 (9)	9	Rap1,RAP2B	 	 	CCL2,CXCL3,CXCL8,IFNG,PLC	 	 	 	 	 	
TLR8	transmembrane receptor	 	2	Activated	biased	2.143	2.06E-09	4.06E-02	ERK1/2,Ifn,IRF1,IRF3,IRF5,IRF7,Jnk,JUN,Mapk,MAPK14,MYD88,NFkB (complex),NFKBIA,P38 MAPK,PRKCE,RELA,TLR7,TLR8,TLR9	ADAM12,AK3,AMIGO2,APOL6,ARC,ARRDC4,B4GALT1,BCL3,CD58,CD59,CD74,CEBPD,CHL1,CIITA,COL4A1,CTH,ECE1,EFEMP1,ENPP1,FASN,FGFR2,GBP3,HAS2,HGF,HMGCR,IFI16,IFITM2,ITGA4,KCND3,KCNMA1,mir-10,MMP2,MT3,MTSS1,NCAN,NCOA7,NECTIN2,NMI,NRP1,NUAK2,PDLIM1,PLAAT4,PLCG1,PMAIP1,PMEPA1,PPARD,PSTPIP2,RUNX2,SLC7A1	49 (19)	18	CD5,ethanol,filgrastim,imidazoquinolines,PTGER4,resiquimod,TNK1	VIP	 	CCL2,CXCL10,CXCL8,cytokine,Ifn,IFN type 1,IFNA1/IFNA13,IFNA10,IFNA14,IFNA16,IFNA17,IFNA2,IFNA21,IFNA4,IFNA5,IFNA6,IFNA7,IFNA8,IFNE,IFNK,IFNW1,IL12B,IRF1,IRF3,NFkB (complex),PRKCE	TLR7,TLR9	 	 	 	 	
RASSF5	other	 	2	 	 	0.384	2.10E-09	4.50E-02	ELK1,Integrin,ITGB1,NFkB (complex),PPP1CA,RASSF5,RB1,TP53	A2M,ACTN2,ADAM12,ADAM19,ADAMTSL1,AK3,B4GALT1,BCAN,BCAS3,BCL3,BIRC3,CASP6,CD44,CD74,CEBPD,CHMP4C,CIITA,CLIC4,COL4A1,CXCR4,DDIT4,EDIL3,EIF4EBP1,ENPP1,FASN,GFAP,HGF,ICAM1,IFI16,ITGA9,KCND3,KCNMA1,MAN2A1,mir-10,mir-548,MT3,MTHFD2,MTSS1,NAP1L3,NCOA7,NRP1,NUAK2,NUPR1,PAPPA,PDLIM1,PHGDH,PLAAT4,PLAU,PLOD2,PMEPA1,PODXL,PROM1,PSTPIP2,RFC4,RUNX2,SLC7A1,SOCS3,SON,SPON1,STARD4,TNFAIP3	61 (8)	8	Rap1	 	 	ITGB1,NFkB (complex),RAP1A	 	 	 	 	 	
IL-1R	group	 	2	 	 	1.206	2.16E-09	3.66E-02	CDK5,ERK1/2,GSK3B,IL-1R,IL1,MAP3K7,MAPK1,MAPK3,MAPK8,NFkB (complex),P38 MAPK,PIK3CA,PIK3CG,RAC1	ADAM12,APOL6,ARC,B4GALT1,BCL3,BST2,CD34,CD44,CD55,CD59,CD74,CIITA,CRH,ECE1,ENPP1,FGFR2,GRM3,HAS2,HGF,HMGA1,HMGCR,IFI16,IFIT1,ITGA4,ITGA6,KCND3,KCNMA1,LAMB1,LAMP3,LGALS1,MT3,MTSS1,NCOA7,NMI,NRP1,NRP2,NUAK2,NUPR1,OLFML2A,PLAU,PPARD,RBP1,RUNX2,SLC7A1	44 (14)	13	IL21,prostaglandin E2	 	 	Ap1,CSF2,IFNG,NFkB (complex)	 	 	 	 	 	
ENG	transmembrane receptor	 	2	 	 	-1.461	2.17E-09	1.03E-02	AKT1,CDKN1A,ENG,ITGB1,Nos,PI3K (family),SMAD2,SMAD3,TGFBR1	ADAM12,ADAM19,ADAMTSL1,ARC,BCAN,CD44,CD59,CD74,CEBPD,CIITA,CXCR4,DDIT4,EIF4EBP1,FXYD5,FZD8,HAS2,IFIT1,ITGA6,ITGA9,LAMB1,PAPPA,PLAU,PMAIP1,PPARD,PROM1,RFC4,S1PR1,SORT1,SPON1,TXNIP	30 (9)	9	MTPN,raloxifene	candesartan,DCN,losartan potassium,napabucasin,valsartan	 	ITGB1,KDR	Collagen type I (complex),NOS3,PDGFB,THBS1	 	 	 	 	
AGTR2	G-protein coupled receptor	 	2	 	 	-1.406	2.22E-09	3.94E-02	AGTR2,Akt,CDK2,cyclic AMP,ERK,FASN,INSR,JAK2,MAPK1,MAPK3,Nos,PI3K (complex)	A2M,ACOT2,ADAM12,APOL6,ARC,B4GALT1,BIRC3,BST2,CD34,CD59,CRH,CXCR4,DDIT4,FASN,GFAP,HMGA1,HMGCR,HMGCS1,IDI1,IFI16,IFIT1,IFITM1,ITGA6,LAMB1,LAMP3,LGALS1,mir-10,NMI,NRP1,NRP2,NUPR1,OLFML2A,OSMR,PPARD,RBP1,RBP7,RRS1,SC5D,SORT1,SQLE,TNFAIP3	41 (12)	12	IRF1,monensin,ouabain,spironolactone	candesartan,cytokine,LY294002,TGFB1	 	IL1,KNG1,NOS3	AGTR1,INSR	 	 	 	 	
CYP2B6	enzyme	 	3	Activated	 	2.967	2.29E-09	4.26E-02	4-methylnitrosoamino-1-(3-pyridinyl)-1-butanone,ABCC4,ACHE,aflatoxin B1,AKT1,ATM,clopidogrel,Creb,cyclophosphamide,CYP2B6,ERK1/2,ESR2,FOXO1,GSK3B,Jnk,Mapk,MAPK1,MAPK3,MAPK9,MTOR,MYC,NFkB (complex),NOS2,NR1I2,PI3K (complex),PRKCA,TSC2,Vegf	ADAM12,APOL6,ARRDC4,B4GALT1,BCAT1,BCL3,BST2,CAB39L,CASP6,CD34,CD44,CD55,CD74,CHAC1,CIITA,CLIC4,CNTFR,CPD,CRH,CRY1,CTH,DCBLD2,DDIT4,ECE1,EFEMP1,EIF4EBP1,ENPP1,FASN,FGFR2,FXYD5,GARS1,GBP3,GRB14,GRPR,HAS2,HERPUD1,HGF,HMGA1,HMGCS1,IFIT1,IFITM1,ITGA4,KCND3,LAMB1,LAMP3,LGALS1,MT3,MTSS1,NCOA7,NRXN1,NUAK2,NUPR1,OLFML2A,OSMR,PCDH10,PDE3A,PGM2L1,PLOD2,PMAIP1,PSAT1,RRS1,S1PR1,SLC1A5,SLC7A1,SNHG17,SORT1,ST8SIA4,STC2,TES,TIAM1,TNFAIP3	71 (28)	26	alpha-estradiol,bicyclol,chloropromazine,cigarette smoke,ethanol,F2,hyperforin,indomethacin,L-glutamic acid,oxymatrine,phenytoin,simvastatin	CYP27A1,IL1,IL2,isosorbide dinitrate,ketoconazole,methimazole,metyrapone,mevalonic acid,STAT5B,sulconazole,tioconazole	 	CYP	 	 	 	 	 	
tyrphostin AG 1024	chemical - kinase inhibitor	 	2	 	 	-1.234	2.29E-09	4.35E-02	Akt,CaMKII,EGFR,ERK,IGF1R,Mapk,MAPK1,tyrphostin AG 1024	A2M,ADAM12,APOL6,ARC,BIRC3,BST2,C12orf49,CD44,CDCP1,CEBPD,COL4A1,CXCR4,HAS2,HERPUD1,HGF,HMGA1,ICAM1,IFI16,IFIT1,IFITM1,ITGA4,ITGA6,LAMB1,LAMP3,LGALS1,mir-10,MMP2,MT1F,MT3,NMI,NRP1,NRP2,NUPR1,OLFML2A,OSMR,PLAU,PLCG1,PPARD,PROM1,RRS1,SORT1,TXNIP	42 (8)	7	 	 	 	 	prostaglandin E2	 	 	 	 	
2',3'-dialdehyde ATP	chemical reagent	 	2	 	 	-1.947	2.32E-09	3.66E-02	2',3'-dialdehyde ATP,Ap1,ERK1/2,MAPK1,MAPK3,NFkB (complex)	ADAM12,APOL6,ARC,B4GALT1,BCL3,BIRC3,BST2,CD44,CD74,CEBPD,CIITA,CXCR4,ECE1,ENPP1,FGFR2,HAS2,HMGA1,ICAM1,IFI16,IFIT1,IFITM1,KCND3,LAMP3,LGALS1,MMP2,MT3,MTSS1,NCOA7,NMI,NRP1,NUAK2,NUPR1,OLFML2A,PLAU,PMAIP1,SLC7A1,SOCS3,TNFAIP3	38 (6)	5	 	 	 	 	Ap1,CXCL10,cytokine,NFkB (complex)	 	 	 	 	
