© 2000-2020 QIAGEN. All rights reserved.

Analysis Details for My Projects->hd_microarray->intersectShortLong - 2020-01-20 07:48 PM
Workspace	My Projects
Project	hd_microarray
Analysis	intersectShortLong - 2020-01-20 07:48 PM
Date	Mon Jan 20 16:48:07 PST 2020
Analysis ID	18745786

Analysis Settings
Cutoff before duplicate resolution	true
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->hd_microarray->intersectShortLong - 2020-01-20 07:48 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	colon cancer	Colon cancer	4.95E-18	 	 	 	 	AUTS2,SLC6A9,SATB1,TMC7,MMP2,LAMA3,CDKL2,RTN2,PANK1,TMEM229A,AK3,ACAN,MARS1,LRRC4,USP6NL,CYYR1,DNMBP,SDK2,GRIN3A,S1PR1,CADPS,CHST2,GPM6B,ATP1B2,PTK2,CDO1,C1QL3,FAM135A,PRSS35,BCL6,CCDC149,ONECUT2,NECAB3,PGBD5,MAP3K21,ENPP6,SMARCA1,RASGRF2,DNMT3A,CLTB,ERBB3,CCDC136,CDS1,CRH,IL17RD,SULF2,ADM2,EPHA3,STC2,SYNE2,GAB1,DIO2,TGFBI,SPRY4,CA2,AXIN2,NSMCE1,NCOR1,CLMN,MDGA1,GPR162,NAP1L3,NKTR,CDH13,FGFR3,AMOT,ITSN1,LPAR2,BCL11B,PTPRN,PRUNE2,PTPN3,DMGDH,PLXNA4,TM9SF4,MASP1,SLC7A11,CSF1,TUBB2B,NAAA,PRPF4B,PHYHIP,HIPK2,SMG1,LONRF2,MAP4,DYNC2H1,CDC23,MTHFD2,USP53,PRICKLE1,MMP14,ERICH3,BHLHE40,FMNL1,RASAL2,STOX2,ATF7IP,NR2E1,SLC35F1,RHPN2,SPRED1,PALLD,SCN5A,B3GALT2,MEGF9,SYT11,FLRT3,REV3L,PLB1,MYORG,KIRREL3,PGAP1,SEPTIN8,MYOM3,EGFR,VEGFA,KIT,RGS20,COL5A1,SLC35A2,PIP4K2A,GALNT3,PXDN,RELCH,COL11A1,STMN3,PAQR8,ARHGEF2,CACNA2D1,COL4A2,EPS8,SOX9,FAM83D,STX8,CHPT1,SLITRK1,GRB14,SEMA4D,SEMA3E,PPFIA2,PAPPA,IL13RA1,TIMP4,CIRBP,ZC3H6,CSMD3,AMER2,PPP1R3D,PTN,STAT1,KIF18A,PMEPA1,CYFIP2,PRKDC,CUX2,ADCY8,FBXL2,ZNF292,ANK1,LURAP1L,SPSB4,PACSIN1,CD44,CD96,SMAD9,ARC,DDHD2,ARFGEF3,NWD1,TMEM132D,ZNF804A,RAPGEF5,ADA,RUFY3,ETV1,FRAS1,MFAP5,USP11,NCAM2,TLN2,PPL,SPIRE2,FZD1,FAM117B,GPR61,SYNJ2,SNTG1,ATP11A,PCLO,WDR26,SYNPO2,GPRC5B,KDR,AHI1,NAV2,DNAH9,SRGAP1,TIMP2,PAQR9,CHAC1,USP9X,NFE2L3,LRRTM1,ZSCAN18,WNK4,ITGA5,JUN,NEK7,RAB33A,STMN4,PLAAT3,FBN2,HCCS,CBX4,LHX9,RGS16,APC,SLC3A2,POU3F2,CDH6,DCT,PCDH10,DSCAM,CDH10,SEMA7A,ARFGAP3,PAPPA2,OPTN,CENPN,PIGZ,COBL,LRP4,MYL2,NALCN,RALYL,AFAP1L2,SPEF2,GFAP,PTPRJ,CAMTA1,CDC73,CNTN1,PRKCA,SLITRK2,MYLPF,DPYD,NCEH1,CAST,ANXA4,LYPD1,SLC25A12,DDR2,LYST,NETO1,CYB5R2,ADAMTS16,CPXM2,ZHX3,SLC7A2,RHCG,CCDC127,DOCK8,TRIM71,CRTAC1,INSC,DICER1,MED14,ASCL1,KIAA1109,PCDH15,FLNC,IQGAP2,ATRX,CIITA,PCSK2,PTPRZ1,SLC7A5,JAK2,LMAN1,TIMELESS,SEMA6A,NLK,ATP2A2,PRRG1,CAPN10,SEMA3D,P4HA1,CADM3,FZD4,CREBZF,FAM241B,MAP6,DCX,EYA4,CASP3,TANC2,MCM5,ICA1,CCSER2,ABCC5,SLC25A29,DAB1,HIVEP3,FZD2,TCN2,SYNM,BICD1,TMC6,HOMER1,EPHX4,TCERG1,TRIO,TSPAN17,NLGN3,MEGF11,MMP15,IL33,CHD5,SUSD2,CASKIN1,NAP1L2,MEST,SAMD14,TOMM34,GLI3,MAGED1,OFD1,TENM2,SEC24D,GPR3,TMTC4,TIMP3,ICE1,KCNJ10,POU3F3	336	
Nervous System Development and Function	morphology	Morphology of nervous system	8.08E-18	 	 	 	 	DLX5,ETV1,RUFY3,ERBIN,CNR1,NCAM2,PAK3,SNCA,HDC,BMP4,GRIN3A,S1PR1,CADPS,CCND2,ATP1B2,GPM6B,AHI1,SLC1A2,PTK2,TIMP2,SLC6A15,CITED2,CD47,LRRTM1,VAMP7,CADPS2,ARHGEF9,ERBB3,FGD4,JUN,HOXA1,CRH,SULF2,GJC2,ATP8A2,SYNE2,APC,OXTR,POU3F2,GJB2,DSCAM,NKX6-1,HAP1,CDH10,SEMA7A,NCOR1,PAPPA2,OPTN,FGFR3,LRP4,ITSN1,STIM2,CNTN6,PLXNA4,GFAP,CNTN1,CEBPB,CSF1,CAST,HIPK2,GJB1,NEUROG2,EDNRA,NRCAM,LHX2,NR2E1,NFKBIA,FZD5,RAB3B,RAG1,PALLD,ENHO,CRTAC1,DICER1,ASCL1,PCDH15,MARCKSL1,ATRX,PGAP1,LRRTM4,SEMA5A,PTPRZ1,EGFR,VEGFA,NFIB,S100B,DIXDC1,APBB2,GPR85,BHLHE22,DCX,CASP3,DAB1,PHGDH,TTPA,MECP2,ATP1A2,GDAP1,SHISA2,TRIO,NLGN3,CUX2,ADCYAP1R1,SH3GL2,LMNB1,PACSIN1,ANXA5,GLI3,MAGED1,CD44,TENM2,SLC4A10,ARC,DDHD2,ARSG,KCNJ10,POU3F3,MMP24	118	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	adenocarcinoma	Endometrial adenocarcinoma	1.03E-17	 	 	 	 	SCN3A,PLCE1,IQCK,PANK1,GRM3,INSYN2B,LRRN3,SAP30,SLC25A48,CAPRIN2,SDK2,IMMP2L,GABRB1,GRIN3A,S1PR1,TRAF6,CADPS,SPOCK1,ZNF354B,USP22,ATP1B2,CTNNAL1,FAM135A,PIEZO2,BCL6,SUGP1,ONECUT2,SMARCA1,RASGRF2,DNMT3A,ERBB3,CCDC136,REM1,EPHA3,ATP8A2,SYNE2,AXIN2,NSMCE1,NCOR1,CLMN,TOX3,NFIL3,FGFR3,NKTR,SERP2,ITIH5,ITSN1,PRUNE2,PPM1L,PTPN3,CNTN6,PLXNA4,MASP1,SLC7A11,USP25,TUBB2B,ACSL3,PHYHIP,GRPR,SMG1,POMT2,DYNC2H1,USP53,MTHFD2,MMP14,RASAL2,STOX2,ATF7IP,SLC35F1,RHPN2,PALLD,SCN5A,PARP11,REV3L,MARCKSL1,PTPDC1,FGFR4,DOCK9,KIRREL3,MYOM3,EGFR,STK40,VEGFA,KIT,TMEM106A,RHOJ,COL5A1,SUCO,COL4A2,SOX9,FAM83D,CFTR,SLITRK1,SEMA4D,SEMA3E,PPFIA2,RALGPS1,IL13RA1,CSMD3,STAT1,PLEKHG1,KIF18A,PRKDC,MYLK2,COLEC11,ZNF292,SH3GL2,ANK1,ZNF334,CD44,NWD1,TMEM132D,ZNF804A,ETV1,MFAP5,B3GALNT1,USP11,FAM20A,NCAM2,TLN2,AGTPBP1,OCRL,PCLO,LSAMP,CNTN3,KDR,NAV2,GASK1B,DNAH9,DDX25,TIMP2,PYROXD2,USP9X,NFE2L3,OLFM3,TMEM132C,FBN2,DZIP1L,ZNF827,LHX9,APC,DCT,DSCAM,CDH10,BMP6,TRIB2,PAPPA2,SYNJ1,CENPN,DACH2,STIM2,CASQ1,NALCN,AFAP1L2,SPEF2,PTPRJ,GFAP,CDC73,CNTN1,PRKCA,CAST,SLC25A12,DDR2,LYST,NETO1,SATB2,ATL1,PHIP,ADAMTS16,CPXM2,SLC7A2,RHCG,DOCK8,CRTAC1,INSC,DICER1,MED14,RGS6,KIAA1109,BRD8,PCDH15,TRIM9,ATRX,MAGI3,GAS7,CIITA,PCSK2,PTPRZ1,S100B,SEMA3D,APBB2,DYNC1I1,EYA4,TANC2,HIVEP3,FAM161A,LRRTM3,SLCO3A1,SYNM,TXNDC16,BICD1,EPHX4,GNG3,SLC45A3,TRIO,CHD5,NAP1L2,GLI3,MAGED1,RUNDC3B,OFD1,SLC4A10,ZNF606,GPR3,TIMP3,ICE1,POU3F3,MMP24	218	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	gastroesophageal adenocarcinoma	Gastroesophageal adenocarcinoma	1.25E-17	 	 	 	 	SLC4A11,ADA,AUTS2,SYNDIG1,DAPK2,NR4A3,CNR1,PKP2,THSD1,PLCE1,RTN2,PPL,THSD7A,GRM3,INSYN2B,USP6NL,SYNJ2,SDK2,SNTG1,PCLO,WSCD1,S1PR1,CADPS,LSAMP,SPOCK1,CNTN3,CCND2,KDR,INSYN2A,DNAH9,SRGAP1,FAM135A,KCND1,ONECUT2,USP9X,RASGRF2,DNMT3A,TMEM132C,ERBB3,FGD4,HOXA1,CDS1,CCN1,EPHA3,FBN2,KLF10,SYNE2,DIO2,TGFBI,APC,GJB2,AXIN2,COL9A3,PCDH10,DSCAM,HAP1,CDH10,SLC1A5,MDGA1,PAPPA2,SERPINH1,SYNJ1,FGFR3,NKTR,ITSN1,PRUNE2,ZFR2,PTPN3,NALCN,RALYL,CNTN6,SPEF2,PTPRJ,PLXNA4,ANKRD13A,CAMTA1,DPYD,PRPF4B,NAAA,SMG1,GREB1L,HIPK2,POMT2,DDR2,PRICKLE1,LYST,ERICH3,SARS1,NRCAM,ADAMTS16,LHX2,ZDHHC2,JPH2,ZHX3,SKAP2,RHCG,TRIM71,SCN5A,DICER1,ASCL1,MEGF9,REV3L,PCDH15,FLNC,PLB1,DCDC2,MAGI3,KIRREL3,CIITA,TTC14,PTPRZ1,EGFR,EHD3,VEGFA,LMAN1,TIMELESS,KIT,NLK,COL5A1,PXDN,COL11A1,BHLHE22,CD38,EPS8,EYA4,FAM83D,ICA1,SLITRK1,ABCC5,GRB14,DAB1,PHGDH,SEMA3E,HIVEP3,PAPPA,MEIS3,CSMD3,IGLON5,PTN,TCERG1,TRIO,PMEPA1,NLGN3,PRKDC,ADCY8,COLEC11,SPART,CHD5,ZNF292,ABCA1,TOMM34,GLI3,ZNF334,OFD1,CD44,TENM2,TMEM132D,TMTC4,TIMP3,P4HA2	160	
Cancer, Organismal Injury and Abnormalities	malignant neoplasm of retroperitoneum	Malignant neoplasm of retroperitoneum	2.14E-17	 	 	 	 	SCN3A,SATB1,MMP2,LAMA3,PANK1,GRM3,PITPNC1,INSYN2B,ANAPC5,ACAN,DPF1,LRRC4,CYYR1,SPATA9,DNMBP,USP31,CAPRIN2,TMEM47,SDK2,GABRB1,GRIN3A,S1PR1,CADPS,HBEGF,SLC1A2,PTK2,SMAP2,CTNNAL1,PRSS35,CCDC149,ONECUT2,RASGRF2,DNMT3A,CD34,ERBB3,CCDC136,CCN1,EPHA3,SYNE2,RELL1,EMB,TGFBI,SPON1,GJB2,AXIN2,NCOR1,MDGA1,SERPINH1,TOX3,NAP1L3,FGFR3,TMEFF2,AMOT,SERP2,PLOD2,ITIH5,ITSN1,PTPRN,PRUNE2,PTPN3,CNTN6,PLXNA4,TM9SF4,PHLDA1,MASP1,SLC7A11,USP25,HAPLN1,PHYHIP,SMG1,ADRA2A,LONRF2,MAP4,CDC23,POMT2,PRICKLE1,MMP14,BHLHE40,NRCAM,STOX2,FAAH,PALLD,SCN5A,B3GALT2,SBK1,FLRT3,REV3L,FGFR4,PLB1,MYORG,KIRREL3,DGAT2,SEMA5A,COL4A1,EGFR,CPA2,VEGFA,KIT,COL5A1,CREB3L1,PIP4K2A,PXDN,SOX9,DUSP6,CFTR,KLF11,SEMA3E,PPFIA2,RALGPS1,TUBB6,TNNI1,TIMP4,ATP1A2,ZC3H6,CSMD3,KIF18A,ITK,PRKDC,ADCY8,COLEC11,ADCYAP1R1,ZNF292,ANK1,ANXA5,ADARB2,PACC1,CD44,SMAD9,ARFGEF3,PLXDC2,ZNF804A,TRIM46,ETV1,FRAS1,MFAP5,THSD1,PPL,THSD7A,SPIRE2,FZD1,SYNJ2,ATP11A,WSCD1,PCLO,PEG10,CCND2,KDR,NAV2,TRIB1,DNAH9,SLCO1C1,SRGAP1,TIMP2,SLC6A15,PAQR9,WDR86,USP9X,NFE2L3,WNK4,ITGA5,LFNG,OSBPL5,FBN2,ST14,DZIP1L,MYADM,APC,LCP1,CDH6,DCT,DSCAM,PCDH10,CDH10,BMP6,IL1RAP,PAPPA2,OPTN,CENPN,KCTD5,ZFR2,CASQ1,NALCN,RALYL,AFAP1L2,SPEF2,CDC73,CNTN1,SLC8A3,PRKCA,DCTD,DPYD,LYST,ANKRD29,SATB2,RABL3,NFKBIA,CPXM2,JPH2,RAG1,DOCK8,INSC,LRATD2,DICER1,MED14,BRD8,PCDH15,FLNC,TRIM9,ATRX,MAGI3,LRRTM4,FIBIN,CIITA,PCSK2,PTPRZ1,JAK2,EHD3,TIMELESS,IGFBP5,C11orf87,CAPN10,SEMA3D,SLC2A9,KIAA0895L,CASP3,LNX1,TANC2,MCM5,ICA1,CMPK2,SLC25A29,PHGDH,LRRTM3,FZD2,TMEM131L,SYNM,SLC29A1,IGLON5,TTLL9,TCERG1,TRIO,MMP15,SUSD2,CASKIN1,DNAJC10,TOMM34,GLI3,DCBLD1,TENM2,SLC4A10,TMTC4,CCL2,TIMP3,LDB3,ICE1,TRMT6,MMP24	257	
Cell Morphology	sprouting	Sprouting	2.57E-17	 	 	 	 	SARS1,NRCAM,FAM107A,CNR1,NCAM2,NFKBIA,EPHX2,FZD5,SNCA,LRRC4,MTSS1,DICER1,BMP4,TRIM9,SDK2,ATRX,GRIN3A,APLN,SEMA5A,TRAF6,EFNB2,JAK2,KDR,VEGFA,SEMA6A,S100B,SEMA3D,PTK2,LRRTM1,DCX,EPS8,VAMP7,CASP3,JUN,SEMA4D,CRH,CCN1,REM1,SEMA3E,SULF2,CSRP1,MECP2,GAB1,EMB,TGFBI,SPRY4,GJB2,PTN,DSCAM,CDH10,TRIO,IL1RAP,NLGN3,EIF4EBP1,OPTN,ITSN1,LMNB1,UCHL1,STIM2,LMO2,PACSIN1,CD44,PLXNA4,PTPRJ,CCL2,TIMP3,ITGB1BP1	67	
Cancer, Organismal Injury and Abnormalities	upper aerodigestive tract carcinoma	Upper aerodigestive tract carcinoma	6.09E-17	 	 	 	 	AUTS2,SCN3A,SLC6A9,SATB1,DAPK2,MMP2,LAMA3,GRM3,INSYN2B,SNCA,LRRC4,USP6NL,SDK2,CADPS,PTK2,PELI2,FAM135A,BCL6,ONECUT2,RAP1GAP2,ARHGEF9,ERBB3,MFAP4,EPHA3,SYNE2,DIO2,SPON1,NCOR1,CDH13,FGFR3,NKTR,PLOD2,ITIH5,CNTN6,STARD9,PLXNA4,SLC7A11,DAAM2,CEBPB,ACSL3,GRPR,SMG1,HIPK2,MAP4,POMT2,DYNC2H1,ERICH3,NRCAM,RASAL2,NR2E1,SCN5A,PARP11,FLRT3,REV3L,DOCK9,KIRREL3,MYOM3,COL4A1,EGFR,VEGFA,KIT,RHOJ,COL5A1,PIP4K2A,PXDN,COL11A1,SUCO,BHLHE22,COL4A2,CFTR,SLITRK1,SEMA4D,PPFIA2,RALGPS1,PAPPA,SPATA46,MEIS3,ATP1A2,CSMD3,NIPSNAP1,PTN,STAT1,PLEKHG1,EGFL6,PMEPA1,COLEC11,SPART,FBXL2,ZNF292,ABCA1,CD44,ARC,DDHD2,ARFGEF3,RAPGEF5,ETV1,MFAP5,C1orf198,NCAM2,THSD7A,BMP4,SYNJ2,SNTG1,WSCD1,PCLO,WDR26,GPRC5B,LSAMP,CNTN3,KDR,KCNN2,AHI1,DNAH9,SLCO1C1,SRGAP1,CITED2,LRRTM1,TMEM132C,FGD4,JUN,FBN2,DZIP1L,APC,LCP1,HTRA3,CHI3L1,DSCAM,PCDH10,CDH10,NKAIN2,HOPX,TRIB2,PAPPA2,EMILIN2,DACH2,LRP4,UCHL1,NALCN,CAMTA1,CNTN1,DPYD,LYPD1,GREB1L,SLC25A12,DDR2,LYST,SATB2,ADAMTS16,CPXM2,RAG1,CCDC127,RHCG,DOCK8,INSC,DICER1,MTSS1,ASCL1,RGS6,BRD8,PCDH15,MAGI3,LRRTM4,CIITA,PTPRZ1,JAK2,TIMELESS,IGFBP5,ATP2A2,SEMA3D,CYP26B1,DYNC1I1,YIPF2,DNAJC12,TANC2,MCM5,ABCC5,DAB1,MECP2,BICD1,TMC6,TCERG1,SLC45A3,TRIO,MMP15,CHD5,TOMM34,GLI3,OFD1,TENM2,RELL2,TIMP3,LDB3,ME1	193	
Cancer, Organismal Injury and Abnormalities	malignant neoplasm of aerodigestive tract	Malignant neoplasm of aerodigestive tract	7.51E-17	 	 	 	 	AUTS2,SCN3A,SLC6A9,SATB1,DAPK2,MMP2,LAMA3,GRM3,INSYN2B,SNCA,LRRC4,USP6NL,SDK2,CADPS,PTK2,PELI2,FAM135A,BCL6,ONECUT2,RAP1GAP2,ARHGEF9,ERBB3,MFAP4,EPHA3,SYNE2,DIO2,SPON1,NCOR1,CDH13,FGFR3,NKTR,PLOD2,ITIH5,CNTN6,STARD9,PLXNA4,SLC7A11,DAAM2,CEBPB,ACSL3,GRPR,SMG1,HIPK2,MAP4,POMT2,DYNC2H1,ERICH3,NRCAM,RASAL2,NR2E1,SCN5A,PARP11,FLRT3,REV3L,DOCK9,KIRREL3,MYOM3,COL4A1,EGFR,VEGFA,KIT,RHOJ,COL5A1,PIP4K2A,PXDN,COL11A1,SUCO,BHLHE22,CACNA2D1,COL4A2,CFTR,SLITRK1,SEMA4D,PPFIA2,RALGPS1,PAPPA,SPATA46,MEIS3,ATP1A2,CSMD3,NIPSNAP1,PTN,STAT1,PLEKHG1,EGFL6,PMEPA1,COLEC11,SPART,FBXL2,ZNF292,ABCA1,CD44,ARC,DDHD2,ARFGEF3,RAPGEF5,ETV1,MFAP5,C1orf198,NCAM2,THSD7A,BMP4,SYNJ2,SNTG1,WSCD1,PCLO,WDR26,GPRC5B,LSAMP,CNTN3,KDR,KCNN2,AHI1,DNAH9,SLCO1C1,SRGAP1,CITED2,LRRTM1,TMEM132C,FGD4,JUN,FBN2,DZIP1L,APC,LCP1,HTRA3,CHI3L1,DSCAM,PCDH10,CDH10,NKAIN2,HOPX,TRIB2,PAPPA2,EMILIN2,DACH2,LRP4,UCHL1,NALCN,CAMTA1,CNTN1,DPYD,LYPD1,GREB1L,SLC25A12,DDR2,LYST,SATB2,ADAMTS16,CPXM2,RAG1,CCDC127,RHCG,DOCK8,INSC,DICER1,MTSS1,ASCL1,RGS6,BRD8,PCDH15,MAGI3,LRRTM4,CIITA,PTPRZ1,JAK2,TIMELESS,IGFBP5,ATP2A2,SEMA3D,CYP26B1,FZD4,DYNC1I1,CASP3,YIPF2,DNAJC12,TANC2,MCM5,ABCC5,DAB1,MECP2,BICD1,TMC6,TCERG1,SLC45A3,TRIO,MMP15,CHD5,TOMM34,GLI3,OFD1,TENM2,RELL2,TIMP3,LDB3,ME1	196	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	gastro-esophageal carcinoma	Gastro-esophageal carcinoma	8.33E-17	 	 	 	 	SLC4A11,ADA,AUTS2,SYNDIG1,DAPK2,NR4A3,C1orf198,CNR1,PKP2,THSD1,PLCE1,RTN2,PPL,THSD7A,GRM3,INSYN2B,USP6NL,SYNJ2,SDK2,SNTG1,PCLO,WSCD1,S1PR1,CADPS,LSAMP,GPRC5B,SPOCK1,CNTN3,CCND2,KDR,INSYN2A,DNAH9,SRGAP1,FAM135A,BCL6,KCND1,ONECUT2,USP9X,RASGRF2,DNMT3A,TMEM132C,ERBB3,FGD4,HOXA1,CDS1,CCN1,EPHA3,FBN2,KLF10,SYNE2,DIO2,TGFBI,APC,GJB2,AXIN2,COL9A3,PCDH10,DSCAM,HAP1,CDH10,SLC1A5,HOPX,MDGA1,PAPPA2,SERPINH1,SYNJ1,FGFR3,NKTR,DACH2,ITSN1,PRUNE2,ZFR2,PTPN3,NALCN,RALYL,CNTN6,SPEF2,PTPRJ,PLXNA4,ANKRD13A,CAMTA1,CEBPB,DPYD,PRPF4B,NAAA,SMG1,GREB1L,HIPK2,MAP4,POMT2,DDR2,LYST,PRICKLE1,ERICH3,SARS1,NRCAM,ADAMTS16,LHX2,ZDHHC2,JPH2,ZHX3,SKAP2,RHCG,TRIM71,SCN5A,DICER1,ASCL1,MEGF9,REV3L,PCDH15,FLNC,PLB1,DCDC2,MAGI3,KIRREL3,CIITA,TTC14,PTPRZ1,EGFR,EHD3,VEGFA,LMAN1,TIMELESS,KIT,NLK,COL5A1,PXDN,COL11A1,BHLHE22,CD38,EPS8,EYA4,FAM83D,ICA1,SLITRK1,ABCC5,GRB14,DAB1,PHGDH,SEMA3E,HIVEP3,PPFIA2,PAPPA,MEIS3,CSMD3,IGLON5,PTN,TCERG1,TRIO,PMEPA1,NLGN3,PRKDC,ADCY8,COLEC11,SPART,CHD5,ZNF292,ABCA1,TOMM34,GLI3,ZNF334,OFD1,CD44,TENM2,ARC,RELL2,TMEM132D,TMTC4,TIMP3,P4HA2	170	
Cancer, Organismal Injury and Abnormalities	neoplasia	Neoplasia of cells	8.84E-17	 	 	 	 	AUTS2,SCN3A,CDKL2,PLCE1,RTN2,GRM3,LRRN3,CAPRIN2,SDK2,IMMP2L,GRIN3A,HBEGF,USP22,TXNIP,DAP,CDO1,PELI2,ONECUT2,RAP1GAP2,C3orf70,ERBB3,HOXA1,CCN1,SYNE2,EMB,SPRY4,CA2,RNF157,NKTR,CDH13,AMOT,SERP2,ITIH5,PRUNE2,PLXNA4,LIPG,MASP1,DAAM2,CEBPB,ACSL3,LONRF2,CDC23,PRICKLE1,ERICH3,STOX2,SPRED1,PARP11,FLRT3,DOCK9,SEMA5A,SEPTIN8,COL4A1,KIT,RHOJ,CREB3L1,PXDN,FUT9,COL11A1,SUCO,BHLHE22,CFTR,PAPPA,TUBB6,ATP1A2,CSMD3,NIPSNAP1,PTN,ERMAP,KIF18A,EGFL6,PMEPA1,CYFIP2,PRKDC,ADCY8,FBXL2,ZNF292,LURAP1L,CD44,SMAD9,ARC,DDHD2,TMEM132D,ZNF804A,ICAM1,RAPGEF5,ADA,ETV1,MFAP5,CNR1,NCAM2,THSD7A,SPIRE2,EPHX2,SNTG1,PCLO,WDR26,SYNPO2,PEG10,CCND2,NAV2,TRIB1,SRGAP1,DDX25,TIMP2,PAQR9,CAV2,FGD4,FBN2,LPCAT2,KLF10,DZIP1L,ZNF827,CBX4,LHX9,RGS16,LCP1,HTRA3,CDH10,NKAIN2,BMP6,IL1RAP,DACH2,LRP4,UCHL1,AFAP1L2,SPEF2,CAMTA1,SLC8A3,EXTL1,NETO1,CYB5R2,ADAMTS16,NFKBIA,CPXM2,JPH2,ZHX3,SKAP2,CCDC127,RHCG,RAG1,DOCK8,TRIM71,CRTAC1,INSC,CLDN14,ASCL1,RGS6,GALNT13,LAD1,NFIB,IGFBP5,CAPN10,SEMA3D,CYP26B1,DYNC1I1,YIPF2,DNAJC12,DAB1,PRDX4,HIVEP3,SYNM,IGLON5,BICD1,TCERG1,SLC45A3,NLGN3,IL33,SUSD2,CASKIN1,BUB3,GLI3,RUNDC3B,OFD1,TENM2,SLC4A10,SEC24D,RELL2,LDB3,TIMP3,SLC6A9,SYNDIG1,SATB1,MMP2,LAMA3,HIC1,SNCA,ACAN,MARS1,LRRC4,DNMBP,SLC25A48,GABRB1,S1PR1,TRAF6,CADPS,PTGER4,PTK2,CD47,BCL6,SUGP1,MAP3K21,SMARCA1,DNMT3A,CLTB,CD34,ARHGEF9,MFAP4,IL17RD,SHMT2,EPHA3,ATP8A2,TGFBI,SPON1,AXIN2,NCOR1,SERPINH1,NAP1L3,FGFR3,PLOD2,BCL11B,LMO2,CNTN6,DMGDH,STARD9,SMOC1,PHLDA1,SLC7A11,PHYHIP,GRPR,HIPK2,SMG1,MAP4,DYNC2H1,MTHFD2,MMP14,FMNL1,NRCAM,RASAL2,ATF7IP,NR2E1,ZDHHC2,RHPN2,SCN5A,REV3L,FGFR4,KIRREL3,MYOM3,EGFR,STK40,B3GALT1,VEGFA,COL5A1,PIP4K2A,ARHGEF2,COL4A2,EPS8,SOX9,KLF11,SLITRK1,SEMA4D,SEMA3E,PPFIA2,RALGPS1,SPATA46,IL13RA1,TNNI1,TIMP4,ABAT,PPP1R3D,STAT1,CUX2,ADCYAP1R1,TMEM268,ABCA1,ANXA5,ADARB2,ZNF334,IL17B,SMCHD1,NR4A3,C1orf198,PKP2,TLN2,HDC,BMP4,FZD1,SYNJ2,ATP11A,WSCD1,GPRC5B,CNTN3,EFNB2,KDR,KCNN2,GASK1B,AHI1,DNAH9,SLCO1C1,SLC6A15,CITED2,USP9X,NFE2L3,LRRTM1,NUPR1,VAMP7,CADPS2,TMEM132C,ITGA5,LFNG,JUN,ST14,APC,SPINT2,ZBTB10,CHI3L1,PCDH10,DSCAM,HOPX,TRIB2,PAPPA2,EMILIN2,EIF4EBP1,OPTN,SYNJ1,COBL,BMF,NALCN,GFAP,CNTN1,PRKCA,SLITRK2,MYLPF,DPYD,CAST,ANXA4,LYPD1,GREB1L,SLC25A12,DDR2,LYST,SARS1,SATB2,ATL1,PHIP,BBX,SLC7A2,DICER1,MTSS1,BRD8,PCDH15,FLNC,ATRX,MAGI3,LRRTM4,GAS7,CIITA,PCSK2,PTPRZ1,NACAD,JAK2,SEMA6A,NLK,ATP2A2,KIAA0895L,CD38,TNFRSF13C,CASP3,GADD45A,TANC2,MCM5,CMPK2,ABCC5,RFTN1,SLC25A29,MECP2,LRRTM3,SLCO3A1,TMC6,TRIO,MEGF11,MMP15,CHD5,MAGED1,CCL2,ME1,RNF112	386	
