ProbeID	CD11b Log2FC	CD11b adjPval	Ensembl ID	Gene Name	GLT1 Log2FC	GLT1 adjPval	Comparison
1449380_at	1.68360431142745	0.00541951362437702	ENSMUSG00000040276	Pacsin1	1.43262153359552	0.000646009447069287	zQ175 12mo
1450108_at	1.2434682821088	0.00438963317356824	ENSMUSG00000014602	Kif1a	0.496643610204254	0.0158342417910476	zQ175 12mo
1450138_a_at	0.939384777451423	0.00701704259841213	ENSMUSG00000060147	Serpinb6a	0.423609494451018	0.0153055028164589	zQ175 12mo
1450652_at	1.32365817680555	0.0342639568556447	ENSMUSG00000028111	Ctsk	1.36841375320758	0.000299693909354892	zQ175 12mo
1450763_x_at	1.53249624404479	0.0150293135666058	ENSMUSG00000000125	Wnt3	1.00740797815243	0.00791693317338007	zQ175 12mo
1450813_a_at	1.41097679711779	0.00439256916159298	ENSMUSG00000026418	Tnni1	1.0952591551397	0.00275115467189877	zQ175 12mo
1451064_a_at	0.703119475291704	0.0357108540531636	ENSMUSG00000024640	Psat1	0.196218690246823	0.042690818275493	zQ175 12mo
1452094_at	-0.400079164921761	0.0140827903460405	ENSMUSG00000019916	P4ha1	-0.675591134067167	0.00100557550075781	zQ175 12mo
1452384_at	1.00232275518643	0.0335677065463707	ENSMUSG00000019989	Enpp3	2.68644593090687	4.56131831871936e-05	zQ175 12mo
1452654_at	1.66282673416897	0.00816792640771918	ENSMUSG00000039470	Zdhhc2	1.73480462297999	2.48244317674873e-05	zQ175 12mo
1452825_at	1.11287558718749	0.0122925518825751	ENSMUSG00000035964	Tmem59l	1.01972862051503	0.00158762439861785	zQ175 12mo
1452980_at	1.16909611779202	0.0101164106565315	ENSMUSG00000091475	2810468N07Rik	0.53144556006027	0.012891428663085	zQ175 12mo
1452981_at	2.1708498347128	0.000396030912718057	ENSMUSG00000055022	Cntn1	0.776275478778574	0.010832816156053	zQ175 12mo
1453352_at	1.11111707102591	0.0282013276314593	ENSMUSG00000055415	Atp10b	0.93725055358223	0.0332893084214623	zQ175 12mo
1454222_a_at	0.648354562980849	0.0194543966577002	ENSMUSG00000079235	Ccdc13	0.666747843276292	0.0167253861682948	zQ175 12mo
1454715_at	1.51654368543832	0.0386170097461144	ENSMUSG00000039717	Ralyl	2.02822440833618	5.9054994574649e-06	zQ175 12mo
1454726_s_at	0.737122469577521	0.0372229375784151	ENSMUSG00000038042	Ptpdc1	0.478083252118662	0.0187170981058792	zQ175 12mo
1454821_at	1.47393064618058	0.00271428404355534	ENSMUSG00000045994	B3gat1	0.660967757244421	0.0187170981058792	zQ175 12mo
1454832_at	0.888676100747336	0.00581665295496125	ENSMUSG00000054728	Phactr1	0.408963468516621	0.0486089058771179	zQ175 12mo
1455027_at	1.29434310247755	0.00779581018042077	ENSMUSG00000029291	Rufy3	0.676149328552379	0.0145377356878469	zQ175 12mo
1455161_at	1.14598056281139	0.000925510342547507	ENSMUSG00000056145	AI504432	0.979180362388821	0.00398167863771651	zQ175 12mo
1455177_at	0.768068556972914	0.00492366666847538	ENSMUSG00000019986	Ahi1	0.261822238590153	0.0235538763465348	zQ175 12mo
1455227_at	0.732198875460053	0.00490519583928158	ENSMUSG00000027698	Nceh1	0.656616691345919	0.00155267905521008	zQ175 12mo
1455487_at	-0.403880191508534	0.0186961373528443	ENSMUSG00000020818	Mfsd11	-0.38727298033659	0.0418703534679784	zQ175 12mo
1455509_at	0.992009749115295	0.0129526327922593	ENSMUSG00000041073	Nacad	0.913992135872938	0.0174711039071692	zQ175 12mo
1455720_at	2.03791632377172	0.00472450374107594	ENSMUSG00000036545	Adamts2	1.23537172608796	0.00302185872191171	zQ175 12mo
1455865_at	1.33611359581428	0.0165000971180137	ENSMUSG00000068154	Insm1	2.36669068339671	7.15470082356134e-09	zQ175 12mo
1455995_at	1.27476095310077	0.0399214369338436	ENSMUSG00000019852	Arfgef3	1.76830735001657	0.000755293538605819	zQ175 12mo
1456130_at	3.45962537066615	0.00128157787441279	ENSMUSG00000032625	Thsd7a	0.957771712608439	0.00590852575683205	zQ175 12mo
1456161_at	0.979019454536788	0.0161807656894465	ENSMUSG00000089889	0610040B10Rik	0.614515311757573	0.0489840908730192	zQ175 12mo
1457423_at	2.58646693473917	0.00492366666847538	ENSMUSG00000000197	Nalcn	1.94478297034089	9.69712749628879e-07	zQ175 12mo
1459911_at	0.995048596580546	0.0311852319189168	ENSMUSG00000050910	Cdr2l	0.487043662941684	0.0460718593621975	zQ175 12mo
